# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,70.7,73.0,69.7,72.0,3662543,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,73.1,74.0,70.5,70.5,4024825,,,,,,-2.0833,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,70.0,73.0,69.0,73.0,3565154,,,,,,3.5461,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,73.8,74.5,73.0,73.8,3313089,,,,,,1.0959,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,73.2,73.8,71.6,73.4,2566430,72.54,72.2279,72.54,72.54,72.54,-0.542,,,0.749,1.6228,1.1856,-1.4765

PRICE_WINDOW_180_ROW_006=20251110,73.6,79.5,72.3,77.4,7100690,73.62,72.6589,73.35,73.35,73.35,5.4496,7.5,,1.7581,6.5251,5.5215,-2.6415

PRICE_WINDOW_180_ROW_007=20251111,78.2,79.0,74.8,75.4,3576492,74.6,72.8873,73.6429,73.6429,73.6429,-2.584,6.9504,,0.9003,3.4473,2.386,-5.1572

PRICE_WINDOW_180_ROW_008=20251112,75.5,76.7,75.2,76.1,1998969,75.22,73.1551,73.95,73.95,73.95,0.9284,4.2466,,0.5365,4.0256,2.9074,-4.2767

PRICE_WINDOW_180_ROW_009=20251113,76.1,77.0,75.3,76.5,1603878,75.76,73.4338,74.2333,74.2333,74.2333,0.5256,3.6585,,0.4595,4.1755,3.0534,-3.7736

PRICE_WINDOW_180_ROW_010=20251114,74.2,74.3,71.7,72.1,3341814,75.5,73.3227,74.02,74.02,74.02,-5.7516,-1.7711,,0.9616,-1.6675,-2.5939,-9.3082

PRICE_WINDOW_180_ROW_011=20251117,72.5,73.2,71.8,72.2,1326818,74.46,73.2291,73.8545,73.8545,73.8545,0.1387,-6.7183,,0.4045,-1.4053,-2.2403,-9.1824

PRICE_WINDOW_180_ROW_012=20251118,71.1,74.5,70.5,72.5,6881459,73.88,73.1683,73.7417,73.7417,73.7417,0.4155,-3.8462,,1.9221,-0.9134,-1.6838,-8.805

PRICE_WINDOW_180_ROW_013=20251119,72.2,74.4,71.1,72.6,6166054,73.18,73.121,73.6538,73.6538,73.6538,0.1379,-4.5992,,1.6316,-0.7125,-1.4308,-8.6792

PRICE_WINDOW_180_ROW_014=20251120,74.0,77.0,73.7,76.6,8444835,73.2,73.4109,73.8643,73.8643,73.8643,5.5096,0.1307,,2.0535,4.3442,3.7037,-3.6478

PRICE_WINDOW_180_ROW_015=20251121,74.0,74.3,69.0,69.0,5619292,72.58,73.0433,73.54,73.54,73.54,-9.9217,-4.2996,,1.3339,-5.5355,-6.1735,-13.2075

PRICE_WINDOW_180_ROW_016=20251124,69.2,69.5,68.2,68.9,2273783,71.92,72.698,73.25,73.25,73.25,-0.1449,-4.5706,,0.5557,-5.2244,-5.9386,-13.3333

PRICE_WINDOW_180_ROW_017=20251125,69.6,71.4,69.6,71.0,1698977,71.62,72.5565,73.1176,73.1176,73.1176,3.0479,-2.069,,0.43,-2.1453,-2.8962,-10.6918

PRICE_WINDOW_180_ROW_018=20251126,71.2,71.5,68.7,69.0,1640932,70.9,72.2602,72.8889,72.8889,72.8889,-2.8169,-4.9587,,0.4293,-4.5117,-5.3354,-13.2075

PRICE_WINDOW_180_ROW_019=20251127,68.8,70.4,68.8,69.8,1068876,69.54,72.0552,72.7263,72.7263,72.7263,1.1594,-8.8773,,0.2906,-3.1298,-4.0237,-12.2013

PRICE_WINDOW_180_ROW_020=20251128,69.8,71.0,69.5,70.7,1194840,69.88,71.9422,72.625,72.625,72.625,1.2894,2.4638,,0.3362,-1.7267,-2.6506,-11.0692

PRICE_WINDOW_180_ROW_021=20251201,70.5,71.3,69.6,69.9,1212439,70.08,71.772,72.52,72.4952,72.4952,-1.1315,1.4514,-2.9167,0.3534,-2.6083,-3.6128,-12.0755

PRICE_WINDOW_180_ROW_022=20251202,70.6,72.5,70.5,70.5,1797384,69.98,71.666,72.52,72.4045,72.4045,0.8584,-0.7042,0.0,0.5414,-1.627,-2.7854,-11.3208

PRICE_WINDOW_180_ROW_023=20251203,70.8,71.6,70.5,70.5,1008788,70.28,71.5689,72.395,72.3217,72.3217,0.0,2.1739,-3.4247,0.3161,-1.4935,-2.6176,-11.3208

PRICE_WINDOW_180_ROW_024=20251204,70.8,70.8,68.7,68.9,1298015,70.1,71.3465,72.15,72.1792,72.1792,-2.2695,-1.2894,-6.6396,0.4199,-3.429,-4.5045,-13.3333

PRICE_WINDOW_180_ROW_025=20251205,68.8,68.9,67.7,68.1,1519850,69.58,71.0759,71.885,72.016,72.016,-1.1611,-3.6775,-7.2207,0.5002,-4.187,-5.2654,-14.3396

PRICE_WINDOW_180_ROW_026=20251208,68.1,70.2,68.0,69.7,1432286,69.54,70.9613,71.5,71.9269,71.9269,2.3495,-0.2861,-9.9483,0.5198,-1.7774,-2.5175,-12.327

PRICE_WINDOW_180_ROW_027=20251209,70.1,72.5,69.5,72.5,3619114,69.94,71.0895,71.355,71.9481,71.9481,4.0172,2.8369,-3.8462,1.3125,1.9841,1.6047,-8.805

PRICE_WINDOW_180_ROW_028=20251210,72.8,79.7,71.1,79.7,15196365,71.78,71.807,71.535,72.225,72.225,9.931,13.0496,4.7306,4.4469,10.9919,11.414,0.0

PRICE_WINDOW_180_ROW_029=20251211,80.0,87.0,74.2,83.8,49479841,74.76,72.8064,71.9,72.6241,72.6241,5.1443,21.6255,9.5425,8.5147,15.0997,16.5508,-3.6782

PRICE_WINDOW_180_ROW_030=20251212,84.4,84.9,80.3,80.8,13338783,77.3,73.4726,72.335,72.8967,72.8967,-3.58,18.649,12.0666,2.1136,9.973,11.7025,-7.1264

PRICE_WINDOW_180_ROW_031=20251215,80.0,85.1,78.5,83.8,20262506,80.12,74.3332,72.915,73.2484,73.2484,3.7129,20.2296,16.0665,2.7919,12.7356,14.9283,-3.6782

PRICE_WINDOW_180_ROW_032=20251216,83.8,85.7,78.5,82.3,26403749,82.08,74.9971,73.405,73.5312,73.5312,-1.79,13.5172,13.5172,3.2067,9.7376,12.1177,-5.4023

PRICE_WINDOW_180_ROW_033=20251217,83.7,88.5,80.7,86.2,29255660,83.38,75.9307,74.085,73.9152,73.9152,4.7388,8.1556,18.7328,3.1162,13.5246,16.3528,-2.5989

PRICE_WINDOW_180_ROW_034=20251218,85.4,85.8,82.0,83.4,13671982,83.3,76.5531,74.425,74.1941,74.1941,-3.2483,-0.4773,8.8773,1.4168,8.944,12.0591,-5.7627

