# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,130.5,132.5,130.5,131.5,1545334,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,132.5,132.5,129.0,129.5,2120587,,,,,,-1.5209,,,,,

PRICE_WINDOW_180_ROW_003=20251105,128.5,129.5,126.5,128.5,1583226,,,,,,-0.7722,,,,,

PRICE_WINDOW_180_ROW_004=20251106,130.0,131.5,129.0,130.5,1540408,,,,,,1.5564,,,,,

PRICE_WINDOW_180_ROW_005=20251107,130.0,130.0,128.0,128.0,1715212,129.6,129.6,129.6,129.6,130.7935,-1.9157,,,1.0084,-1.2346,-3.3962

PRICE_WINDOW_180_ROW_006=20251110,127.5,128.5,122.5,123.5,3636844,128.0,128.5833,128.5833,128.5833,130.1857,-3.5156,-6.0837,,1.7972,-3.9533,-6.7925

PRICE_WINDOW_180_ROW_007=20251111,124.0,125.0,123.0,124.5,2266044,127.0,128.0,128.0,128.0,129.7119,0.8097,-3.861,,1.101,-2.7344,-6.0377

PRICE_WINDOW_180_ROW_008=20251112,125.0,128.5,125.0,126.0,2482461,126.5,127.75,127.75,127.75,129.4026,1.2048,-1.9455,,1.1758,-1.3699,-4.9057

PRICE_WINDOW_180_ROW_009=20251113,128.5,130.0,126.0,127.0,2142881,125.8,127.6667,127.6667,127.6667,129.2024,0.7937,-2.682,,1.0133,-0.5222,-4.1509

PRICE_WINDOW_180_ROW_010=20251114,125.5,129.0,125.5,126.5,2126789,125.5,127.55,127.55,127.55,128.9772,-0.3937,-1.1719,,1.0051,-0.8232,-4.5283

PRICE_WINDOW_180_ROW_011=20251117,127.0,127.5,124.0,125.0,2135852,125.8,127.3182,127.3182,127.3182,128.6457,-1.1858,1.2146,,1.0085,-1.8208,-5.6604

PRICE_WINDOW_180_ROW_012=20251118,123.0,124.5,120.5,120.5,3780497,125.0,126.75,126.75,126.75,127.9669,-3.6,-3.2129,,1.6755,-4.931,-9.0566

PRICE_WINDOW_180_ROW_013=20251119,122.0,122.5,118.5,118.5,4151415,123.5,126.1154,126.1154,126.1154,127.178,-1.6598,-5.9524,,1.7282,-6.0384,-10.566

