# PRICE_WINDOW_109

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251104,17.1,17.1,16.65,17.1,9000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251106,17.1,17.1,17.05,17.1,5000,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_003=20251107,17.0,17.15,17.0,17.15,2000,,,,,,0.2924,,,,,

PRICE_WINDOW_180_ROW_004=20251110,17.15,17.15,17.05,17.05,3000,,,,,,-0.5831,,,,,

PRICE_WINDOW_180_ROW_005=20251112,17.0,17.0,17.0,17.0,2000,17.08,17.08,17.08,17.08,17.0913,-0.2933,,,0.4762,-0.4684,-0.8746

PRICE_WINDOW_180_ROW_006=20251114,17.1,17.1,17.1,17.1,1000,17.08,17.0833,17.0833,17.0833,17.0921,0.5882,0.0,,0.2727,0.0976,-0.2915

PRICE_WINDOW_180_ROW_007=20251117,16.75,16.85,16.75,16.85,11000,17.03,17.05,17.05,17.05,17.0719,-1.462,-1.462,,2.3333,-1.173,-1.7493

PRICE_WINDOW_180_ROW_008=20251118,16.6,16.6,16.6,16.6,3000,16.92,16.9938,16.9938,16.9938,17.0326,-1.4837,-3.207,,0.6667,-2.317,-3.207

PRICE_WINDOW_180_ROW_009=20251120,16.7,16.7,16.3,16.3,3000,16.77,16.9167,16.9167,16.9167,16.9715,-1.8072,-4.3988,,0.6923,-3.6453,-4.9563

PRICE_WINDOW_180_ROW_010=20251124,16.3,16.5,16.3,16.5,2000,16.67,16.875,16.875,16.875,16.9322,1.227,-2.9412,,0.4878,-2.2222,-3.7901

PRICE_WINDOW_180_ROW_011=20251125,16.5,16.7,16.3,16.7,10000,16.59,16.8591,16.8591,16.8591,16.9129,1.2121,-2.3392,,2.1569,-0.9437,-2.6239

PRICE_WINDOW_180_ROW_012=20251126,16.35,16.35,16.35,16.35,2000,16.49,16.8167,16.8167,16.8167,16.866,-2.0958,-2.9674,,0.4528,-2.775,-4.6647

PRICE_WINDOW_180_ROW_013=20251127,16.35,17.0,16.3,17.0,20000,16.57,16.8308,16.8308,16.8308,16.8771,3.9755,2.4096,,3.5616,1.0055,-0.8746

PRICE_WINDOW_180_ROW_014=20251202,16.35,16.8,16.35,16.8,3000,16.67,16.8286,16.8286,16.8286,16.8707,-1.1765,3.0675,,0.5526,-0.1698,-2.0408

PRICE_WINDOW_180_ROW_015=20251204,16.8,16.8,16.7,16.7,2000,16.71,16.82,16.82,16.82,16.8565,-0.5952,1.2121,,0.3846,-0.7134,-2.6239

