date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,17.1,17.1,16.85,17.05,559000,,,,,,,,,,,
20251104,17.05,17.05,16.7,17.0,689000,,,,,,-0.2933,,,,,
20251105,16.95,17.35,16.75,17.05,602000,,,,,,0.2941,,,,,
20251106,17.1,17.4,17.05,17.2,568000,,,,,,0.8798,,,,,
20251107,17.3,18.15,17.3,17.9,2511000,17.24,17.24,17.24,17.24,17.1291,4.0698,,,2.5472,3.8283,-1.3774
20251110,18.2,18.3,17.85,18.05,1152000,17.44,17.375,17.375,17.375,17.2058,0.838,5.8651,,1.1367,3.8849,-1.3661
20251111,18.2,18.2,17.95,17.95,589000,17.63,17.4571,17.4571,17.4571,17.2678,-0.554,5.5882,,0.6181,2.8232,-1.9126
20251112,18.15,18.45,18.1,18.4,1269000,17.9,17.575,17.575,17.575,17.3622,2.507,7.9179,,1.2788,4.6942,-0.271
20251113,18.5,19.05,18.5,18.65,1416000,18.19,17.6944,17.6944,17.6944,17.4695,1.3587,8.4302,,1.3623,5.4003,-2.0997
20251114,18.4,18.75,18.35,18.55,582000,18.32,17.78,17.78,17.78,17.5595,-0.5362,3.6313,,0.5857,4.3307,-2.6247
20251117,18.7,18.7,18.15,18.15,585000,18.34,17.8136,17.8136,17.8136,17.6088,-2.1563,0.554,,0.6116,1.8882,-4.7244
20251118,18.05,18.15,17.9,17.95,430000,18.34,17.825,17.825,17.825,17.6372,-1.1019,0.0,,0.4711,0.7013,-5.7743
20251119,18.0,18.0,17.55,17.6,488000,18.18,17.8077,17.8077,17.8077,17.6341,-1.9499,-4.3478,,0.5545,-1.1663,-7.6115
20251120,17.8,17.85,17.65,17.8,286000,18.01,17.8071,17.8071,17.8071,17.6479,1.1364,-4.5576,,0.3415,-0.0401,-6.5617
20251121,17.65,17.7,17.3,17.3,477000,17.76,17.7733,17.7733,17.7733,17.6189,-2.809,-6.7385,,0.5863,-2.6632,-9.1864
20251124,17.45,17.65,17.45,17.6,181000,17.65,17.7625,17.7625,17.7625,17.6173,1.7341,-3.0303,,0.2339,-0.9148,-7.6115
20251125,17.6,17.85,17.6,17.8,260000,17.62,17.7647,17.7647,17.7647,17.6326,1.1364,-0.8357,,0.3496,0.1987,-6.5617
20251126,17.8,18.35,17.8,18.1,616000,17.72,17.7833,17.7833,17.7833,17.6715,1.6854,2.8409,,0.8362,1.7807,-4.9869
20251127,18.15,18.2,18.05,18.15,475000,17.79,17.8026,17.8026,17.8026,17.7114,0.2762,1.9663,,0.6571,1.9512,-4.7244
20251128,18.15,18.25,18.05,18.2,259000,17.97,17.8225,17.8225,17.8225,17.7521,0.2755,5.2023,,0.3702,2.1181,-4.4619
20251201,18.25,18.45,18.1,18.2,215000,18.09,17.88,17.8405,17.8405,17.7894,0.0,3.4091,6.7449,0.315,1.7897,-4.4619
20251202,18.1,18.65,17.95,18.55,1034000,18.24,17.9575,17.8727,17.8727,17.8528,1.9231,4.2135,9.1176,1.4777,3.2995,-2.6247
20251203,18.55,18.55,18.0,18.1,820000,18.24,18.01,17.8826,17.8826,17.8734,-2.4259,0.0,6.1584,1.1539,0.4997,-4.9869
20251204,18.15,18.3,18.1,18.2,333000,18.25,18.06,17.8958,17.8958,17.9006,0.5525,0.2755,5.814,0.4765,0.7752,-4.4619
20251205,18.2,18.3,18.0,18.05,357000,18.22,18.0675,17.902,17.902,17.9131,-0.8242,-0.8242,0.838,0.6039,-0.0969,-5.2493
20251208,17.95,18.0,17.8,17.9,415000,18.16,18.06,17.9019,17.9019,17.912,-0.831,-1.6484,-0.831,0.7486,-0.8859,-6.0367
20251209,17.8,18.1,17.5,17.8,857000,18.01,18.0525,17.8981,17.8981,17.9027,-0.5587,-4.0431,-0.8357,1.5095,-1.3987,-6.5617
20251210,17.85,18.1,17.75,17.75,428000,17.94,18.02,17.8929,17.8929,17.8899,-0.2809,-1.9337,-3.5326,0.8142,-1.4983,-6.8241
20251211,17.75,17.8,17.5,17.5,417000,17.8,17.9625,17.8793,17.8793,17.8574,-1.4085,-3.8462,-6.1662,0.8765,-2.5748,-8.1365
20251212,17.65,17.75,17.5,17.5,237000,17.69,17.91,17.8667,17.8667,17.8277,0.0,-3.0471,-5.6604,0.5169,-2.2892,-8.1365
20251215,17.5,17.55,17.35,17.45,340000,17.6,17.875,17.8532,17.8532,17.7962,-0.2857,-2.514,-3.8567,0.7619,-2.3776,-8.399
20251216,17.45,17.45,17.1,17.4,565000,17.52,17.8475,17.8391,17.8391,17.7632,-0.2865,-2.2472,-3.0641,1.2472,-2.5074,-8.6614
20251217,17.4,17.8,17.35,17.55,473000,17.48,17.845,17.8303,17.8303,17.7454,0.8621,-1.1268,-0.2841,1.0459,-1.6531,-7.874
20251218,17.55,17.8,17.35,17.4,328000,17.46,17.825,17.8176,17.8176,17.7166,-0.8547,-0.5714,-2.2472,0.7219,-2.3843,-8.6614
20251219,17.45,17.75,17.25,17.25,681000,17.41,17.8225,17.8014,17.8014,17.6777,-0.8621,-1.4286,-0.289,1.4659,-3.2122,-9.4488
20251222,17.4,17.65,17.3,17.45,675000,17.41,17.815,17.7917,17.7917,17.6588,1.1594,0.0,-0.8523,1.3797,-2.0488,-8.399
20251223,17.45,17.6,17.3,17.45,466000,17.42,17.7975,17.7824,17.7824,17.6414,0.0,0.2874,-1.9663,0.9328,-1.9525,-8.399
20251224,17.55,17.55,17.25,17.3,321000,17.37,17.7575,17.7697,17.7697,17.6129,-0.8596,-1.4245,-4.4199,0.6621,-2.5764,-9.1864
