# PRICE_WINDOW_131

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,18.95,18.95,18.15,18.35,5000,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,18.05,18.05,17.4,17.95,11000,,,,,,-2.1798,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,18.45,18.85,18.4,18.4,3000,,,,,,2.507,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,18.9,18.9,17.95,18.35,3000,,,,,,-0.2717,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,18.95,18.95,18.0,18.55,10000,18.32,18.3445,18.32,18.32,18.32,1.0899,,,1.5625,1.1203,1.2555,-2.1108

PRICE_WINDOW_180_ROW_006=20251110,18.9,18.9,17.45,18.65,7000,18.38,18.37,18.375,18.375,18.375,0.5391,1.6349,,1.0769,1.5245,1.4966,-1.5831

PRICE_WINDOW_180_ROW_007=20251111,18.0,18.9,18.0,18.8,6000,18.55,18.4058,18.4357,18.4357,18.4357,0.8043,4.7354,,0.9333,2.1418,1.976,-0.7916

PRICE_WINDOW_180_ROW_008=20251112,18.95,18.95,18.95,18.95,1000,18.66,18.4511,18.5,18.5,18.5,0.7979,2.9891,,0.1739,2.7037,2.4324,0.0

PRICE_WINDOW_180_ROW_009=20251113,18.95,18.95,18.95,18.95,1000,18.78,18.4927,18.55,18.55,18.55,0.0,3.2698,,0.1915,2.4728,2.1563,0.0

PRICE_WINDOW_180_ROW_010=20251114,18.7,18.85,17.7,18.8,7000,18.83,18.5183,18.575,18.575,18.575,-0.7916,1.3477,,1.2963,1.5211,1.2113,-0.7916

PRICE_WINDOW_180_ROW_011=20251117,18.55,18.55,18.55,18.55,1000,18.81,18.521,18.5727,18.5727,18.5727,-1.3298,-0.5362,,0.2,0.1568,-0.1224,-2.1108

PRICE_WINDOW_180_ROW_012=20251118,18.9,18.9,17.3,17.3,11000,18.51,18.4192,18.4667,18.4667,18.4667,-6.7385,-7.9787,,2.0,-6.0763,-6.3177,-8.7071

PRICE_WINDOW_180_ROW_013=20251119,17.9,18.5,17.8,17.95,4000,18.31,18.3801,18.4269,18.4269,18.4269,3.7572,-5.277,,0.7429,-2.3401,-2.5882,-5.277

PRICE_WINDOW_180_ROW_014=20251120,17.9,17.9,17.3,17.3,7000,17.98,18.2901,18.3464,18.3464,18.3464,-3.6212,-8.7071,,1.2727,-5.4133,-5.7037,-8.7071

PRICE_WINDOW_180_ROW_015=20251121,17.9,18.8,17.35,17.75,12000,17.77,18.2451,18.3067,18.3067,18.3067,2.6012,-5.5851,,2.0225,-2.7136,-3.0408,-6.3325

PRICE_WINDOW_180_ROW_016=20251124,17.75,17.75,17.75,17.75,1000,17.61,18.2038,18.2719,18.2719,18.2719,0.0,-4.3127,,0.1778,-2.4931,-2.8562,-6.3325

PRICE_WINDOW_180_ROW_017=20251125,17.75,17.75,17.75,17.75,1000,17.7,18.166,18.2412,18.2412,18.2412,0.0,2.6012,,0.1868,-2.2901,-2.6927,-6.3325

