# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,25.5,26.05,25.3,25.9,361000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,26.0,26.15,25.5,25.7,164000,,,,,,-0.7722,,,,,

PRICE_WINDOW_180_ROW_003=20251105,25.7,25.8,25.35,25.6,201000,,,,,,-0.3891,,,,,

PRICE_WINDOW_180_ROW_004=20251106,25.6,26.2,25.35,26.2,277000,,,,,,2.3438,,,,,

PRICE_WINDOW_180_ROW_005=20251107,26.3,27.3,26.25,26.8,809000,26.04,26.04,26.04,26.04,25.9641,2.2901,,,2.2323,2.9186,-1.8315

PRICE_WINDOW_180_ROW_006=20251110,27.1,27.6,26.5,26.85,586000,26.23,26.175,26.175,26.175,26.0379,0.1866,3.668,,1.4662,2.5788,-2.7174

PRICE_WINDOW_180_ROW_007=20251111,26.9,28.6,26.6,28.2,1229000,26.73,26.4643,26.4643,26.4643,26.2181,5.0279,9.7276,,2.3719,6.5587,-1.3986

PRICE_WINDOW_180_ROW_008=20251112,28.55,28.7,27.8,28.15,878000,27.24,26.675,26.675,26.675,26.3791,-0.1773,9.9609,,1.5592,5.5295,-1.9164

PRICE_WINDOW_180_ROW_009=20251113,28.4,28.65,27.9,28.25,913000,27.65,26.85,26.85,26.85,26.535,0.3552,7.8244,,1.5166,5.2142,-1.5679

PRICE_WINDOW_180_ROW_010=20251114,28.0,28.75,27.6,28.0,624000,27.89,26.965,26.965,26.965,26.6571,-0.885,4.4776,,1.0328,3.8383,-2.6087

PRICE_WINDOW_180_ROW_011=20251117,28.2,28.5,27.2,27.3,489000,27.98,26.9955,26.9955,26.9955,26.7106,-2.5,1.676,,0.8236,1.1281,-5.0435

PRICE_WINDOW_180_ROW_012=20251118,27.4,27.45,26.15,26.45,268000,27.63,26.95,26.95,26.95,26.6889,-3.1136,-6.2057,,0.473,-1.8553,-8.0

PRICE_WINDOW_180_ROW_013=20251119,26.45,26.75,26.0,26.0,94000,27.2,26.8769,26.8769,26.8769,26.6315,-1.7013,-7.6377,,0.1773,-3.2627,-9.5652

PRICE_WINDOW_180_ROW_014=20251120,26.0,27.6,26.0,27.45,504000,27.04,26.9179,26.9179,26.9179,26.6997,5.5769,-2.8319,,0.9539,1.9769,-4.5217

PRICE_WINDOW_180_ROW_015=20251121,27.2,27.2,26.4,26.5,127000,26.74,26.89,26.89,26.89,26.6831,-3.4608,-5.3571,,0.2532,-1.4504,-7.8261

PRICE_WINDOW_180_ROW_016=20251124,26.5,26.8,25.65,25.7,719000,26.42,26.8156,26.8156,26.8156,26.6012,-3.0189,-5.8608,,1.3956,-4.1604,-10.6087

PRICE_WINDOW_180_ROW_017=20251125,26.1,26.3,25.75,26.3,255000,26.39,26.7853,26.7853,26.7853,26.5761,2.3346,-0.5671,,0.5101,-1.8118,-8.5217

PRICE_WINDOW_180_ROW_018=20251126,26.35,26.9,26.3,26.45,294000,26.48,26.7667,26.7667,26.7667,26.5656,0.5703,1.7308,,0.6019,-1.1831,-8.0

PRICE_WINDOW_180_ROW_019=20251127,26.6,27.4,26.3,27.3,378000,26.45,26.7947,26.7947,26.7947,26.6268,3.2136,-0.5464,,0.7832,1.8857,-5.0435

PRICE_WINDOW_180_ROW_020=20251128,27.45,27.6,26.85,26.85,372000,26.52,26.7975,26.7975,26.7975,26.6454,-1.6484,1.3208,,0.7797,0.1959,-6.6087

PRICE_WINDOW_180_ROW_021=20251201,26.85,26.9,26.2,26.35,180000,26.65,26.82,26.7762,26.7762,26.6207,-1.8622,2.5292,1.7375,0.3846,-1.7524,-8.3478

PRICE_WINDOW_180_ROW_022=20251202,26.5,26.95,26.2,26.6,596000,26.71,26.865,26.7682,26.7682,26.619,0.9488,1.1407,3.5019,1.2172,-0.9864,-7.4783

PRICE_WINDOW_180_ROW_023=20251203,26.8,26.95,26.45,26.7,332000,26.76,26.92,26.7652,26.7652,26.6258,0.3759,0.9452,4.2969,0.6691,-0.8172,-7.1304

PRICE_WINDOW_180_ROW_024=20251204,26.85,27.65,26.75,27.0,734000,26.7,26.96,26.775,26.775,26.657,1.1236,-1.0989,3.0534,1.4141,0.1484,-6.087

PRICE_WINDOW_180_ROW_025=20251205,27.15,27.6,27.05,27.15,460000,26.76,26.9775,26.79,26.79,26.698,0.5556,1.1173,1.306,0.9171,0.6394,-5.5652

PRICE_WINDOW_180_ROW_026=20251208,27.3,27.6,27.05,27.25,324000,26.94,26.9975,26.8077,26.8077,26.744,0.3683,3.4156,1.4898,0.6633,0.9353,-5.2174

PRICE_WINDOW_180_ROW_027=20251209,27.2,27.8,27.0,27.5,399000,27.12,26.9625,26.8333,26.8333,26.807,0.9174,3.3835,-2.4823,0.8926,1.9935,-4.3478

PRICE_WINDOW_180_ROW_028=20251210,27.55,27.75,26.4,26.45,399000,27.07,26.8775,26.8196,26.8196,26.7773,-3.8182,-0.9363,-6.0391,0.9432,-1.5905,-8.0

PRICE_WINDOW_180_ROW_029=20251211,26.3,26.75,26.2,26.5,217000,26.97,26.79,26.8086,26.8086,26.7542,0.189,-1.8519,-6.1947,0.5589,-1.0825,-7.8261

PRICE_WINDOW_180_ROW_030=20251212,26.65,27.35,26.65,26.85,629000,26.91,26.7325,26.81,26.81,26.7622,1.3208,-1.105,-4.1071,1.619,0.4395,-6.6087

PRICE_WINDOW_180_ROW_031=20251215,26.85,27.2,26.8,26.85,373000,26.83,26.71,26.8113,26.8113,26.7695,0.0,-1.4679,-1.6484,0.9747,0.5241,-6.6087

PRICE_WINDOW_180_ROW_032=20251216,26.85,27.15,26.2,26.4,322000,26.61,26.7075,26.7984,26.7984,26.7387,-1.676,-4.0,-0.189,0.8355,-1.1514,-8.1739

PRICE_WINDOW_180_ROW_033=20251217,26.6,27.35,26.1,26.6,598000,26.64,26.7375,26.7924,26.7924,26.7271,0.7576,0.5671,2.3077,1.4564,-0.5143,-7.4783

PRICE_WINDOW_180_ROW_034=20251218,26.6,27.7,26.6,27.3,1002000,26.8,26.73,26.8074,26.8074,26.7749,2.6316,3.0189,-0.5464,2.3008,2.1324,-5.0435

PRICE_WINDOW_180_ROW_035=20251219,27.55,27.6,26.7,26.7,490000,26.77,26.74,26.8043,26.8043,26.7686,-2.1978,-0.5587,0.7547,1.0801,-0.1496,-7.1304

PRICE_WINDOW_180_ROW_036=20251222,26.85,26.9,26.1,26.2,362000,26.64,26.765,26.7875,26.7875,26.7212,-1.8727,-2.4209,1.9455,0.8307,-2.111,-8.8696

PRICE_WINDOW_180_ROW_037=20251223,26.25,26.4,25.7,25.7,243000,26.5,26.735,26.7581,26.7581,26.6361,-1.9084,-2.6515,-2.2814,0.5584,-3.8713,-10.6087

PRICE_WINDOW_180_ROW_038=20251224,25.8,26.0,25.4,25.4,197000,26.26,26.6825,26.7224,26.7224,26.5331,-1.1673,-4.5113,-3.9698,0.4578,-4.8065,-11.6522

PRICE_WINDOW_180_ROW_039=20251226,25.5,25.85,25.0,25.15,262000,25.83,26.575,26.6821,26.6821,26.4179,-0.9843,-7.8755,-7.8755,0.6171,-5.3622,-12.5217

PRICE_WINDOW_180_ROW_040=20251229,25.25,25.5,24.8,24.8,334000,25.45,26.4725,26.635,26.635,26.283,-1.3917,-7.1161,-7.635,0.7903,-6.3179,-13.7391

PRICE_WINDOW_180_ROW_041=20251230,24.8,25.1,24.55,24.9,299000,25.19,26.4,26.5927,26.5927,26.1678,0.4032,-4.9618,-5.5028,0.6976,-5.6818,-13.3913

PRICE_WINDOW_180_ROW_042=20251231,24.95,25.05,24.6,24.95,241000,25.04,26.3175,26.5536,26.5536,26.0663,0.2008,-2.9183,-6.203,0.5866,-5.1962,-13.2174

PRICE_WINDOW_180_ROW_043=20260102,24.95,25.35,24.85,25.35,310000,25.03,26.25,26.5256,26.5256,26.0066,1.6032,-0.1969,-5.0562,0.7566,-3.4286,-11.8261

PRICE_WINDOW_180_ROW_044=20260105,25.5,25.55,24.4,24.7,358000,24.94,26.135,26.4841,26.4841,25.8977,-2.5641,-1.7893,-8.5185,0.9157,-5.4907,-14.087

PRICE_WINDOW_180_ROW_045=20260106,24.9,25.95,24.65,25.3,506000,25.04,26.0425,26.4578,26.4578,25.8479,2.4291,2.0161,-6.814,1.2867,-2.8511,-12.0

PRICE_WINDOW_180_ROW_046=20260107,25.6,26.8,25.55,26.5,1587000,25.36,26.005,26.4587,26.4587,25.9023,4.7431,6.4257,-2.7523,3.4772,1.9035,-7.8261

PRICE_WINDOW_180_ROW_047=20260108,26.55,29.15,26.5,29.15,3818000,26.2,26.0875,26.516,26.516,26.1729,10.0,16.8337,6.0,6.0859,11.7393,0.0

PRICE_WINDOW_180_ROW_048=20260109,30.1,31.15,29.2,30.4,8949000,27.21,26.285,26.5969,26.5969,26.5252,4.2882,19.9211,14.9338,8.4837,15.6553,-2.4077

PRICE_WINDOW_180_ROW_049=20260112,29.85,29.85,28.1,28.35,1880000,27.94,26.3775,26.6327,26.6327,26.6772,-6.7434,14.7773,6.9811,1.652,7.478,-8.9888

PRICE_WINDOW_180_ROW_050=20260113,28.5,28.6,27.0,27.1,974000,28.3,26.39,26.642,26.642,26.7125,-4.4092,7.1146,0.9311,0.8431,2.6904,-13.0016

PRICE_WINDOW_180_ROW_051=20260114,27.45,27.6,27.05,27.4,630000,28.48,26.4175,26.6569,26.6569,26.7698,1.107,3.3962,2.0484,0.5393,3.7191,-12.0385

PRICE_WINDOW_180_ROW_052=20260115,27.4,28.0,27.1,27.85,783000,28.22,26.49,26.6798,26.6798,26.8598,1.6423,-4.4597,5.4924,0.6573,5.134,-10.5939

PRICE_WINDOW_180_ROW_053=20260116,28.0,30.6,27.6,29.35,3664000,28.01,26.6275,26.7302,26.7302,27.0673,5.386,-3.4539,10.3383,2.7253,10.2244,-5.7785

PRICE_WINDOW_180_ROW_054=20260119,29.35,29.35,28.0,28.4,1001000,28.02,26.6825,26.7611,26.7611,27.1784,-3.2368,0.1764,4.0293,0.7446,6.4368,-8.8283

