# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,16.65,16.7,16.5,16.6,274056,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,16.6,16.65,16.5,16.5,218822,,,,,,-0.6024,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,16.35,16.45,16.25,16.4,213097,,,,,,-0.6061,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,16.4,16.85,16.4,16.85,309006,,,,,,2.7439,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,16.75,16.75,16.6,16.65,113590,16.6,16.6028,16.6,16.6,16.6,-1.1869,,,0.5032,0.284,0.3012,-1.1869

PRICE_WINDOW_180_ROW_006=20251110,16.65,16.8,16.55,16.65,135181,16.61,16.6068,16.6083,16.6083,16.6083,0.0,0.3012,,0.6418,0.2603,0.2509,-1.1869

PRICE_WINDOW_180_ROW_007=20251111,16.8,16.8,16.6,16.7,132497,16.65,16.6145,16.6214,16.6214,16.6214,0.3003,1.2121,,0.6643,0.5144,0.4727,-0.8902

PRICE_WINDOW_180_ROW_008=20251112,16.7,16.9,16.65,16.85,302305,16.74,16.6342,16.65,16.65,16.65,0.8982,2.7439,,1.4238,1.2976,1.2012,-0.2959

PRICE_WINDOW_180_ROW_009=20251113,16.85,16.95,16.75,16.85,317400,16.74,16.6521,16.6722,16.6722,16.6722,0.0,0.0,,1.417,1.1881,1.0663,-0.59

PRICE_WINDOW_180_ROW_010=20251114,16.8,17.0,16.75,16.85,295928,16.78,16.6686,16.69,16.69,16.69,0.0,1.2012,,1.28,1.0881,0.9587,-0.8824

PRICE_WINDOW_180_ROW_011=20251117,16.9,17.0,16.65,16.75,267888,16.8,16.6754,16.6955,16.6955,16.6955,-0.5935,0.6006,,1.1423,0.4473,0.3267,-1.4706

