date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,461.0,462.0,449.0,452.0,479757,,,,,,,,,,,,
20251104,449.0,455.0,447.0,453.5,328408,,,,,,0.3319,,,,,,
20251105,453.0,454.0,441.0,454.0,476528,,,,,,0.1103,,,,,,
20251106,458.0,463.5,454.5,460.0,401837,,,,,,1.3216,,,,,,
20251107,457.0,463.0,455.0,459.5,288716,455.8,453.4724,455.8,455.8,455.8,-0.1087,,,0.7308,1.3292,0.8118,-0.863
20251110,461.5,465.5,448.5,451.5,564242,455.7,453.3081,455.0833,455.0833,455.0833,-1.741,-0.1106,,1.3331,-0.3989,-0.7874,-3.0075
20251111,452.5,458.0,437.0,438.5,1353140,452.7,452.0741,452.7143,452.7143,452.7143,-2.8793,-3.3076,,2.4333,-3.0026,-3.1398,-5.8002
20251112,439.0,448.0,427.5,431.5,905842,448.2,450.3596,450.0625,450.0625,450.0625,-1.5964,-4.9559,,1.5102,-4.1877,-4.1244,-7.304
20251113,432.5,447.5,432.5,445.0,648871,445.2,449.9129,449.5,449.5,449.5,3.1286,-3.2609,,1.0721,-1.092,-1.0011,-4.4039
20251114,440.5,445.5,435.0,437.0,595076,440.7,448.8369,448.25,448.25,448.25,-1.7978,-4.8966,,0.9848,-2.6372,-2.5098,-6.1224
20251117,440.5,450.5,435.0,445.5,852134,439.5,448.5588,448.0,448.0,448.0,1.9451,-1.3289,,1.3595,-0.6819,-0.558,-4.2965
20251118,438.0,448.0,430.5,431.5,868558,438.1,447.1372,446.625,446.625,446.625,-3.1425,-1.5964,,1.3426,-3.4972,-3.3865,-7.304
20251119,431.0,446.5,431.0,443.5,492303,440.5,446.8341,446.3846,446.3846,446.3846,2.781,2.781,,0.7752,-0.7462,-0.6462,-4.7261
20251120,450.5,472.0,449.5,469.5,1703204,445.4,448.7229,448.0357,448.0357,448.0357,5.8625,5.5056,,2.3944,4.6303,4.7908,-0.5297
20251121,460.0,465.0,447.0,450.0,884230,448.0,448.8294,448.1667,448.1667,448.1667,-4.1534,2.9748,,1.2232,0.2608,0.4091,-4.661
20251124,450.5,457.5,450.0,456.0,414276,450.1,449.4269,448.6562,448.6562,448.6562,1.3333,2.3569,,0.5888,1.4625,1.6368,-3.3898
20251125,462.0,468.0,459.0,465.0,591069,456.8,450.7247,449.6176,449.6176,449.6176,1.9737,7.7636,,0.8481,3.1672,3.4212,-1.4831
20251126,469.5,488.0,468.0,486.5,1611194,465.4,453.7059,451.6667,451.6667,451.6667,4.6237,9.6956,,2.1547,7.228,7.7122,-0.3074
20251127,486.5,491.0,482.5,486.0,688223,468.7,456.3971,453.4737,453.4737,453.4737,-0.1028,3.5144,,0.9243,6.4862,7.1727,-1.0183
20251128,489.0,505.0,488.0,503.0,1725690,479.3,460.2807,455.95,455.95,455.95,3.4979,11.7778,,2.1743,9.2811,10.3191,-0.396
20251201,503.0,508.0,479.5,483.5,1178206,484.8,462.2156,457.525,457.2619,457.2619,-3.8767,6.0307,6.969,1.4219,4.6049,5.6773,-4.8228
20251202,484.0,484.5,473.0,473.5,546420,486.5,463.156,458.525,458.0,458.0,-2.0683,1.828,4.4101,0.6509,2.2334,3.2659,-6.7913
20251203,477.0,485.5,476.0,482.5,383307,485.7,464.768,459.95,459.0652,459.0652,1.9007,-0.8222,6.2775,0.4591,3.8152,4.9027,-5.0197
20251204,479.0,489.0,479.0,484.0,234386,485.3,466.3707,461.15,460.1042,460.1042,0.3109,-0.4115,5.2174,0.2836,3.7801,4.955,-4.7244
20251205,484.5,502.0,484.5,494.5,608134,483.6,468.7148,462.9,461.48,461.48,2.1694,-1.6899,7.617,0.7219,5.5013,6.8265,-2.6575
20251208,502.0,543.0,502.0,543.0,2200969,495.5,474.9052,467.475,464.6154,464.6154,9.8079,12.3061,20.2658,2.3813,14.3386,16.1559,0.0
20251209,543.0,564.0,539.0,554.0,2392898,511.6,481.4964,473.25,467.9259,467.9259,2.0258,17.0011,26.3398,2.4511,15.058,17.0629,-1.773
20251210,556.0,584.0,554.0,570.0,1715419,529.1,488.8717,480.175,471.5714,471.5714,2.8881,18.1347,32.0973,1.6872,16.595,18.7067,-2.3973
20251211,577.0,585.0,558.0,565.0,1705385,545.3,495.2158,486.175,474.7931,474.7931,-0.8772,16.7355,26.9663,1.5945,14.0917,16.2133,-3.4188
20251212,600.0,621.0,599.0,613.0,3682728,569.0,505.0311,494.975,479.4,479.4,8.4956,23.9636,40.2746,3.0089,21.3787,23.8446,-1.2882
20251215,598.0,640.0,593.0,631.0,2376016,586.6,515.5285,504.25,484.2903,484.2903,2.9364,16.2063,41.6386,1.8275,22.3987,25.1363,-1.4062
20251216,631.0,642.0,615.0,622.0,1905957,600.2,524.4011,513.775,488.5938,488.5938,-1.4263,12.2744,44.1483,1.4097,18.6115,21.0647,-3.1153
20251217,618.0,631.0,602.0,602.0,1640791,606.6,530.8677,521.7,492.0303,492.0303,-3.2154,5.614,35.7384,1.1642,13.3992,15.392,-6.2305
20251218,602.0,605.0,583.0,593.0,1256394,612.2,536.0454,527.875,495.0,495.0,-1.495,4.9558,26.3046,0.9058,10.625,12.3372,-7.6324
20251219,604.0,608.0,595.0,603.0,631649,610.2,541.625,535.525,498.0857,498.0857,1.6863,-1.6313,34.0,0.4596,11.3316,12.5998,-6.0748
20251222,603.0,604.0,582.0,584.0,1326451,600.8,545.1562,541.925,500.4722,500.4722,-3.1509,-7.4485,28.0702,0.9341,7.1253,7.764,-9.0343
20251223,588.0,592.0,578.0,582.0,449800,592.8,548.2265,547.775,502.6757,502.6757,-0.3425,-6.4309,25.1613,0.3183,6.1605,6.248,-9.3458
20251224,585.0,585.0,563.0,565.0,796134,585.4,549.6243,551.7,504.3158,504.3158,-2.921,-6.1462,16.1357,0.5802,2.7975,2.4107,-11.9938
20251226,568.0,571.0,558.0,565.0,746204,579.8,550.9056,555.65,505.8718,505.8718,0.0,-4.7218,16.2551,0.5426,2.5584,1.6827,-11.9938
20251229,574.0,574.0,553.0,553.0,1007981,569.8,551.0802,558.15,507.05,507.05,-2.1239,-8.2919,9.9404,0.7526,0.3484,-0.9227,-13.8629
20251230,553.0,559.0,543.0,551.0,885184,563.2,551.0735,561.525,508.122,508.122,-0.3617,-5.6507,13.9607,0.6683,-0.0133,-1.8744,-14.1745
20251231,558.0,562.0,547.0,558.0,996430,558.4,551.6507,565.75,509.3095,509.3095,1.2704,-4.1237,17.8458,0.7397,1.151,-1.3699,-13.0841
20260102,565.0,572.0,554.0,554.0,1441434,556.2,551.8465,569.325,510.3488,510.3488,-0.7168,-1.9469,14.8187,1.0296,0.3902,-2.6918,-13.7072
20260105,558.0,575.0,557.0,571.0,1610322,557.4,553.4426,573.675,511.7273,511.7273,3.0686,1.0619,17.9752,1.0963,3.1724,-0.4663,-11.0592
20260106,574.0,587.0,562.0,576.0,1407883,562.0,555.3224,577.75,513.1556,513.1556,0.8757,4.1591,16.4813,0.9331,3.7235,-0.3029,-10.2804
20260107,580.0,584.0,567.0,567.0,1080366,565.2,556.2955,578.95,514.3261,514.3261,-1.5625,2.9038,4.4199,0.7437,1.9242,-2.0641,-11.6822
20260108,567.0,605.0,566.0,585.0,2128941,570.6,558.6876,580.5,515.8298,515.8298,3.1746,4.8387,5.5957,1.4789,4.7097,0.7752,-8.8785
20260109,587.0,594.0,572.0,583.0,1036098,576.4,560.7136,581.15,517.2292,517.2292,-0.3419,5.2347,2.2807,0.7371,3.9747,0.3183,-9.19
20260112,608.0,618.0,584.0,593.0,1741253,580.8,563.4041,582.55,518.7755,518.7755,1.7153,3.8529,4.9558,1.2372,5.253,1.7938,-7.6324
20260113,612.0,623.0,596.0,604.0,2205805,586.4,566.7871,582.1,520.48,520.48,1.855,4.8611,-1.4682,1.6541,6.5656,3.7622,-5.919
20260114,602.0,625.0,601.0,615.0,1527617,596.0,570.8049,581.3,522.3333,522.3333,1.8212,8.4656,-2.5357,1.1832,7.7426,5.7974,-4.2056
20260115,615.0,631.0,610.0,624.0,1411634,603.8,575.2378,581.4,524.2885,524.2885,1.4634,6.6667,0.3215,1.1147,8.4769,7.3271,-2.8037
20260116,635.0,640.0,590.0,593.0,3361232,605.8,576.718,580.95,525.5849,525.5849,-4.9679,1.7153,-1.495,2.4853,2.8232,2.0742,-7.6324
20260119,593.0,599.0,582.0,589.0,1017843,605.0,577.7415,580.75,526.7593,526.7593,-0.6745,-0.6745,-0.6745,0.7593,1.9487,1.4206,-8.2555
20260120,589.0,602.0,585.0,600.0,691761,604.2,579.5963,580.6,528.0909,528.0909,1.8676,-0.6623,-0.4975,0.5149,3.5203,3.3414,-6.5421
20260121,594.0,598.0,584.0,590.0,877373,599.2,580.4633,580.9,529.1964,529.1964,-1.6667,-4.065,1.0274,0.6641,1.6429,1.5665,-8.0997
20260122,600.0,603.0,589.0,590.0,753352,592.4,581.258,581.3,530.2632,530.2632,0.0,-5.4487,1.3746,0.5638,1.504,1.4966,-8.0997
