date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,21.3,21.65,21.2,21.55,152000,,,,,,,,,,,
20251104,21.7,21.8,21.0,21.15,194000,,,,,,-1.8561,,,,,
20251105,20.7,21.3,20.65,21.15,152000,,,,,,0.0,,,,,
20251106,20.9,21.5,20.9,21.3,74000,,,,,,0.7092,,,,,
20251107,22.0,23.25,21.5,22.5,862000,21.53,21.53,21.53,21.53,21.5564,5.6338,,,3.0056,4.5053,-3.2258
20251110,22.5,22.5,21.75,21.8,266000,21.58,21.575,21.575,21.575,21.5767,-3.1111,1.1601,,0.9388,1.0429,-6.2366
20251111,22.2,22.55,21.9,22.2,292000,21.79,21.6643,21.6643,21.6643,21.6286,1.8349,4.9645,,1.0261,2.4728,-4.5161
20251112,22.3,22.75,22.15,22.3,171000,22.02,21.7438,21.7438,21.7438,21.6846,0.4505,5.4374,,0.6325,2.5582,-4.086
20251113,22.5,22.5,21.9,22.0,203000,22.16,21.7722,21.7722,21.7722,21.7109,-1.3453,3.2864,,0.7722,1.0462,-5.3763
20251114,21.75,21.8,21.4,21.4,152000,21.94,21.735,21.735,21.735,21.685,-2.7273,-4.8889,,0.6037,-1.5413,-7.957
20251117,21.25,21.4,20.8,20.8,141000,21.74,21.65,21.65,21.65,21.6112,-2.8037,-4.5872,,0.5833,-3.9261,-10.5376
20251118,21.15,21.15,20.0,20.4,187000,21.38,21.5458,21.5458,21.5458,21.5103,-1.9231,-8.1081,,0.7885,-5.3181,-12.2581
20251119,20.5,20.5,20.05,20.25,99000,20.97,21.4462,21.4462,21.4462,21.4053,-0.7353,-9.1928,,0.437,-5.5775,-12.9032
20251120,20.7,20.8,20.3,20.6,87000,20.69,21.3857,21.3857,21.3857,21.3381,1.7284,-6.3636,,0.4017,-3.674,-11.3978
20251121,20.6,20.6,19.9,20.2,133000,20.45,21.3067,21.3067,21.3067,21.2433,-1.9417,-5.6075,,0.6303,-5.194,-13.1183
20251124,20.25,20.8,20.15,20.55,104000,20.4,21.2594,21.2594,21.2594,21.1855,1.7327,-1.2019,,0.509,-3.3368,-11.6129
20251125,20.65,21.45,20.65,21.05,227000,20.53,21.2471,21.2471,21.2471,21.1742,2.4331,3.1863,,1.1038,-0.9275,-9.4624
20251126,21.25,21.65,21.2,21.55,184000,20.79,21.2639,21.2639,21.2639,21.2055,2.3753,6.4198,,0.9,1.3455,-7.3118
20251127,21.75,21.75,21.25,21.25,79000,20.92,21.2632,21.2632,21.2632,21.2093,-1.3921,3.1553,,0.3993,-0.0619,-8.6022
20251128,21.25,21.75,21.2,21.6,78000,21.2,21.28,21.28,21.28,21.2418,1.6471,6.9307,,0.4066,1.5038,-7.0968
20251201,21.5,21.95,21.4,21.9,118000,21.47,21.2975,21.3095,21.3095,21.2967,1.3889,6.5693,1.6241,0.6206,2.829,-5.8065
20251202,21.9,22.55,21.9,22.35,340000,21.73,21.3575,21.3568,21.3568,21.3844,2.0548,6.1758,5.6738,1.722,4.6471,-3.871
20251203,22.6,22.8,22.1,22.4,317000,21.9,21.42,21.4022,21.4022,21.4691,0.2237,3.9443,5.9102,1.5411,4.5752,-3.6559
20251204,23.55,23.6,22.45,22.45,386000,22.14,21.4775,21.4458,21.4458,21.5508,0.2232,5.6471,5.3991,1.7442,4.528,-4.8729
20251205,22.6,22.6,22.1,22.6,191000,22.34,21.4825,21.492,21.492,21.6382,0.6682,4.6296,0.4444,1.0173,5.2019,-4.2373
20251208,22.8,23.0,22.55,22.85,201000,22.53,21.535,21.5442,21.5442,21.7392,1.1062,4.3379,4.8165,1.0894,6.1063,-3.178
20251209,22.7,22.8,22.4,22.75,107000,22.61,21.5625,21.5889,21.5889,21.8235,-0.4376,1.7897,2.4775,0.6106,5.5072,-3.6017
20251210,22.8,22.8,22.35,22.45,154000,22.62,21.57,21.6196,21.6196,21.8757,-1.3187,0.2232,0.6726,0.883,4.0797,-4.8729
20251211,22.35,22.5,22.25,22.4,92000,22.61,21.59,21.6466,21.6466,21.9194,-0.2227,-0.2227,1.8182,0.5449,3.7517,-5.0847
20251212,22.25,22.4,22.2,22.35,83000,22.56,21.6375,21.67,21.67,21.9553,-0.2232,-1.1062,4.4393,0.5018,3.2929,-5.2966
20251215,22.1,22.45,22.1,22.25,50000,22.44,21.71,21.6887,21.6887,21.9798,-0.4474,-2.6258,6.9712,0.3108,2.4873,-5.7203
20251216,22.5,22.5,21.8,21.95,112000,22.28,21.7875,21.6969,21.6969,21.9773,-1.3483,-3.5165,7.598,0.7129,0.7458,-6.9915
20251217,21.95,22.2,21.5,21.5,71000,22.09,21.85,21.6909,21.6909,21.9376,-2.0501,-4.2316,6.1728,0.456,-1.6018,-8.8983
20251218,21.45,21.6,21.35,21.55,48000,21.92,21.8975,21.6868,21.6868,21.9053,0.2326,-3.7946,4.6117,0.3122,-1.5869,-8.6864
20251219,21.55,21.8,21.55,21.7,31000,21.79,21.9725,21.6871,21.6871,21.8882,0.6961,-2.9083,7.4257,0.2085,-1.2402,-8.0508
20251222,22.65,23.3,22.55,23.1,946000,21.96,22.1,21.7264,21.7264,21.9891,6.4516,3.8202,12.4088,4.9594,4.5249,-2.1186
20251223,23.7,23.75,22.9,23.1,679000,22.19,22.2025,21.7635,21.7635,22.0817,0.0,5.2392,9.7387,3.1826,4.0423,-2.7368
20251224,23.35,23.55,22.85,23.1,285000,22.51,22.28,21.7987,21.7987,22.1666,0.0,7.4419,7.1926,1.3049,3.6804,-2.7368
20251226,23.55,25.4,23.35,24.8,3644000,23.16,22.4575,21.8756,21.8756,22.386,7.3593,15.0812,16.7059,9.1869,10.4308,-2.3622
20251229,24.8,26.8,24.65,25.6,5082000,23.94,22.6575,21.9688,21.9688,22.6539,3.2258,17.9724,18.5185,7.8565,12.9869,-4.4776
20251230,25.15,25.2,24.3,24.5,1545000,24.22,22.7875,22.0305,22.0305,22.8077,-4.2969,6.0606,11.8721,2.1512,7.5151,-8.5821
20251231,24.8,25.4,24.55,24.85,1194000,24.57,22.9125,22.0976,22.0976,22.9779,1.4286,7.5758,11.1857,1.5692,8.4561,-7.2761
20260102,24.85,25.15,24.05,25.0,885000,24.95,23.0425,22.1651,22.1651,23.1464,0.6036,8.2251,11.6071,1.1212,8.4952,-6.7164
20260105,25.25,25.45,23.85,24.15,1192000,24.82,23.1275,22.2102,22.2102,23.23,-3.4,-2.621,7.5724,1.4368,4.4211,-9.8881
20260106,24.15,24.15,23.6,23.85,480000,24.47,23.19,22.2467,22.2467,23.2817,-1.2422,-6.8359,5.531,0.5687,2.8461,-11.0075
20260107,23.85,24.35,23.75,24.05,462000,24.38,23.25,22.2859,22.2859,23.3457,0.8386,-1.8367,5.2516,0.539,3.4409,-10.2612
20260108,24.05,24.05,23.2,23.65,448000,24.14,23.295,22.3149,22.3149,23.3711,-1.6632,-4.829,3.956,0.5125,1.5239,-11.7537
20260109,23.8,24.0,23.35,23.95,257000,23.93,23.37,22.349,22.349,23.4193,1.2685,-4.2,6.6815,0.2923,2.4818,-10.6343
20260112,24.15,24.45,24.0,24.4,357000,23.98,23.47,22.3908,22.3908,23.501,1.8789,1.0352,8.9286,0.4,3.9625,-8.9552
20260113,24.7,24.8,23.55,24.1,347000,24.03,23.5575,22.425,22.425,23.551,-1.2295,1.0482,7.83,0.3831,2.3029,-10.0746
20260114,24.1,24.8,24.1,24.45,579000,24.11,23.6675,22.4647,22.4647,23.6259,1.4523,1.6632,9.8876,0.6211,3.3062,-8.7687
