# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,98.0,98.0,96.2,97.1,62000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,97.1,97.1,95.4,95.4,71000,,,,,,-1.7508,,,,,

PRICE_WINDOW_180_ROW_003=20251105,94.9,95.9,92.2,95.5,147000,,,,,,0.1048,,,,,

PRICE_WINDOW_180_ROW_004=20251106,95.5,95.5,93.6,94.9,77000,,,,,,-0.6283,,,,,

PRICE_WINDOW_180_ROW_005=20251107,94.4,94.9,93.4,94.3,71000,95.44,95.44,95.44,95.44,96.4775,-0.6322,,,0.8294,-1.1945,-3.7755

PRICE_WINDOW_180_ROW_006=20251110,92.9,93.0,89.4,89.4,150000,93.9,94.4333,94.4333,94.4333,95.8877,-5.1962,-7.93,,1.5571,-5.33,-8.7755

PRICE_WINDOW_180_ROW_007=20251111,87.5,91.3,83.2,90.0,252000,92.82,93.8,93.8,93.8,95.397,0.6711,-5.6604,,2.1253,-4.0512,-8.1633

PRICE_WINDOW_180_ROW_008=20251112,90.2,90.2,86.4,86.4,168000,91.0,92.875,92.875,92.875,94.6473,-4.0,-9.5288,,1.3467,-6.9717,-11.8367

PRICE_WINDOW_180_ROW_009=20251113,84.5,86.3,83.5,84.6,179000,88.94,91.9556,91.9556,91.9556,93.81,-2.0833,-10.8535,,1.3687,-7.999,-13.6735

PRICE_WINDOW_180_ROW_010=20251114,83.6,84.9,81.8,84.6,180000,87.0,91.22,91.22,91.22,93.0425,0.0,-10.2863,,1.3265,-7.2572,-13.6735

PRICE_WINDOW_180_ROW_011=20251117,83.4,83.5,82.5,82.5,61000,85.62,90.4273,90.4273,90.4273,92.164,-2.4823,-7.7181,,0.4732,-8.7665,-15.8163

PRICE_WINDOW_180_ROW_012=20251118,82.5,82.6,80.5,80.5,92000,83.72,89.6,89.6,89.6,91.192,-2.4242,-10.5556,,0.7311,-10.1563,-17.8571

PRICE_WINDOW_180_ROW_013=20251119,80.2,80.7,77.3,77.7,117000,81.98,88.6846,88.6846,88.6846,90.0676,-3.4783,-10.0694,,0.9348,-12.3862,-20.7143

PRICE_WINDOW_180_ROW_014=20251120,77.9,81.5,77.9,79.7,150000,81.0,88.0429,88.0429,88.0429,89.2037,2.574,-5.792,,1.1818,-9.4759,-18.6735

PRICE_WINDOW_180_ROW_015=20251121,79.0,79.0,75.5,76.5,99000,79.38,87.2733,87.2733,87.2733,88.145,-4.0151,-9.5745,,0.7916,-12.3444,-21.9388

PRICE_WINDOW_180_ROW_016=20251124,77.5,83.7,77.5,82.0,236000,79.28,86.9438,86.9438,86.9438,87.6329,7.1895,-0.6061,,1.7879,-5.6861,-16.3265

PRICE_WINDOW_180_ROW_017=20251125,81.0,81.6,79.3,79.4,135000,79.06,86.5,86.5,86.5,86.9469,-3.1707,-1.3665,,1.0214,-8.2081,-18.9796

PRICE_WINDOW_180_ROW_018=20251126,80.2,83.0,79.7,81.4,197000,79.8,86.2167,86.2167,86.2167,86.4846,2.5189,4.7619,,1.4509,-5.5867,-16.9388

