date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,416.5,418.0,412.5,415.5,216092,,,,,,,,,,,,
20251104,417.5,419.5,405.5,405.5,402969,,,,,,-2.4067,,,,,,
20251105,404.5,410.0,396.5,410.0,444521,,,,,,1.1097,,,,,,
20251106,413.5,417.0,407.0,407.0,736238,,,,,,-0.7317,,,,,,
20251107,413.0,447.5,413.0,447.5,2762218,417.1,416.4904,417.1,417.1,417.1,9.9509,,,3.0274,7.4455,7.2884,0.0
20251110,443.5,447.0,427.5,431.5,1203158,420.3,417.7412,419.5,419.5,419.5,-3.5754,3.8508,,1.2522,3.2936,2.8605,-3.5754
20251111,436.5,436.5,423.0,426.5,469676,424.5,418.4711,420.5,420.5,420.5,-1.1587,5.1788,,0.5273,1.9186,1.4269,-4.6927
20251112,433.0,433.5,425.5,426.0,312775,427.7,419.0985,421.1875,421.1875,421.1875,-0.1172,3.9024,,0.3822,1.6468,1.1426,-4.8045
20251113,431.0,439.5,426.5,438.0,430460,433.9,420.6736,423.0556,423.0556,423.0556,2.8169,7.6167,,0.5552,4.1187,3.5325,-2.1229
20251114,450.0,470.0,446.5,446.5,2719221,433.7,422.8258,425.4,425.4,425.4,1.9406,-0.2235,,2.8041,5.599,4.96,-5.0
20251117,453.5,456.5,437.0,452.0,895242,437.8,425.257,427.8182,427.8182,427.8182,1.2318,4.7509,,0.9297,6.2887,5.6524,-3.8298
20251118,449.0,449.0,426.0,426.0,804758,437.7,425.3189,427.6667,427.6667,427.6667,-5.7522,-0.1172,,0.8473,0.1601,-0.3897,-9.3617
20251119,435.0,440.5,428.0,432.5,673495,439.0,425.9173,428.0385,428.0385,428.0385,1.5258,1.5258,,0.7253,1.5455,1.0423,-7.9787
20251120,438.0,438.5,415.0,420.5,968593,435.5,425.4659,427.5,427.5,427.5,-2.7746,-3.9954,,1.0399,-1.1672,-1.6374,-10.5319
20251121,422.5,428.5,415.0,419.5,442360,430.1,424.9687,426.9667,426.9667,426.9667,-0.2378,-6.047,,0.4922,-1.2869,-1.7488,-10.7447
20251124,422.5,442.5,422.5,436.5,1372908,427.0,425.9297,427.5625,427.5625,427.5625,4.0524,-3.4292,,1.4788,2.4817,2.0903,-7.1277
20251125,433.0,433.0,418.0,420.0,755270,425.8,425.4355,427.1176,427.1176,427.1176,-3.7801,-1.4085,,0.8225,-1.2776,-1.6664,-10.6383
20251126,429.5,433.0,426.5,431.5,671219,425.6,425.9409,427.3611,427.3611,427.3611,2.7381,-0.2312,,0.7421,1.3051,0.9685,-8.1915
20251127,431.5,434.0,424.0,430.5,913422,427.6,426.3208,427.5263,427.5263,427.5263,-0.2317,2.3781,,1.0093,0.9803,0.6956,-8.4043
20251128,435.0,441.0,425.0,438.5,546404,431.4,427.3358,428.075,428.075,428.075,1.8583,4.5292,,0.616,2.6125,2.4353,-6.7021
20251201,435.0,440.0,431.5,431.5,492163,430.4,427.6828,428.875,428.2381,428.2381,-1.5964,-1.1455,3.8508,0.5463,0.8925,0.6121,-8.1915
20251202,434.0,435.0,427.0,431.0,705055,432.6,427.9592,430.15,428.3636,428.3636,-0.1159,2.619,6.2885,0.7697,0.7105,0.1976,-8.2979
20251203,431.0,431.5,423.5,425.0,510981,431.3,427.7126,430.9,428.2174,428.2174,-1.3921,-1.5064,3.6585,0.5558,-0.6342,-1.3692,-9.5745
20251204,430.5,430.5,424.0,427.5,352715,430.7,427.6949,431.925,428.1875,428.1875,0.5882,-0.6969,5.0369,0.3919,-0.0456,-1.0245,-9.0426
20251205,424.0,425.5,410.5,419.0,1397155,426.8,426.9703,430.5,427.82,427.82,-1.9883,-4.447,-6.3687,1.6796,-1.8667,-2.6713,-10.8511
20251208,419.0,423.5,411.5,416.0,483024,423.7,426.0561,429.725,427.3654,427.3654,-0.716,-3.5921,-3.5921,0.6069,-2.3603,-3.1939,-11.4894
20251209,415.0,415.0,398.0,398.5,1660304,417.2,423.7598,428.325,426.2963,426.2963,-4.2067,-7.5406,-6.5651,1.941,-5.9609,-6.9632,-15.2128
20251210,398.5,400.0,393.0,393.0,960985,410.8,421.1965,426.675,425.1071,425.1071,-1.3802,-7.5294,-7.7465,1.0825,-6.6944,-7.8924,-16.383
20251211,395.0,398.0,388.5,389.0,891425,403.1,418.5134,424.225,423.8621,423.8621,-1.0178,-9.0058,-11.1872,0.9787,-7.052,-8.3034,-17.234
20251212,395.0,400.0,393.0,394.0,652418,398.1,416.4706,421.6,422.8667,422.8667,1.2853,-5.9666,-11.7581,0.808,-5.3955,-6.5465,-16.1702
20251215,390.0,396.0,390.0,390.0,547876,392.9,414.2648,418.5,421.8065,421.8065,-1.0152,-6.25,-13.7168,0.6934,-5.8573,-6.81,-17.0213
20251216,389.0,391.0,387.0,387.0,691959,390.6,411.9927,416.55,420.7188,420.7188,-0.7692,-2.8858,-9.1549,0.8821,-6.0663,-7.094,-17.6596
20251217,388.5,394.0,388.0,390.0,726580,390.0,410.16,414.425,419.7879,419.7879,0.7752,-0.7634,-9.8266,0.9231,-4.9151,-5.8937,-17.0213
20251218,389.0,391.0,384.0,385.5,541362,389.3,408.105,412.675,418.7794,418.7794,-1.1538,-0.8997,-8.3234,0.7069,-5.539,-6.5851,-17.9787
20251219,386.5,393.5,386.5,390.5,724774,388.6,406.6379,411.225,417.9714,417.9714,1.297,-0.8883,-6.913,0.9293,-3.9686,-5.0398,-16.9149
20251222,392.0,393.0,388.0,390.0,490818,388.6,405.2514,408.9,417.1944,417.1944,-0.128,0.0,-10.6529,0.6671,-3.7634,-4.6222,-17.0213
20251223,390.0,392.0,386.5,387.5,603693,388.7,403.7721,407.275,416.3919,416.3919,-0.641,0.1292,-7.7381,0.829,-4.03,-4.8554,-17.5532
20251224,387.5,391.5,385.5,386.0,305136,387.9,402.2911,405.0,415.5921,415.5921,-0.3871,-1.0256,-10.5446,0.4298,-4.0496,-4.6914,-17.8723
20251226,386.5,388.5,382.0,384.0,487660,387.6,400.7668,402.675,414.7821,414.7821,-0.5181,-0.3891,-10.8014,0.7082,-4.1837,-4.6377,-18.2979
20251229,384.0,387.0,383.0,384.5,395194,386.4,399.4113,399.975,414.025,414.025,0.1302,-1.5365,-12.3147,0.5803,-3.7333,-3.869,-18.1915
20251230,385.5,389.5,381.0,387.5,490747,385.9,398.4187,397.775,413.378,413.378,0.7802,-0.641,-10.197,0.7206,-2.7405,-2.5831,-17.5532
20251231,389.5,389.5,382.5,384.5,546824,385.3,397.2588,395.45,412.6905,412.6905,-0.7742,-0.7742,-10.7889,0.8124,-3.2117,-2.769,-18.1915
20260102,386.5,393.5,380.5,380.5,1103555,384.2,395.8622,393.225,411.9419,411.9419,-1.0403,-1.4249,-10.4706,1.5704,-3.8807,-3.2361,-19.0426
20260105,381.0,385.0,376.0,378.5,1351238,383.1,394.4154,390.775,411.1818,411.1818,-0.5256,-1.4323,-11.462,1.7953,-4.0352,-3.1412,-19.4681
20260106,388.0,388.0,380.0,386.0,1386291,383.4,393.7141,389.125,410.6222,410.6222,1.9815,0.3901,-7.8759,1.8432,-1.9593,-0.8031,-17.8723
20260107,386.0,389.0,380.0,389.0,1057733,383.7,393.3212,387.775,410.1522,410.1522,0.7772,0.3871,-6.4904,1.3546,-1.0987,0.3159,-17.234
20260108,390.0,404.5,387.5,404.0,1754703,387.6,394.2111,388.05,410.0213,410.0213,3.856,5.0715,1.3802,2.2337,2.4832,4.1103,-14.0426
20260109,408.5,419.0,401.0,405.5,1996049,392.6,395.1519,388.675,409.9271,409.9271,0.3713,6.5703,3.1807,2.3839,2.6188,4.3288,-13.7234
20260112,411.0,411.0,401.5,403.0,857926,397.5,395.8059,389.375,409.7857,409.7857,-0.6165,6.4729,3.599,1.0267,1.8176,3.4992,-14.2553
20260113,406.0,406.5,394.0,396.5,869027,399.6,395.8637,389.5,409.52,409.52,-1.6129,2.7202,0.6345,1.0267,0.1607,1.7972,-15.6383
20260114,398.0,408.0,398.0,407.0,880231,403.2,396.7918,390.35,409.4706,409.4706,2.6482,4.6272,4.359,1.0199,2.5727,4.2654,-13.4043
20260115,415.0,420.0,407.5,414.5,1613160,405.3,398.2674,391.725,409.5673,409.5673,1.8428,2.599,7.1059,1.7744,4.0758,5.814,-11.8085
20260116,419.0,425.0,414.0,420.0,1407775,408.2,400.0785,393.225,409.7642,409.7642,1.3269,3.5758,7.6923,1.4926,4.9794,6.8091,-10.6383
20260119,414.0,419.5,411.0,419.5,978932,411.5,401.6969,394.925,409.9444,409.9444,-0.119,4.0943,8.8197,1.0144,4.432,6.2227,-10.7447
20260120,419.5,422.0,412.5,421.0,639403,416.4,403.3055,396.45,410.1455,410.1455,0.3576,6.1791,7.8105,0.6655,4.3874,6.1925,-10.4255
20260121,414.5,419.5,410.0,416.0,740097,418.2,404.3634,397.75,410.25,410.25,-1.1876,2.2113,6.6667,0.7604,2.8778,4.5883,-11.4894
20260122,419.0,423.0,416.5,419.0,533178,419.1,405.5831,399.325,410.4035,410.4035,0.7212,1.0856,8.129,0.5498,3.308,4.9271,-10.8511
20260123,418.0,418.5,404.5,407.5,792637,416.6,405.7429,400.4,410.3534,410.3534,-2.7446,-2.9762,5.5699,0.7973,0.4331,1.7732,-13.2979
20260126,409.0,414.5,407.5,413.0,672491,415.3,406.3476,401.85,410.3983,410.3983,1.3497,-1.5495,7.5521,0.6702,1.6371,2.7747,-12.1277
20260127,413.0,415.5,409.0,411.0,357256,413.3,406.7353,403.175,410.4083,410.4083,-0.4843,-2.3753,6.8921,0.3567,1.0485,1.9408,-12.5532
20260128,413.0,413.0,404.5,406.0,331172,411.3,406.674,404.1,410.25,410.3361,-1.2165,-2.4038,4.7742,0.3333,-0.1657,0.4702,-13.617
20260129,405.5,407.5,401.5,406.0,379814,408.7,406.6179,405.175,410.2583,410.2661,0.0,-3.1026,5.5917,0.3855,-0.152,0.2036,-13.617
20260130,402.5,403.5,396.5,397.0,803289,406.6,405.8164,406.0,410.0417,410.0556,-2.2167,-2.5767,4.3364,0.828,-2.1725,-2.2167,-15.5319
20260202,396.0,398.5,392.0,396.0,340620,403.2,404.9984,406.875,409.8583,409.8359,-0.2519,-4.1162,4.6235,0.3704,-2.2218,-2.6728,-15.7447
20260203,398.0,410.0,398.0,406.5,602530,402.3,405.1235,407.9,409.175,409.7846,2.6515,-1.0949,5.3109,0.6844,0.3398,-0.3432,-13.5106
20260204,405.0,409.5,399.5,399.5,420493,401.0,404.6549,408.425,408.6417,409.6288,-1.722,-1.601,2.6992,0.4955,-1.2739,-2.1852,-15.0
