# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,168.0,179.5,167.0,178.5,90228850,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,177.0,177.5,168.0,168.5,52986700,,,,,,-5.6022,,,,,

PRICE_WINDOW_180_ROW_003=20251105,163.5,166.0,161.0,164.0,31267721,,,,,,-2.6706,,,,,

PRICE_WINDOW_180_ROW_004=20251106,167.5,167.5,162.0,165.5,20317290,,,,,,0.9146,,,,,

PRICE_WINDOW_180_ROW_005=20251107,164.0,166.0,160.0,161.5,13676701,167.6,167.6,167.6,167.6,174.4331,-2.4169,,,0.328,-3.6396,-10.0279

PRICE_WINDOW_180_ROW_006=20251110,162.5,166.5,158.0,164.5,23211420,164.8,167.0833,167.0833,167.0833,173.6053,1.8576,-7.8431,,0.6011,-1.5461,-8.3565

PRICE_WINDOW_180_ROW_007=20251111,166.0,170.0,164.0,166.5,17169427,164.4,167.0,167.0,167.0,173.0132,1.2158,-1.1869,,0.4829,-0.2994,-7.2423

PRICE_WINDOW_180_ROW_008=20251112,168.0,173.0,167.0,167.5,16832699,165.1,167.0625,167.0625,167.0625,172.5538,0.6006,2.1341,,0.5068,0.2619,-6.6852

PRICE_WINDOW_180_ROW_009=20251113,170.5,180.0,170.0,178.5,48910447,167.7,168.3333,168.3333,168.3333,173.0493,6.5672,7.855,,1.3992,6.0396,-0.8333

PRICE_WINDOW_180_ROW_010=20251114,172.5,175.5,168.5,171.5,23311749,169.7,168.65,168.65,168.65,172.9202,-3.9216,6.192,,0.6899,1.6899,-4.7222

PRICE_WINDOW_180_ROW_011=20251117,174.0,177.0,167.5,167.5,19686741,170.3,168.5455,168.5455,168.5455,172.4685,-2.3324,1.8237,,0.6056,-0.6203,-6.9444

PRICE_WINDOW_180_ROW_012=20251118,167.5,179.0,167.5,170.0,50213238,171.0,168.6667,168.6667,168.6667,172.2628,1.4925,2.1021,,1.4775,0.7905,-5.5556

PRICE_WINDOW_180_ROW_013=20251119,164.0,165.5,160.0,160.5,38610127,169.6,168.0385,168.0385,168.0385,171.2826,-5.5882,-4.1791,,1.1243,-4.4862,-10.8333

PRICE_WINDOW_180_ROW_014=20251120,166.5,175.0,166.5,171.5,28955332,168.2,168.2857,168.2857,168.2857,171.3007,6.8536,-3.9216,,0.8527,1.91,-4.7222

PRICE_WINDOW_180_ROW_015=20251121,163.5,165.5,158.0,160.0,34009078,165.9,167.7333,167.7333,167.7333,170.359,-6.7055,-6.7055,,1.0015,-4.6105,-11.1111

PRICE_WINDOW_180_ROW_016=20251124,163.0,164.0,157.5,164.0,25032463,165.2,167.5,167.5,167.5,169.829,2.5,-2.0896,,0.7494,-2.0896,-8.8889

PRICE_WINDOW_180_ROW_017=20251125,168.0,178.0,166.5,176.0,45898480,166.4,168.0,168.0,168.0,170.3433,7.3171,3.5294,,1.3446,4.7619,-2.2222

PRICE_WINDOW_180_ROW_018=20251126,175.0,183.0,174.0,178.5,51502697,170.0,168.5833,168.5833,168.5833,171.023,1.4205,11.215,,1.4673,5.8824,-2.459

PRICE_WINDOW_180_ROW_019=20251127,179.0,189.5,178.0,187.0,55318867,173.1,169.5526,169.5526,169.5526,172.3544,4.7619,9.0379,,1.5296,10.2902,-1.3193

PRICE_WINDOW_180_ROW_020=20251128,187.5,188.0,184.0,186.5,20954146,178.4,170.4,170.4,170.4,173.5332,-0.2674,16.5625,,0.5918,9.4484,-1.5831

PRICE_WINDOW_180_ROW_021=20251201,190.0,201.0,190.0,197.0,71599696,185.0,171.325,171.6667,171.6667,175.4888,5.63,20.122,10.3641,2.077,14.9861,-1.99

PRICE_WINDOW_180_ROW_022=20251202,200.0,204.0,194.5,196.0,43927581,189.0,172.7,172.7727,172.7727,177.1981,-0.5076,11.3636,16.3205,1.2912,13.4916,-3.9216

PRICE_WINDOW_180_ROW_023=20251203,197.0,203.0,195.0,196.5,30774294,192.6,174.325,173.8043,173.8043,178.8066,0.2551,10.084,19.8171,0.9052,12.7205,-3.6765

PRICE_WINDOW_180_ROW_024=20251204,197.0,204.0,197.0,198.5,34051059,194.9,175.975,174.8333,174.8333,180.4477,1.0178,6.1497,19.9396,0.9818,12.8001,-2.6961

PRICE_WINDOW_180_ROW_025=20251205,202.5,218.0,201.5,215.0,80682253,200.6,178.65,176.44,176.44,183.327,8.3123,15.2815,33.1269,2.1214,20.347,-1.3761

PRICE_WINDOW_180_ROW_026=20251208,215.5,224.0,212.0,220.5,53880320,205.3,181.45,178.1346,178.1346,186.4248,2.5581,11.9289,34.0426,1.3618,21.5211,-1.5625

PRICE_WINDOW_180_ROW_027=20251209,221.5,234.0,221.5,226.0,72841341,211.3,184.425,179.9074,179.9074,189.7227,2.4943,15.3061,35.7357,1.72,22.543,-3.4188

PRICE_WINDOW_180_ROW_028=20251210,227.5,230.0,222.5,227.5,36724769,217.5,187.425,181.6071,181.6071,192.8708,0.6637,15.7761,35.8209,0.8473,21.3819,-2.7778

PRICE_WINDOW_180_ROW_029=20251211,230.0,235.0,224.5,225.0,36200499,222.8,189.75,183.1034,183.1034,195.5483,-1.0989,13.3501,26.0504,0.8476,18.5771,-4.2553

PRICE_WINDOW_180_ROW_030=20251212,228.0,229.5,222.0,225.0,19839313,224.8,192.425,184.5,184.5,198.0026,0.0,4.6512,31.1953,0.4664,16.9287,-4.2553

PRICE_WINDOW_180_ROW_031=20251215,220.0,224.5,219.5,221.5,12347665,225.0,195.125,185.6935,185.6935,199.9607,-1.5556,0.4535,32.2388,0.2928,13.517,-5.7447

PRICE_WINDOW_180_ROW_032=20251216,220.0,221.0,211.5,214.0,23424436,222.6,197.325,186.5781,186.5781,201.1306,-3.386,-5.3097,25.8824,0.5737,8.4505,-8.9362

PRICE_WINDOW_180_ROW_033=20251217,220.0,221.0,211.5,212.0,21114961,219.5,199.9,187.3485,187.3485,202.0364,-0.9346,-6.8132,32.0872,0.5285,6.053,-9.7872

PRICE_WINDOW_180_ROW_034=20251218,209.0,213.0,204.5,207.0,18715861,215.9,201.675,187.9265,187.9265,202.45,-2.3585,-8.0,20.6997,0.4745,2.6404,-11.9149

PRICE_WINDOW_180_ROW_035=20251219,211.0,216.5,209.0,215.0,26149364,213.9,204.425,188.7,188.7,203.4959,3.8647,-4.4444,34.375,0.6697,5.173,-8.5106

PRICE_WINDOW_180_ROW_036=20251222,219.5,221.0,213.0,220.5,25048848,213.7,207.25,189.5833,189.5833,204.9129,2.5581,-0.4515,34.4512,0.6415,6.3932,-6.1702

PRICE_WINDOW_180_ROW_037=20251223,220.0,220.0,214.5,215.5,15591482,214.0,209.225,190.2838,190.2838,205.7951,-2.2676,0.7009,22.4432,0.4154,2.9992,-8.2979

PRICE_WINDOW_180_ROW_038=20251224,218.5,220.5,215.0,217.0,13473338,215.0,211.15,190.9868,190.9868,206.7289,0.6961,2.3585,21.5686,0.3781,2.7705,-7.6596

PRICE_WINDOW_180_ROW_039=20251226,218.5,224.0,216.5,220.5,16204155,217.7,212.825,191.7436,191.7436,207.8765,1.6129,6.5217,17.9144,0.4812,3.6062,-6.1702

PRICE_WINDOW_180_ROW_040=20251229,222.5,222.5,217.5,220.5,11127246,218.8,214.525,192.4625,192.4625,208.9284,0.0,2.5581,18.2306,0.3353,2.7852,-6.1702

PRICE_WINDOW_180_ROW_041=20251230,221.5,224.0,218.0,219.5,11167785,218.6,215.65,193.122,193.122,209.8094,-0.4535,-0.4535,11.4213,0.3702,1.7853,-6.5957

PRICE_WINDOW_180_ROW_042=20251231,220.0,223.5,219.0,220.0,12816555,219.5,216.85,193.7619,193.7619,210.6586,0.2278,2.0882,12.2449,0.448,1.4526,-6.383

PRICE_WINDOW_180_ROW_043=20260102,222.5,225.0,216.0,219.0,21511262,219.9,217.975,194.3488,194.3488,211.3537,-0.4545,0.9217,11.4504,0.7643,0.4702,-6.8085

PRICE_WINDOW_180_ROW_044=20260105,223.0,233.0,221.0,230.0,49165233,221.8,219.55,195.1591,195.1591,212.9076,5.0228,4.3084,15.869,1.7011,4.7597,-2.1277

PRICE_WINDOW_180_ROW_045=20260106,231.0,235.5,228.0,230.5,26340552,223.8,220.325,195.9444,195.9444,214.3736,0.2174,4.5351,7.2093,1.006,4.6182,-2.1231

PRICE_WINDOW_180_ROW_046=20260107,232.5,244.5,225.5,226.0,59270632,225.1,220.6,196.5978,196.5978,215.3425,-1.9523,2.9613,2.4943,2.2405,2.4479,-7.5665

PRICE_WINDOW_180_ROW_047=20260108,224.0,230.0,219.5,227.5,23871079,226.6,220.675,197.2553,197.2553,216.3556,0.6637,3.4091,0.6637,0.9944,3.0928,-6.953

PRICE_WINDOW_180_ROW_048=20260109,229.0,229.5,221.5,225.5,19385893,227.9,220.575,197.8438,197.8438,217.1176,-0.8791,2.968,-0.8791,0.8378,2.2328,-7.771

PRICE_WINDOW_180_ROW_049=20260112,234.5,246.0,234.5,243.5,41637350,230.6,221.5,198.7755,198.7755,219.3162,7.9823,5.8696,8.2222,1.7786,9.9323,-1.0163

PRICE_WINDOW_180_ROW_050=20260113,246.5,257.0,242.5,254.0,56504691,235.3,222.95,199.88,199.88,222.2065,4.3121,10.1952,12.8889,2.2384,13.9269,-1.1673

PRICE_WINDOW_180_ROW_051=20260114,255.5,256.0,245.5,250.0,30300387,240.1,224.375,200.8627,200.8627,224.5226,-1.5748,10.6195,12.8668,1.1591,11.4206,-2.7237

PRICE_WINDOW_180_ROW_052=20260115,250.0,257.5,245.5,249.5,30354323,244.5,226.15,201.7981,201.7981,226.6041,-0.2,9.6703,16.5888,1.146,10.325,-3.1068

PRICE_WINDOW_180_ROW_053=20260116,253.0,274.0,247.0,274.0,74016521,254.2,229.25,203.1604,203.1604,230.5537,9.8196,21.5078,29.2453,2.5407,19.5202,0.0

PRICE_WINDOW_180_ROW_054=20260119,278.0,301.0,274.5,301.0,76308584,265.7,233.95,204.9722,204.9722,236.4243,9.854,23.614,45.4106,2.3837,28.66,0.0

PRICE_WINDOW_180_ROW_055=20260120,297.0,318.0,295.5,308.0,117003208,276.5,238.6,206.8455,206.8455,242.3889,2.3256,21.2598,43.2558,3.2007,29.0863,-3.1447

PRICE_WINDOW_180_ROW_056=20260121,312.5,328.0,310.5,321.0,78717699,290.7,243.625,208.8839,208.8839,248.9398,4.2208,28.4,45.5782,2.0061,31.7599,-2.1341

PRICE_WINDOW_180_ROW_057=20260122,335.5,343.0,325.0,327.0,63875536,306.2,249.2,210.9561,210.9561,255.4448,1.8692,31.0621,51.7401,1.5335,31.2199,-4.6647

PRICE_WINDOW_180_ROW_058=20260123,327.5,340.0,327.5,339.0,45013468,319.2,255.3,213.1638,213.1638,262.4078,3.6697,23.7226,56.2212,1.0413,32.785,-1.1662

PRICE_WINDOW_180_ROW_059=20260126,333.5,335.0,318.0,333.0,43059381,325.6,260.925,215.1949,215.1949,268.2905,-1.7699,10.6312,51.0204,0.9661,27.6229,-2.9155

PRICE_WINDOW_180_ROW_060=20260127,333.5,363.0,329.0,354.0,68458449,334.8,267.6,217.5083,217.5083,275.4329,6.3063,14.9351,60.5442,1.4431,32.287,-2.4793

PRICE_WINDOW_180_ROW_061=20260128,356.5,370.0,355.0,367.5,45778289,344.1,275.0,220.6583,219.9672,283.1052,3.8136,14.486,67.426,0.931,33.6364,-0.6757

PRICE_WINDOW_180_ROW_062=20260129,365.0,365.0,334.5,344.5,59291180,347.6,281.225,223.5917,221.9758,288.2214,-6.2585,5.3517,56.5909,1.1514,22.4998,-6.8919

PRICE_WINDOW_180_ROW_063=20260130,347.5,378.5,343.0,378.5,76990794,355.5,289.2,227.1667,224.4603,295.7446,9.8694,11.6519,72.8311,1.4187,30.8783,0.0

PRICE_WINDOW_180_ROW_064=20260202,375.0,377.0,355.0,365.0,88667655,361.9,295.95,230.4917,226.6562,301.5159,-3.5667,9.6096,58.6957,1.5765,23.3316,-3.5667

PRICE_WINDOW_180_ROW_065=20260203,384.5,397.5,375.0,385.0,68774219,368.1,303.675,234.2167,229.0923,308.4729,5.4795,8.7571,67.0282,1.1784,26.7803,-3.1447

PRICE_WINDOW_180_ROW_066=20260204,371.0,401.0,370.0,388.0,101586634,372.2,311.775,237.9417,231.5,315.1002,0.7792,5.5782,71.6814,1.6797,24.4487,-3.2419

PRICE_WINDOW_180_ROW_067=20260205,380.5,385.0,361.5,365.5,72224131,376.4,318.675,241.2583,233.5,319.3002,-5.799,6.0958,60.6593,1.1483,14.6937,-8.8529

PRICE_WINDOW_180_ROW_068=20260206,336.0,347.5,329.0,340.0,68395699,368.7,324.4,244.1333,235.0662,321.0251,-6.9767,-10.1717,50.7761,1.0466,4.8089,-15.212

PRICE_WINDOW_180_ROW_069=20260209,355.0,358.0,332.5,347.5,80608982,365.2,329.6,246.95,236.6957,323.2314,2.2059,-4.7945,42.7105,1.1978,5.4308,-13.3416

PRICE_WINDOW_180_ROW_070=20260210,356.0,381.5,351.0,371.5,63529136,362.5,335.475,250.2833,238.6214,327.2538,6.9065,-3.5065,46.2598,0.9391,10.7385,-7.3566

PRICE_WINDOW_180_ROW_071=20260211,371.5,379.5,366.5,369.0,46907630,358.7,341.425,253.6417,240.4577,330.7326,-0.6729,-4.8969,47.6,0.685,8.0764,-7.98

PRICE_WINDOW_180_ROW_072=20260223,387.0,405.5,387.0,405.5,51972076,366.7,349.225,257.5667,242.75,336.9632,9.8916,10.9439,62.5251,0.7472,16.1143,0.0

PRICE_WINDOW_180_ROW_073=20260224,410.5,446.0,408.0,446.0,85969566,387.9,357.825,262.325,245.5342,346.0496,9.9877,31.1765,62.7737,1.2254,24.6419,0.0

PRICE_WINDOW_180_ROW_074=20260225,454.5,463.0,438.0,458.5,77302412,410.1,365.7,267.1083,248.4122,355.4205,2.8027,31.9424,52.3256,1.1011,25.376,-0.9719

PRICE_WINDOW_180_ROW_075=20260226,458.0,484.5,436.0,481.5,85576984,432.1,374.375,272.4667,251.52,365.9271,5.0164,29.6097,56.3312,1.2468,28.6144,-0.6192

PRICE_WINDOW_180_ROW_076=20260302,463.5,504.0,463.5,481.0,77111368,454.5,382.375,277.75,254.5395,375.5165,-0.1038,30.3523,49.8442,1.1248,25.7927,-4.5635

PRICE_WINDOW_180_ROW_077=20260303,477.0,493.5,457.0,463.0,18315957,466.0,389.175,282.5333,257.2468,382.8068,-3.7422,14.18,41.5902,0.2764,18.9696,-8.1349

PRICE_WINDOW_180_ROW_078=20260304,440.0,440.0,417.0,417.0,27313108,460.2,393.075,286.5083,259.2949,385.6562,-9.9352,-6.5022,23.0088,0.4177,6.0866,-17.2619

PRICE_WINDOW_180_ROW_079=20260305,450.5,450.5,417.0,450.0,18583555,458.5,398.925,290.8917,261.7089,391.0182,7.9137,-1.8539,35.1351,0.2896,12.8032,-10.7143

PRICE_WINDOW_180_ROW_080=20260306,442.5,450.5,430.5,432.0,13951006,448.6,402.825,294.9833,263.8375,394.4334,-4.0,-10.2804,22.0339,0.2271,7.2426,-14.2857

PRICE_WINDOW_180_ROW_081=20260309,389.0,391.5,389.0,389.0,16081708,430.2,403.9,298.1833,265.3827,393.9806,-9.9537,-19.1268,5.8503,0.2682,-3.689,-22.8175

PRICE_WINDOW_180_ROW_082=20260310,410.0,427.5,410.0,424.0,15566596,422.4,407.875,301.9833,267.3171,396.4822,8.9974,-8.4233,23.0769,0.2695,3.9534,-15.873

PRICE_WINDOW_180_ROW_083=20260311,446.5,466.0,445.0,466.0,15139938,432.2,412.25,306.475,269.7108,402.2754,9.9057,11.7506,23.1176,0.2769,13.0382,-7.5397

PRICE_WINDOW_180_ROW_084=20260312,466.5,486.0,461.0,480.0,15311434,438.2,418.0,311.1667,272.2143,408.7524,3.0043,6.6667,31.5068,0.3002,14.8325,-4.7619

PRICE_WINDOW_180_ROW_085=20260313,468.0,509.0,468.0,508.0,21131674,453.4,424.15,316.05,274.9882,417.023,5.8333,17.5926,31.9481,0.4345,19.7689,-0.1965

PRICE_WINDOW_180_ROW_086=20260316,519.0,550.0,505.0,549.0,17800019,485.4,432.2,321.525,278.1744,428.0211,8.0709,41.1311,41.4948,0.4005,27.0245,-0.1818

PRICE_WINDOW_180_ROW_087=20260317,571.0,594.0,524.0,543.0,62525249,509.2,441.075,326.8083,281.2184,437.6027,-1.0929,28.066,48.5636,1.4225,23.1083,-8.5859

