# PRICE_WINDOW_110

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250407,44.95,46.15,44.95,44.95,3855462.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20250408,44.95,49.0,44.95,46.25,2876285.0,,,,,,2.8921,,,,,,

PRICE_WINDOW_180_ROW_003=20250409,45.5,47.2,44.6,44.6,3672676.0,,,,,,-3.5676,,,,,,

PRICE_WINDOW_180_ROW_004=20250410,47.5,48.95,47.35,48.85,2447856.0,,,,,,9.5291,,,,,,

PRICE_WINDOW_180_ROW_005=20250414,48.2,48.5,47.6,47.6,2271823.0,46.45,45.5277,46.45,46.45,46.45,-2.5589,,,0.7511,4.5518,2.4758,-2.8571

PRICE_WINDOW_180_ROW_006=20250415,48.1,48.4,47.65,48.0,1111241.0,47.06,45.7337,46.7083,46.7083,46.7083,0.8403,6.7853,,0.4107,4.9554,2.7654,-2.0408

PRICE_WINDOW_180_ROW_007=20250416,47.7,47.9,47.4,47.6,2415255.0,47.33,45.8892,46.8357,46.8357,46.8357,-0.8333,2.9189,,0.9065,3.728,1.6318,-2.8571

PRICE_WINDOW_180_ROW_008=20250417,47.45,47.8,47.2,47.6,2188043.0,47.93,46.0318,46.9312,46.9312,46.9312,0.0,6.7265,,0.84,3.4068,1.425,-2.8571

PRICE_WINDOW_180_ROW_009=20250418,47.5,47.9,47.35,47.35,4458425.0,47.63,46.1416,46.9778,46.9778,46.9778,-0.5252,-3.0706,,1.5862,2.6188,0.7923,-3.3673

PRICE_WINDOW_180_ROW_010=20250421,47.4,47.7,46.9,46.9,3628950.0,47.49,46.2048,46.97,46.97,46.97,-0.9504,-1.4706,,1.2546,1.5045,-0.149,-4.2857

PRICE_WINDOW_180_ROW_011=20250422,46.9,47.05,46.3,46.3,4815041.0,47.15,46.2128,46.9091,46.9091,46.9091,-1.2793,-3.5417,,1.5698,0.1887,-1.2984,-5.5102

PRICE_WINDOW_180_ROW_012=20250423,46.8,47.3,46.35,46.95,4362778.0,47.02,46.2742,46.9125,46.9125,46.9125,1.4039,-1.3655,,1.374,1.4604,0.0799,-4.1837

PRICE_WINDOW_180_ROW_013=20250424,47.2,47.75,47.15,47.35,3151929.0,46.97,46.3639,46.9462,46.9462,46.9462,0.852,-0.5252,,0.9932,2.127,0.8602,-3.3673

PRICE_WINDOW_180_ROW_014=20250425,47.9,48.55,47.7,48.55,3067685.0,47.21,46.546,47.0607,47.0607,47.0607,2.5343,2.5343,,0.969,4.3053,3.1646,-0.9184

PRICE_WINDOW_180_ROW_015=20250428,48.7,48.7,48.05,48.65,1620801.0,47.56,46.7214,47.1667,47.1667,47.1667,0.206,3.7313,,0.5292,4.1279,3.1449,-0.7143

PRICE_WINDOW_180_ROW_016=20250429,48.3,48.5,48.1,48.4,2185525.0,47.98,46.8613,47.2438,47.2438,47.2438,-0.5139,4.5356,,0.7265,3.2836,2.4474,-1.2245

PRICE_WINDOW_180_ROW_017=20250430,48.4,48.7,48.2,48.2,1219600.0,48.23,46.9728,47.3,47.3,47.3,-0.4132,2.6624,,0.4201,2.6125,1.9027,-1.6327

PRICE_WINDOW_180_ROW_018=20250502,48.3,48.75,48.15,48.55,1452120.0,48.47,47.1042,47.3694,47.3694,47.3694,0.7261,2.5343,,0.5145,3.0693,2.4922,-0.9184

PRICE_WINDOW_180_ROW_019=20250505,48.7,48.7,47.9,48.05,1375656.0,48.37,47.1831,47.4053,47.4053,47.4053,-1.0299,-1.0299,,0.5009,1.8374,1.3601,-1.9388

PRICE_WINDOW_180_ROW_020=20250506,48.0,49.95,48.0,49.95,3782790.0,48.63,47.4136,47.5325,47.5325,47.5325,3.9542,2.6721,,1.352,5.3494,5.086,0.0

PRICE_WINDOW_180_ROW_021=20250507,49.6,50.4,49.35,49.65,1684156.0,48.88,47.6,47.7675,47.6333,47.6333,-0.6006,2.5826,10.4561,0.6262,4.3067,3.941,-1.4881

PRICE_WINDOW_180_ROW_022=20250508,49.6,50.1,49.55,49.75,1598227.0,49.19,47.7792,47.9425,47.7295,47.7295,0.2014,3.2158,7.5676,0.6087,4.1249,3.7701,-1.2897

PRICE_WINDOW_180_ROW_023=20250509,48.3,50.3,47.9,50.1,2682844.0,49.5,47.9726,48.2175,47.8326,47.8326,0.7035,3.1926,12.3318,1.0415,4.4347,3.9042,-0.5952

PRICE_WINDOW_180_ROW_024=20250512,50.1,50.4,50.0,50.0,1275865.0,49.89,48.1415,48.275,47.9229,47.9229,-0.1996,4.0583,2.3541,0.5068,3.8604,3.5733,-0.7937

PRICE_WINDOW_180_ROW_025=20250513,50.0,50.1,49.35,49.5,5358371.0,49.8,48.2547,48.37,47.986,47.986,-1.0,-0.9009,3.9916,2.0056,2.5806,2.3362,-1.7857

PRICE_WINDOW_180_ROW_026=20250514,49.7,50.0,49.35,49.45,4658918.0,49.76,48.3543,48.4425,48.0423,48.0423,-0.101,-0.4028,3.0208,1.6352,2.2659,2.0798,-1.8849

PRICE_WINDOW_180_ROW_027=20250515,49.5,49.8,49.1,49.65,4438422.0,49.74,48.4623,48.545,48.1019,48.1019,0.4044,-0.201,4.3067,1.5044,2.4508,2.2762,-1.4881

PRICE_WINDOW_180_ROW_028=20250516,49.6,50.2,49.5,49.9,2719304.0,49.7,48.5821,48.66,48.1661,48.1661,0.5035,-0.3992,4.8319,0.9135,2.7127,2.5483,-0.9921

PRICE_WINDOW_180_ROW_029=20250519,49.85,50.0,49.7,49.9,1680247.0,49.68,48.6919,48.7875,48.2259,48.2259,0.0,-0.2,5.3854,0.5921,2.481,2.2803,-0.9921

PRICE_WINDOW_180_ROW_030=20250520,49.95,50.9,49.75,50.6,2144662.0,49.9,48.8509,48.9725,48.305,48.305,1.4028,2.2222,7.8891,0.776,3.5804,3.3233,-0.5894

PRICE_WINDOW_180_ROW_031=20250522,51.1,51.3,50.9,51.2,1484951.0,50.25,49.0467,49.2175,48.3984,48.3984,1.1858,3.5389,10.5832,0.5717,4.3903,4.028,-0.1949

PRICE_WINDOW_180_ROW_032=20250523,50.8,51.5,50.8,51.2,1369522.0,50.56,49.2261,49.43,48.4859,48.4859,0.0,3.1219,9.0522,0.5595,4.0098,3.5808,-0.5825

PRICE_WINDOW_180_ROW_033=20250526,51.2,51.5,50.8,51.5,1764886.0,50.88,49.4156,49.6375,48.5773,48.5773,0.5859,3.2064,8.7645,0.7421,4.218,3.7522,0.0

PRICE_WINDOW_180_ROW_034=20250527,51.5,51.5,50.4,51.1,1822421.0,51.12,49.556,49.765,48.6515,48.6515,-0.7767,2.4048,5.2523,0.7869,3.1157,2.6826,-0.7767

PRICE_WINDOW_180_ROW_035=20250528,51.1,51.2,50.4,50.7,1083460.0,51.14,49.6513,49.8675,48.71,48.71,-0.7828,0.1976,4.2138,0.4733,2.1121,1.6694,-1.5534

