date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,39.1,39.25,38.6,38.6,6260564,,,,,,,,,,,
20251104,38.6,38.95,38.2,38.2,4817829,,,,,,-1.0363,,,,,
20251105,38.2,38.55,37.9,38.55,3465459,,,,,,0.9162,,,,,
20251106,38.6,38.65,38.3,38.4,2149616,,,,,,-0.3891,,,,,
20251107,38.4,38.85,38.4,38.65,2436946,38.48,38.48,38.48,38.48,38.5597,0.651,,,0.6369,0.4418,-1.5287
20251110,38.65,38.8,38.2,38.3,3187303,38.42,38.45,38.45,38.45,38.5381,-0.9056,-0.7772,,0.8569,-0.3901,-2.4204
20251111,38.4,38.5,38.0,38.0,4080132,38.38,38.3857,38.3857,38.3857,38.4932,-0.7833,-0.5236,,1.0819,-1.0048,-3.1847
20251112,38.0,38.3,37.9,38.2,4112013,38.31,38.3625,38.3625,38.3625,38.4688,0.5263,-0.9079,,1.0782,-0.4236,-2.6752
20251113,38.3,38.35,37.7,37.85,7326927,38.2,38.3056,38.3056,38.3056,38.4172,-0.9162,-1.4323,,1.7428,-1.1893,-3.5669
20251114,38.0,38.1,37.6,37.7,4402584,38.01,38.245,38.245,38.245,38.3575,-0.3963,-2.458,,1.0423,-1.425,-3.949
20251117,37.6,38.0,37.2,37.75,4321508,37.9,38.2,38.2,38.2,38.3068,0.1326,-1.436,,1.021,-1.178,-3.8217
20251118,37.6,38.0,37.2,38.0,5553484,37.9,38.1833,38.1833,38.1833,38.2813,0.6623,0.0,,1.2788,-0.4801,-3.1847
20251119,37.85,37.85,37.15,37.25,6225735,37.71,38.1115,38.1115,38.1115,38.1953,-1.9737,-2.4869,,1.3873,-2.2606,-5.0955
20251120,37.4,37.5,36.95,36.95,6233058,37.53,38.0286,38.0286,38.0286,38.0916,-0.8054,-2.3778,,1.3514,-2.8362,-5.8599
20251121,37.0,37.05,36.6,36.6,5594198,37.31,37.9333,37.9333,37.9333,37.9673,-0.9472,-2.9178,,1.1959,-3.5149,-6.7516
20251124,36.7,37.55,36.4,37.4,3815767,37.24,37.9,37.9,37.9,37.92,2.1858,-0.9272,,0.8252,-1.3193,-4.7134
20251125,37.5,37.5,37.0,37.35,2212272,37.11,37.8676,37.8676,37.8676,37.8725,-0.1337,-1.7105,,0.4936,-1.367,-4.8408
20251126,37.4,37.65,37.25,37.65,2710896,37.19,37.8556,37.8556,37.8556,37.8539,0.8032,1.0738,,0.6184,-0.543,-4.0764
20251127,37.5,38.5,37.5,38.25,4208526,37.45,37.8763,37.8763,37.8763,37.8869,1.5936,3.5183,,0.9621,0.9866,-2.5478
20251128,38.25,38.25,37.9,37.95,2203135,37.72,37.88,37.88,37.88,37.8922,-0.7843,3.6885,,0.5165,0.1848,-3.3121
20251201,38.0,38.2,37.65,37.7,2443159,37.78,37.835,37.8714,37.8714,37.8762,-0.6588,0.8021,-2.3316,0.5995,-0.3568,-3.949
20251202,37.8,38.1,37.7,37.7,2632588,37.85,37.81,37.8636,37.8636,37.8615,0.0,0.9371,-1.3089,0.6638,-0.2909,-3.949
20251203,37.9,38.15,37.85,37.85,2264088,37.89,37.775,37.863,37.863,37.8605,0.3979,0.5312,-1.8158,0.5797,0.1985,-3.5669
20251204,37.9,38.4,37.9,38.1,2705861,37.86,37.76,37.8729,37.8729,37.8805,0.6605,-0.3922,-0.7812,0.6879,0.9004,-2.9299
20251205,38.05,38.15,37.8,38.0,1795847,37.87,37.7275,37.878,37.878,37.8905,-0.2625,0.1318,-1.6818,0.4603,0.7223,-3.1847
20251208,38.1,38.35,37.95,37.95,2118500,37.92,37.71,37.8808,37.8808,37.8954,-0.1316,0.6631,-0.9138,0.5505,0.6364,-3.3121
20251209,37.85,38.0,37.55,37.75,2421146,37.93,37.6975,37.8759,37.8759,37.8833,-0.527,0.1326,-0.6579,0.6431,0.1393,-3.8217
20251210,37.65,38.1,37.65,37.65,2535980,37.89,37.67,37.8679,37.8679,37.8639,-0.2649,-0.5284,-1.4398,0.688,-0.0531,-4.0764
20251211,37.7,38.0,37.35,37.4,5783308,37.75,37.6475,37.8517,37.8517,37.8252,-0.664,-1.8373,-1.1889,1.6024,-0.6574,-4.7134
