date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,18.6,18.8,18.55,18.55,6000,,,,,,,,,,,
20251104,18.55,18.6,18.45,18.5,15000,,,,,,-0.2695,,,,,
20251105,18.45,18.45,18.3,18.3,12000,,,,,,-1.0811,,,,,
20251106,18.3,18.35,18.05,18.35,22000,,,,,,0.2732,,,,,
20251107,18.1,18.25,18.05,18.05,10000,18.35,18.35,18.35,18.35,18.4723,-1.6349,,,0.7692,-1.6349,-3.9894
20251110,18.1,18.3,18.0,18.3,9000,18.3,18.3417,18.3417,18.3417,18.458,1.385,-1.3477,,0.7297,-0.2272,-2.6596
20251111,18.3,18.35,18.15,18.15,23000,18.23,18.3143,18.3143,18.3143,18.4323,-0.8197,-1.8919,,1.6598,-0.897,-3.4574
20251112,18.1,18.3,18.1,18.3,17000,18.23,18.3125,18.3125,18.3125,18.4213,0.8264,0.0,,1.193,-0.0683,-2.6596
20251113,18.15,18.35,18.1,18.35,24000,18.23,18.3167,18.3167,18.3167,18.4153,0.2732,0.0,,1.5652,0.182,-2.3936
20251114,18.0,18.25,18.0,18.0,17000,18.22,18.285,18.285,18.285,18.3807,-1.9074,-0.277,,1.0968,-1.5587,-4.2553
20251117,17.95,18.1,17.85,18.1,10000,18.18,18.2682,18.2682,18.2682,18.3573,0.5556,-1.0929,,0.6667,-0.9206,-3.7234
20251118,17.8,17.95,17.35,17.95,33000,18.14,18.2417,18.2417,18.2417,18.3234,-0.8287,-1.1019,,2.0,-1.5989,-4.5213
20251119,17.45,17.95,16.95,17.2,13000,17.92,18.1615,18.1615,18.1615,18.2298,-4.1783,-6.0109,,0.8009,-5.2944,-8.5106
20251120,17.25,17.45,17.2,17.45,26000,17.74,18.1107,18.1107,18.1107,18.1648,1.4535,-4.9046,,1.5359,-3.6482,-7.1809
20251121,17.1,17.5,16.85,17.5,45000,17.64,18.07,18.07,18.07,18.1094,0.2865,-2.7778,,2.3936,-3.1544,-6.9149
20251124,17.75,17.75,17.5,17.7,6000,17.56,18.0469,18.0469,18.0469,18.0753,1.1429,-2.2099,,0.3333,-1.9221,-5.8511
20251125,17.65,17.95,17.5,17.95,21000,17.56,18.0412,18.0412,18.0412,18.0648,1.4124,0.0,,1.1553,-0.5054,-4.5213
20251126,19.05,19.7,17.65,17.65,818000,17.65,18.0194,18.0194,18.0194,18.0303,-1.6713,2.6163,,13.0648,-2.0503,-10.4061
20251127,17.9,18.25,17.55,17.8,30000,17.72,18.0079,18.0079,18.0079,18.0111,0.8499,2.0057,,0.4927,-1.1545,-9.6447
20251128,17.7,17.8,17.45,17.8,20000,17.78,17.9975,17.9975,17.9975,17.9935,0.0,1.7143,,0.3398,-1.0974,-9.6447
20251201,17.55,17.6,17.5,17.6,20000,17.76,17.95,17.9786,17.9786,17.9607,-1.1236,-0.565,-5.1213,0.3359,-1.9499,-10.6599
20251202,17.5,17.5,17.4,17.45,13000,17.66,17.8975,17.9545,17.9545,17.9181,-0.8523,-2.7855,-5.6757,0.2187,-2.5003,-11.4213
20251203,17.45,17.45,17.15,17.2,29000,17.57,17.8425,17.9217,17.9217,17.8583,-1.4327,-2.5496,-6.0109,0.4809,-3.601,-12.6904
20251204,17.2,17.5,17.2,17.4,11000,17.49,17.795,17.9,17.9,17.8201,1.1628,-2.2472,-5.1771,0.1841,-2.2197,-11.6751
20251205,17.2,17.8,17.2,17.8,75000,17.49,17.7825,17.896,17.896,17.8184,2.2989,0.0,-1.385,1.1905,0.0984,-9.6447
20251208,17.85,18.0,17.6,17.6,6000,17.49,17.7475,17.8846,17.8846,17.8002,-1.1236,0.0,-3.8251,0.0955,-0.8311,-10.6599
20251209,17.6,18.0,17.6,17.8,6000,17.56,17.73,17.8815,17.8815,17.8002,1.1364,2.0057,-1.9284,0.0968,0.3948,-9.6447
20251210,17.4,17.5,17.3,17.5,12000,17.62,17.69,17.8679,17.8679,17.7752,-1.6854,1.7442,-4.3716,0.1943,-1.0741,-11.1675
20251211,17.65,17.7,17.35,17.35,25000,17.61,17.64,17.85,17.85,17.7398,-0.8571,-0.2874,-5.4496,0.4045,-1.644,-11.9289
20251212,17.9,17.9,17.45,17.6,12000,17.57,17.62,17.8417,17.8417,17.7281,1.4409,-1.1236,-2.2222,0.195,-0.1135,-10.6599
20251215,17.0,17.85,17.0,17.75,6000,17.6,17.6025,17.8387,17.8387,17.7299,0.8523,0.8523,-1.9337,0.0978,0.8379,-9.8985
20251216,17.55,17.75,17.35,17.75,5000,17.59,17.5925,17.8359,17.8359,17.7316,0.0,-0.2809,-1.1142,0.0834,0.8953,-9.8985
20251217,17.75,17.9,17.5,17.55,16000,17.6,17.61,17.8273,17.8273,17.7165,-1.1268,0.2857,2.0349,0.2662,-0.3407,-10.9137
20251218,17.85,17.85,17.55,17.55,6000,17.64,17.615,17.8191,17.8191,17.7026,0.0,1.1527,0.5731,0.1015,-0.369,-10.9137
20251219,17.9,17.9,17.5,17.75,15000,17.67,17.6275,17.8171,17.8171,17.7066,1.1396,0.8523,1.4286,0.2604,0.6949,-9.8985
