# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,78.5,86.1,78.5,86.1,1305000,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,86.5,90.8,85.7,89.5,1200000,,,,,,3.9489,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,88.4,91.4,84.6,84.9,670000,,,,,,-5.1397,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,85.9,90.4,85.9,86.3,586000,,,,,,1.649,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,77.7,79.8,77.7,77.7,1504000,84.9,85.5495,84.9,84.9,84.9,-9.9652,,,1.4283,-9.1754,-8.4806,-14.9891

PRICE_WINDOW_180_ROW_006=20251110,76.2,78.9,71.0,76.4,611000,82.96,84.787,83.4833,83.4833,83.4833,-1.6731,-11.266,,0.6239,-9.8919,-8.4847,-16.4114

PRICE_WINDOW_180_ROW_007=20251111,75.1,78.0,75.1,77.6,190000,80.58,84.1881,82.6429,82.6429,82.6429,1.5707,-13.2961,,0.2193,-7.8255,-6.102,-15.0985

PRICE_WINDOW_180_ROW_008=20251112,77.6,85.3,77.0,82.5,442000,80.1,84.0474,82.625,82.625,82.625,6.3144,-2.8269,,0.5433,-1.8411,-0.1513,-9.7374

PRICE_WINDOW_180_ROW_009=20251113,86.9,88.4,81.2,81.6,563000,79.16,83.8435,82.5111,82.5111,82.5111,-1.0909,-5.4461,,0.7166,-2.6758,-1.1042,-10.7221

PRICE_WINDOW_180_ROW_010=20251114,79.3,81.6,79.3,80.5,119000,79.72,83.5649,82.31,82.31,82.31,-1.348,3.6036,,0.1655,-3.6676,-2.199,-11.9256

PRICE_WINDOW_180_ROW_011=20251117,77.7,79.6,75.2,75.2,343000,79.48,82.8678,81.6636,81.6636,81.6636,-6.5839,-1.5707,,0.5009,-9.253,-7.915,-17.7243

PRICE_WINDOW_180_ROW_012=20251118,76.0,77.0,73.0,73.1,182000,78.58,82.0538,80.95,80.95,80.95,-2.7926,-5.799,,0.2831,-10.9121,-9.6973,-20.0219

PRICE_WINDOW_180_ROW_013=20251119,72.8,75.9,72.1,72.1,114000,76.5,81.2243,80.2692,80.2692,80.2692,-1.368,-12.6061,,0.1893,-11.2335,-10.1773,-21.116

PRICE_WINDOW_180_ROW_014=20251120,73.3,73.4,69.7,69.9,173000,74.16,80.2806,79.5286,79.5286,79.5286,-3.0513,-14.3382,,0.3027,-12.9304,-12.1071,-23.523

PRICE_WINDOW_180_ROW_015=20251121,69.9,69.9,66.2,66.3,130000,71.32,79.1156,78.6467,78.6467,78.6467,-5.1502,-17.6398,,0.2398,-16.1985,-15.6989,-27.4617

PRICE_WINDOW_180_ROW_016=20251124,68.5,68.5,66.5,66.6,50000,69.6,78.0726,77.8938,77.8938,77.8938,0.4525,-11.4362,,0.0978,-14.6948,-14.4989,-27.1335

PRICE_WINDOW_180_ROW_017=20251125,67.2,69.0,67.2,67.3,78000,68.44,77.1749,77.2706,77.2706,77.2706,1.0511,-7.9343,,0.1605,-12.7955,-12.9035,-26.3676

PRICE_WINDOW_180_ROW_018=20251126,67.3,68.0,66.0,66.9,71000,67.4,76.3187,76.6944,76.6944,76.6944,-0.5944,-7.2122,,0.1534,-12.3412,-12.7707,-26.8053

PRICE_WINDOW_180_ROW_019=20251127,66.1,67.5,66.0,66.9,42000,66.8,75.5338,76.1789,76.1789,76.1789,0.0,-4.2918,,0.0953,-11.4303,-12.1805,-26.8053

PRICE_WINDOW_180_ROW_020=20251128,67.0,67.6,65.8,66.6,75000,66.86,74.7893,75.7,75.7,75.7,-0.4484,0.4525,,0.1776,-10.9498,-12.0211,-27.1335

PRICE_WINDOW_180_ROW_021=20251201,66.6,66.9,65.6,65.7,49000,66.68,74.0318,74.68,75.2238,75.2238,-1.3514,-1.3514,-23.6934,0.1363,-11.2544,-12.0246,-28.1182

PRICE_WINDOW_180_ROW_022=20251202,65.7,66.1,64.5,66.1,39000,66.44,73.3709,73.51,74.8091,74.8091,0.6088,-1.7831,-26.1453,0.1293,-9.9097,-10.0803,-27.6805

PRICE_WINDOW_180_ROW_023=20251203,66.7,67.0,65.6,66.0,48000,66.26,72.7566,72.565,74.4261,74.4261,-0.1513,-1.3453,-22.2615,0.1775,-9.2866,-9.0471,-27.7899

PRICE_WINDOW_180_ROW_024=20251204,65.1,68.0,63.8,68.0,48000,66.48,72.3602,71.65,74.1583,74.1583,3.0303,1.6442,-21.2051,0.1971,-6.0257,-5.0942,-25.6018

PRICE_WINDOW_180_ROW_025=20251205,66.3,72.8,66.3,68.4,159000,66.84,72.0302,71.185,73.928,73.928,0.5882,2.7027,-11.9691,0.9019,-5.0398,-3.9123,-25.1641

PRICE_WINDOW_180_ROW_026=20251208,68.7,72.9,68.7,72.1,107000,68.12,72.036,70.97,73.8577,73.8577,5.4094,9.7412,-5.6283,0.7081,0.0888,1.5922,-21.116

PRICE_WINDOW_180_ROW_027=20251209,74.0,75.0,71.8,74.0,105000,69.7,72.1997,70.79,73.863,73.863,2.6352,11.9516,-4.6392,0.715,2.4935,4.5345,-19.0372

PRICE_WINDOW_180_ROW_028=20251210,74.0,76.0,73.2,74.1,144000,71.32,72.3581,70.37,73.8714,73.8714,0.1351,12.2727,-10.1818,1.0913,2.4074,5.3006,-18.9278

PRICE_WINDOW_180_ROW_029=20251211,74.3,77.1,74.1,76.8,318000,73.08,72.7282,70.13,73.9724,73.9724,3.6437,12.9412,-5.8824,2.6566,5.5986,9.5109,-15.9737

PRICE_WINDOW_180_ROW_030=20251212,77.5,83.1,77.1,82.1,507000,75.82,73.5092,70.21,74.2433,74.2433,6.901,20.0292,1.9876,3.6449,11.6867,16.9349,-10.1751

PRICE_WINDOW_180_ROW_031=20251215,80.8,82.6,79.2,81.6,311000,77.72,74.1834,70.53,74.4806,74.4806,-0.609,13.1761,8.5106,2.2618,9.9976,15.6954,-10.7221

PRICE_WINDOW_180_ROW_032=20251216,81.8,82.0,77.0,77.2,364000,78.36,74.4348,70.735,74.5656,74.5656,-5.3922,4.3243,5.6088,2.4829,3.7149,9.1397,-15.5361

PRICE_WINDOW_180_ROW_033=20251217,78.0,84.9,77.6,84.9,603000,80.52,75.3069,71.375,74.8788,74.8788,9.9741,14.5749,17.7531,3.5253,12.7387,18.9492,-7.1116

PRICE_WINDOW_180_ROW_034=20251218,82.0,89.2,82.0,85.5,1127000,82.26,76.1563,72.155,75.1912,75.1912,0.7067,11.3281,22.3176,5.152,12.2691,18.4949,-6.4551

PRICE_WINDOW_180_ROW_035=20251219,86.4,90.7,86.4,88.1,877000,83.46,77.1516,73.245,75.56,75.56,3.0409,7.3082,32.8808,3.4244,14.1907,20.2812,-3.6105

PRICE_WINDOW_180_ROW_036=20251222,88.1,88.1,80.9,86.5,1091000,84.44,77.9307,74.24,75.8639,75.8639,-1.8161,6.0049,29.8799,3.5405,10.9961,16.514,-5.3611

PRICE_WINDOW_180_ROW_037=20251223,86.7,92.1,86.7,91.2,1050000,87.24,79.0364,75.435,76.2784,76.2784,5.4335,18.1347,35.5126,2.9432,15.3898,20.8988,-0.9772

PRICE_WINDOW_180_ROW_038=20251224,92.8,92.8,86.0,86.2,758000,87.5,79.6334,76.4,76.5395,76.5395,-5.4825,1.5312,28.849,1.9381,8.246,12.8272,-7.1121

PRICE_WINDOW_180_ROW_039=20251226,84.2,91.5,84.2,87.0,457000,87.8,80.2473,77.405,76.8077,76.8077,0.9281,1.7544,30.0448,1.1096,8.4149,12.3958,-6.25

