date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,27.05,27.2,27.05,27.1,28000,,,,,,,,,,,,
20251104,27.1,27.35,26.6,26.95,55000,,,,,,-0.5535,,,,,,
20251105,26.65,26.9,26.6,26.65,23000,,,,,,-1.1132,,,,,,
20251106,26.7,27.2,26.7,27.0,19000,,,,,,1.3133,,,,,,
20251107,26.6,26.9,26.5,26.9,45000,26.92,27.0346,26.92,26.92,26.92,-0.3704,,,1.3235,-0.4977,-0.0743,-1.6453
20251110,26.75,26.9,26.3,26.3,27000,26.76,26.9733,26.8167,26.8167,26.8167,-2.2305,-2.952,,0.8223,-2.4963,-1.9267,-3.8391
20251111,26.15,26.15,25.3,25.9,108000,26.55,26.8839,26.6857,26.6857,26.6857,-1.5209,-3.8961,,2.4787,-3.6598,-2.9443,-5.3016
20251112,25.6,25.75,25.5,25.75,30000,26.37,26.7894,26.5688,26.5688,26.5688,-0.5792,-3.3771,,0.7164,-3.8799,-3.0816,-5.8501
20251113,25.75,26.0,25.75,26.0,21000,26.17,26.7236,26.5056,26.5056,26.5056,0.9709,-3.7037,,0.5309,-2.7078,-1.9074,-4.936
20251114,27.0,28.6,27.0,28.6,225000,26.51,26.88,26.715,26.715,26.715,10.0,6.3197,,3.8726,6.3989,7.056,0.0
20251117,31.45,31.45,29.0,29.0,954000,27.05,27.0567,26.9227,26.9227,26.9227,1.3986,10.2662,,6.8365,7.1825,7.7157,-7.7901
20251118,28.7,28.75,27.65,27.65,203000,27.4,27.1061,26.9833,26.9833,26.9833,-4.6552,6.7568,,1.4016,2.0066,2.4707,-12.0827
20251119,28.0,29.75,28.0,28.75,250000,28.0,27.2431,27.1192,27.1192,27.1192,3.9783,11.6505,,1.6348,5.5313,6.0133,-8.5851
20251120,29.0,29.3,28.1,28.35,128000,28.47,27.3353,27.2071,27.2071,27.2071,-1.3913,9.0385,,0.8469,3.7119,4.2006,-9.8569
20251121,28.2,28.3,27.85,27.95,94000,28.34,27.3866,27.2567,27.2567,27.2567,-1.4109,-2.2727,,0.638,2.0574,2.5437,-11.1288
20251124,27.95,28.25,27.85,27.85,28000,28.11,27.4252,27.2938,27.2938,27.2938,-0.3578,-3.9655,,0.2002,1.549,2.038,-11.4467
20251125,28.2,28.2,27.75,28.1,28000,28.2,27.4814,27.3412,27.3412,27.3412,0.8977,1.6275,,0.2101,2.2509,2.7754,-10.6518
20251126,28.3,28.75,27.95,28.1,55000,28.07,27.533,27.3833,27.3833,27.3833,0.0,-2.2609,,0.4265,2.0595,2.6172,-10.6518
20251127,28.1,28.4,28.0,28.0,24000,28.0,27.5719,27.4158,27.4158,27.4158,-0.3559,-1.2346,,0.1945,1.5527,2.1309,-10.9698
20251128,28.1,28.1,27.8,28.0,56000,28.01,27.6076,27.445,27.445,27.445,0.0,0.1789,,0.4665,1.4215,2.0222,-10.9698
20251201,28.0,28.15,27.9,27.95,12000,28.03,27.6361,27.4875,27.469,27.469,-0.1786,0.3591,3.1365,0.1006,1.1359,1.6826,-11.1288
20251202,28.0,28.4,28.0,28.3,18000,28.07,27.6914,27.555,27.5068,27.5068,1.2522,0.7117,5.0093,0.1533,2.1977,2.7037,-10.0159
20251203,28.35,28.35,28.25,28.25,5000,28.1,27.738,27.635,27.5391,27.5391,-0.1767,0.5338,6.0038,0.0429,1.846,2.2254,-10.1749
20251204,28.4,29.2,28.35,29.0,73000,28.3,27.8431,27.735,27.6,27.6,2.6549,3.5714,7.4074,0.6124,4.1549,4.561,-7.7901
20251205,28.9,29.4,28.7,28.7,30000,28.44,27.9145,27.825,27.644,27.644,-1.0345,2.5,6.6914,0.2533,2.8138,3.1447,-8.744
20251208,28.75,28.75,28.4,28.5,17000,28.55,27.9633,27.935,27.6769,27.6769,-0.6969,1.9678,8.365,0.1441,1.9192,2.0226,-9.38
20251209,28.55,28.9,28.2,28.65,31000,28.62,28.0206,28.0725,27.713,27.713,0.5263,1.2367,10.6178,0.2717,2.2464,2.0572,-8.903
20251210,28.55,28.6,28.4,28.5,30000,28.67,28.0605,28.21,27.7411,27.7411,-0.5236,0.885,10.6796,0.2629,1.5662,1.028,-9.38
20251211,28.5,28.85,28.5,28.65,22000,28.6,28.1096,28.3425,27.7724,27.7724,0.5263,-1.2069,10.1923,0.1927,1.9224,1.0849,-8.903
20251212,28.65,28.8,28.5,28.65,31000,28.59,28.1547,28.345,27.8017,27.8017,0.0,-0.1742,0.1748,0.2968,1.7593,1.076,-8.903
