date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,1220.0,1220.0,1175.0,1180.0,574444,,,,,,,,,,,
20251104,1175.0,1190.0,1155.0,1160.0,984599,,,,,,-1.6949,,,,,
20251105,1120.0,1195.0,1115.0,1190.0,998769,,,,,,2.5862,,,,,
20251106,1185.0,1250.0,1180.0,1250.0,937976,,,,,,5.042,,,,,
20251107,1215.0,1275.0,1210.0,1225.0,1168999,1201.0,1201.0,1201.0,1201.0,1188.5137,-2.0,,,1.253,1.9983,-3.9216
20251110,1210.0,1220.0,1185.0,1205.0,571064,1206.0,1201.6667,1201.6667,1201.6667,1189.8876,-1.6327,2.1186,,0.6544,0.2774,-5.4902
20251111,1175.0,1200.0,1160.0,1160.0,748428,1206.0,1195.7143,1195.7143,1195.7143,1187.3969,-3.7344,0.0,,0.8755,-2.9869,-9.0196
20251112,1140.0,1185.0,1135.0,1160.0,901504,1200.0,1191.25,1191.25,1191.25,1185.1138,0.0,-2.521,,1.0474,-2.6233,-9.0196
20251113,1165.0,1175.0,1140.0,1175.0,446056,1185.0,1189.4444,1189.4444,1189.4444,1184.271,1.2931,-6.0,,0.5475,-1.2144,-7.8431
20251114,1165.0,1180.0,1140.0,1145.0,727490,1169.0,1185.0,1185.0,1185.0,1180.9984,-2.5532,-6.5306,,0.9027,-3.3755,-10.1961
20251117,1160.0,1170.0,1130.0,1135.0,869278,1155.0,1180.4545,1180.4545,1180.4545,1177.1652,-0.8734,-5.8091,,1.0709,-3.8506,-10.9804
20251118,1120.0,1130.0,1095.0,1095.0,695426,1142.0,1173.3333,1173.3333,1173.3333,1170.3181,-3.5242,-5.6034,,0.8671,-6.6761,-14.1176
20251119,1095.0,1110.0,1040.0,1045.0,1199290,1119.0,1163.4615,1163.4615,1163.4615,1159.875,-4.5662,-9.9138,,1.4405,-10.1818,-18.0392
20251120,1075.0,1090.0,1055.0,1065.0,1284624,1097.0,1156.4286,1156.4286,1156.4286,1151.9687,1.9139,-9.3617,,1.4854,-7.9061,-16.4706
20251121,1045.0,1045.0,997.0,999.0,986888,1067.8,1145.9333,1145.9333,1145.9333,1139.2213,-6.1972,-12.7511,,1.1305,-12.8222,-21.6471
20251124,991.0,1020.0,983.0,983.0,10864087,1037.4,1135.75,1135.75,1135.75,1126.2029,-1.6016,-13.3921,,7.2551,-13.4493,-22.902
20251125,997.0,1080.0,997.0,1065.0,1056612,1031.4,1131.5882,1131.5882,1131.5882,1121.1026,8.3418,-2.7397,,0.718,-5.8845,-16.4706
20251126,1080.0,1170.0,1055.0,1155.0,1530843,1053.4,1132.8889,1132.8889,1132.8889,1123.9274,8.4507,10.5263,,1.038,1.9517,-9.4118
20251127,1170.0,1195.0,1125.0,1140.0,1685562,1068.4,1133.2632,1133.2632,1133.2632,1125.2668,-1.2987,7.0423,,1.1344,0.5945,-10.5882
20251128,1160.0,1210.0,1150.0,1160.0,1265876,1100.6,1134.6,1134.6,1134.6,1128.1612,1.7544,16.1161,,0.8583,2.2387,-9.0196
20251201,1155.0,1170.0,1105.0,1105.0,958125,1125.0,1130.85,1133.1905,1133.1905,1126.2311,-4.7414,12.411,-6.3559,0.6413,-2.2859,-13.3333
20251202,1120.0,1205.0,1105.0,1155.0,1607458,1143.0,1130.6,1134.1818,1134.1818,1128.6285,4.5249,8.4507,-0.431,1.0539,2.1581,-9.4118
20251203,1170.0,1205.0,1120.0,1120.0,1901827,1136.0,1127.1,1133.5652,1133.5652,1127.9095,-3.0303,-3.0303,-5.8824,1.2111,-0.6299,-12.1569
20251204,1120.0,1125.0,1070.0,1080.0,1170766,1124.0,1118.6,1131.3333,1131.3333,1123.917,-3.5714,-5.2632,-13.6,0.74,-3.4507,-15.2941
20251205,1080.0,1080.0,1040.0,1050.0,801112,1102.0,1109.85,1128.08,1128.08,1117.7573,-2.7778,-9.4828,-14.2857,0.5123,-5.3926,-17.6471
20251208,1055.0,1060.0,1035.0,1035.0,667468,1088.0,1101.35,1124.5,1124.5,1110.8608,-1.4286,-6.3348,-14.1079,0.4256,-6.0244,-18.8235
20251209,1045.0,1055.0,1020.0,1025.0,879638,1062.0,1094.6,1120.8148,1120.8148,1103.7058,-0.9662,-11.2554,-11.6379,0.5585,-6.3585,-19.6078
20251210,1035.0,1050.0,1025.0,1025.0,678362,1043.0,1087.85,1117.3929,1117.3929,1097.147,0.0,-8.4821,-11.6379,0.4338,-5.7775,-19.6078
20251211,1030.0,1040.0,1010.0,1025.0,716435,1032.0,1080.35,1114.2069,1114.2069,1091.1347,0.0,-5.0926,-12.766,0.4542,-5.1233,-19.6078
