# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,139.0,141.5,137.5,138.5,1637371,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,139.0,140.5,137.5,138.0,2643371,,,,,,-0.361,,,,,

PRICE_WINDOW_180_ROW_003=20251105,137.0,138.0,134.5,137.5,1505852,,,,,,-0.3623,,,,,

PRICE_WINDOW_180_ROW_004=20251106,139.0,139.5,136.5,137.5,1429366,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_005=20251107,137.0,137.5,135.0,136.0,1346439,137.5,137.5,137.5,137.5,138.1132,-1.0909,,,0.7863,-1.0909,-3.8869

PRICE_WINDOW_180_ROW_006=20251110,137.0,137.0,134.5,136.5,863472,137.1,137.3333,137.3333,137.3333,137.9787,0.3676,-1.444,,0.5496,-0.6068,-3.5336

PRICE_WINDOW_180_ROW_007=20251111,137.0,138.0,135.5,137.0,1244653,136.9,137.2857,137.2857,137.2857,137.8972,0.3663,-0.7246,,0.8165,-0.2081,-3.1802

PRICE_WINDOW_180_ROW_008=20251112,137.0,137.5,135.0,135.5,1835646,136.5,137.0625,137.0625,137.0625,137.6974,-1.0949,-1.4545,,1.1742,-1.14,-4.2403

PRICE_WINDOW_180_ROW_009=20251113,136.0,136.5,128.5,129.0,4624873,134.8,136.1667,136.1667,136.1667,136.9726,-4.797,-6.1818,,2.4297,-5.2632,-8.8339

PRICE_WINDOW_180_ROW_010=20251114,127.5,132.0,127.0,131.0,1825109,133.8,135.65,135.65,135.65,136.4749,1.5504,-3.6765,,0.9628,-3.4279,-7.4205

PRICE_WINDOW_180_ROW_011=20251117,130.0,130.5,125.5,127.0,3614266,131.9,134.8636,134.8636,134.8636,135.6853,-3.0534,-6.9597,,1.7615,-5.8308,-10.2473

PRICE_WINDOW_180_ROW_012=20251118,126.5,129.0,126.0,127.0,2408981,129.9,134.2083,134.2083,134.2083,134.9616,0.0,-7.2993,,1.1573,-5.371,-10.2473

PRICE_WINDOW_180_ROW_013=20251119,125.5,128.0,123.0,123.0,3017059,127.4,133.3462,133.3462,133.3462,133.9648,-3.1496,-9.2251,,1.401,-7.7589,-13.0742

PRICE_WINDOW_180_ROW_014=20251120,125.5,128.0,124.0,127.5,1960965,127.1,132.9286,132.9286,132.9286,133.426,3.6585,-1.1628,,0.9164,-4.0838,-9.894

PRICE_WINDOW_180_ROW_015=20251121,127.0,127.5,120.0,120.5,3686554,125.0,132.1,132.1,132.1,132.3489,-5.4902,-8.0153,,1.6436,-8.7812,-14.841

