date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,62.8,63.8,62.1,63.4,5972000,,,,,,,,,,,
20251104,63.5,66.4,61.6,61.9,20911000,,,,,,-2.3659,,,,,
20251105,60.9,63.2,60.4,62.1,7442000,,,,,,0.3231,,,,,
20251106,62.4,64.1,61.5,62.9,7115000,,,,,,1.2882,,,,,
20251107,62.8,63.0,61.0,61.1,3430000,62.28,62.28,62.28,62.28,62.9828,-2.8617,,,0.3822,-1.8947,-7.9819
20251110,59.7,60.1,56.2,56.7,10836000,60.94,61.35,61.35,61.35,62.4593,-7.2013,-10.5678,,1.1671,-7.5795,-14.6084
20251111,57.1,59.1,56.8,58.0,5842000,60.16,60.8714,60.8714,60.8714,62.0877,2.2928,-6.3005,,0.6644,-4.7172,-12.6506
20251112,57.8,59.0,57.6,58.0,3608000,59.34,60.5125,60.5125,60.5125,61.747,0.0,-6.6023,,0.443,-4.152,-12.6506
20251113,57.2,57.8,56.4,56.7,4667000,58.1,60.0889,60.0889,60.0889,61.3264,-2.2414,-9.8569,,0.6016,-5.6398,-14.6084
20251114,55.8,57.5,55.5,55.5,3925000,56.98,59.63,59.63,59.63,60.8409,-2.1164,-9.1653,,0.5322,-6.926,-16.4157
20251117,55.7,56.5,54.7,54.7,3471000,56.58,59.1818,59.1818,59.1818,60.3292,-1.4414,-3.5273,,0.4945,-7.573,-17.6205
20251118,54.2,56.0,53.0,53.0,6686000,55.58,58.6667,58.6667,58.6667,59.7184,-3.1079,-8.6207,,0.9562,-9.6591,-20.1807
20251119,53.3,54.4,53.0,53.2,3752000,54.62,58.2462,58.2462,58.2462,59.1752,0.3774,-8.2759,,0.5564,-8.6635,-19.8795
20251120,54.5,55.2,53.3,54.0,2821000,54.08,57.9429,57.9429,57.9429,58.7439,1.5038,-4.7619,,0.4365,-6.8047,-18.6747
20251121,52.9,53.6,51.8,52.4,3176000,53.46,57.5733,57.5733,57.5733,58.2153,-2.963,-5.5856,,0.5087,-8.9856,-21.0843
20251124,52.8,53.8,52.7,53.5,2053000,53.22,57.3188,57.3188,57.3188,57.8223,2.0992,-2.1938,,0.3432,-6.6623,-19.4277
20251125,54.0,57.4,54.0,55.3,7400000,53.68,57.2,57.2,57.2,57.6121,3.3645,4.3396,,1.2201,-3.3217,-16.7169
20251126,55.6,57.0,55.6,56.8,4664000,54.4,57.1778,57.1778,57.1778,57.5445,2.7125,6.7669,,0.779,-0.6607,-14.4578
20251127,56.5,59.8,56.5,58.5,8325000,55.3,57.2474,57.2474,57.2474,57.6241,2.993,8.3333,,1.3625,2.1881,-11.8976
20251128,59.0,62.1,58.5,59.0,23735000,56.62,57.335,57.335,57.335,57.7387,0.8547,12.5954,,3.3948,2.904,-11.1446
20251201,61.3,64.9,60.2,62.5,36992000,58.42,57.29,57.581,57.581,58.1355,5.9322,16.8224,-1.4196,4.3303,9.0941,-5.8735
20251202,62.5,62.5,60.5,60.6,10450000,59.48,57.225,57.7182,57.7182,58.3409,-3.04,9.5841,-2.1002,1.3031,5.8978,-8.7349
20251203,60.0,62.3,59.3,61.5,10149000,60.42,57.195,57.8826,57.8826,58.6041,1.4851,8.2746,-0.9662,1.2445,7.5269,-7.3795
20251204,61.2,62.3,60.5,61.1,7082000,60.94,57.105,58.0167,58.0167,58.8121,-0.6504,4.4444,-2.8617,0.8686,6.9959,-7.9819
20251205,61.1,62.5,60.3,61.8,5689000,61.5,57.14,58.168,58.168,59.0611,1.1457,4.7458,1.1457,0.6882,8.1554,-6.9277
20251208,62.5,64.7,62.0,63.5,12607000,61.7,57.48,58.3731,58.3731,59.431,2.7508,1.6,11.9929,1.509,10.4732,-4.3675
20251209,63.0,63.3,61.7,63.0,7297000,62.18,57.73,58.5444,58.5444,59.7284,-0.7874,3.9604,8.6207,0.8659,9.1287,-5.1205
20251210,64.0,68.8,63.2,67.5,29043000,63.38,58.205,58.8643,58.8643,60.3761,7.1429,9.7561,16.3793,2.9944,15.9694,-1.8895
20251211,68.7,72.0,67.9,69.7,55930000,65.1,58.855,59.2379,59.2379,61.1531,3.2593,14.0753,22.9277,4.5611,18.4266,-3.1944
20251212,70.4,72.5,68.5,71.7,43319000,67.08,59.665,59.6533,59.6533,62.032,2.8694,16.0194,29.1892,3.0438,20.171,-1.1034
20251215,70.5,72.5,69.4,69.6,21249000,68.3,60.41,59.9742,59.9742,62.6626,-2.9289,9.6063,27.2395,1.4053,15.2127,-4.0
20251216,69.6,72.2,66.7,68.1,38316000,69.32,61.165,60.2281,60.2281,63.1158,-2.1552,8.0952,28.4906,2.294,11.3382,-6.069
20251217,67.7,69.1,65.3,65.8,18095000,68.98,61.795,60.397,60.397,63.3394,-3.3774,-2.5185,23.6842,1.0388,6.4811,-9.2414
20251218,65.3,68.8,65.3,66.7,30189000,68.38,62.43,60.5824,60.5824,63.6195,1.3678,-4.3042,23.5185,1.6068,6.8397,-8.0
