date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,118.0,119.5,115.0,115.5,146170,,,,,,,,,,,,
20251104,116.5,118.0,115.0,118.0,178811,,,,,,2.1645,,,,,,
20251105,117.5,117.5,112.0,114.5,140714,,,,,,-2.9661,,,,,,
20251106,116.0,116.0,114.0,114.5,51098,,,,,,0.0,,,,,,
20251107,115.0,115.0,112.5,112.5,76697,115.0,115.2641,115.0,115.0,115.0,-1.7467,,,0.6462,-2.398,-2.1739,-5.8577
20251110,108.0,109.0,101.5,103.0,505351,112.5,114.2421,113.0,113.0,113.0,-8.4444,-10.8225,,2.7594,-9.8406,-8.8496,-13.8075
20251111,104.5,111.5,103.0,107.0,177437,110.3,113.6385,112.1429,112.1429,112.1429,3.8835,-9.322,,0.9732,-5.8418,-4.586,-10.4603
20251112,106.5,110.5,106.0,108.5,80358,109.1,113.2103,111.6875,111.6875,111.6875,1.4019,-5.2402,,0.4739,-4.1607,-2.8539,-9.205
20251113,108.5,109.0,104.5,108.5,104561,107.9,112.8178,111.3333,111.3333,111.3333,0.0,-5.2402,,0.644,-3.8272,-2.5449,-9.205
20251114,104.0,106.5,102.0,104.5,97425,106.3,112.1247,110.65,110.65,110.65,-3.6866,-7.1111,,0.6251,-6.8002,-5.5581,-12.5523
20251117,104.5,104.5,102.0,103.0,75338,106.3,111.3643,109.9545,109.9545,109.9545,-1.4354,0.0,,0.5072,-7.5107,-6.3249,-13.8075
20251118,102.5,102.5,100.0,100.0,119674,104.9,110.4172,109.125,109.125,109.125,-2.9126,-6.5421,,0.8189,-9.4344,-8.362,-16.318
20251119,100.0,101.0,100.0,100.0,68941,103.2,109.5491,108.4231,108.4231,108.4231,0.0,-7.8341,,0.4917,-8.7168,-7.7687,-16.318
20251120,102.0,109.0,102.0,105.5,82451,102.6,109.2117,108.2143,108.2143,108.2143,5.5,-2.765,,0.6059,-3.3986,-2.5083,-11.7155
20251121,102.5,108.0,102.5,105.0,63548,102.7,108.8607,108.0,108.0,108.0,-0.4739,0.4785,,0.4842,-3.5465,-2.7778,-12.1339
20251124,106.0,106.0,104.5,105.0,28863,103.1,108.539,107.8125,107.8125,107.8125,0.0,1.9417,,0.2312,-3.2606,-2.6087,-12.1339
20251125,106.0,109.5,106.0,108.0,66248,104.7,108.4941,107.8235,107.8235,107.8235,2.8571,8.0,,0.5457,-0.4554,0.1637,-9.6234
20251126,107.5,110.0,106.0,107.0,46379,106.1,108.3696,107.7778,107.7778,107.7778,-0.9259,7.0,,0.3956,-1.2638,-0.7216,-10.4603
20251127,107.0,107.0,106.0,106.5,20333,106.3,108.2138,107.7105,107.7105,107.7105,-0.4673,0.9479,,0.1813,-1.5837,-1.1239,-10.8787
20251128,105.5,107.0,105.5,106.0,39148,106.5,108.0293,107.625,107.625,107.625,-0.4695,0.9524,,0.3609,-1.8785,-1.5099,-11.2971
20251201,107.0,107.0,103.5,105.5,43317,106.6,107.8185,107.125,107.5238,107.5238,-0.4717,0.4762,-8.658,0.4192,-2.1504,-1.5169,-11.7155
20251202,106.5,106.5,102.0,104.0,91879,105.8,107.5003,106.425,107.3636,107.3636,-1.4218,-3.7037,-11.8644,0.9282,-3.2561,-2.2786,-12.9707
20251203,104.0,107.5,104.0,106.0,40500,105.6,107.3753,106.0,107.3043,107.3043,1.9231,-0.9346,-7.4236,0.431,-1.2808,0.0,-11.2971
20251204,111.0,116.5,111.0,116.5,251694,107.6,108.1357,106.1,107.6875,107.6875,9.9057,9.3897,1.7467,2.42,7.735,9.8021,-2.5105
20251205,119.0,128.0,116.0,128.0,973227,112.0,109.791,106.875,108.5,108.5,9.8712,20.7547,13.7778,6.539,16.5851,19.7661,0.0
20251208,128.0,131.0,124.0,126.0,493403,116.1,111.1418,108.025,109.1731,109.1731,-1.5625,19.4313,22.3301,3.3285,13.3687,16.6397,-3.8168
20251209,127.0,135.5,125.5,134.5,566464,122.2,113.0883,109.4,110.1111,110.1111,6.746,29.3269,25.7009,3.3781,18.9336,22.9433,-0.738
20251210,135.0,135.0,128.0,131.5,273409,127.3,114.6226,110.55,110.875,110.875,-2.2305,24.0566,21.1982,1.5417,14.7243,18.9507,-2.952
