# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,14.4,14.45,14.0,14.05,193654,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,14.25,14.35,13.7,13.7,184285,,,,,,-2.4911,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,13.7,13.8,13.25,13.6,163547,,,,,,-0.7299,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,13.6,14.2,13.6,13.8,109564,,,,,,1.4706,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,13.9,14.05,13.65,13.65,85351,13.76,13.9436,13.76,13.76,13.76,-1.087,,,0.5795,-2.1056,-0.7994,-5.5363

PRICE_WINDOW_180_ROW_006=20251110,13.7,13.9,13.0,13.1,311586,13.57,13.8733,13.65,13.65,13.65,-4.0293,-6.7616,,1.7839,-5.574,-4.0293,-9.3426

PRICE_WINDOW_180_ROW_007=20251111,13.3,13.5,13.15,13.3,207225,13.49,13.8255,13.6,13.6,13.6,1.5267,-2.9197,,1.1556,-3.8011,-2.2059,-7.9585

PRICE_WINDOW_180_ROW_008=20251112,13.35,14.6,13.35,14.6,687889,13.69,13.8901,13.725,13.725,13.725,9.7744,7.3529,,2.8321,5.1111,6.3752,0.0

PRICE_WINDOW_180_ROW_009=20251113,15.8,16.05,14.85,16.05,2463465,14.14,14.0701,13.9833,13.9833,13.9833,9.9315,16.3043,,5.0314,14.0721,14.7795,0.0

PRICE_WINDOW_180_ROW_010=20251114,16.25,17.6,16.25,17.35,3506401,14.88,14.3434,14.32,14.32,14.32,8.0997,27.1062,,4.4312,20.9617,21.1592,-1.4205

PRICE_WINDOW_180_ROW_011=20251117,17.55,18.55,16.85,16.85,3197542,15.63,14.5523,14.55,14.55,14.55,-2.8818,28.626,,3.1657,15.7895,15.8076,-9.1644

PRICE_WINDOW_180_ROW_012=20251118,16.9,16.9,15.65,15.85,1216150,16.14,14.6604,14.6583,14.6583,14.6583,-5.9347,19.1729,,1.1839,8.1143,8.1296,-14.5553

PRICE_WINDOW_180_ROW_013=20251119,15.75,15.9,14.9,15.1,712895,16.24,14.697,14.6923,14.6923,14.6923,-4.7319,3.4247,,0.7107,2.7417,2.7749,-18.5984

PRICE_WINDOW_180_ROW_014=20251120,15.7,15.7,15.1,15.15,358297,16.06,14.7348,14.725,14.725,14.725,0.3311,-5.6075,,0.3744,2.8179,2.8862,-18.3288

PRICE_WINDOW_180_ROW_015=20251121,14.7,15.45,14.35,14.75,389162,15.54,14.7361,14.7267,14.7267,14.7267,-2.6403,-14.9856,,0.4234,0.0946,0.1584,-20.4852

PRICE_WINDOW_180_ROW_016=20251124,14.8,15.15,14.55,14.8,74725,15.13,14.7414,14.7312,14.7312,14.7312,0.339,-12.1662,,0.0863,0.3976,0.4667,-20.2156

PRICE_WINDOW_180_ROW_017=20251125,14.9,15.25,14.2,14.7,182543,14.9,14.7379,14.7294,14.7294,14.7294,-0.6757,-7.2555,,0.221,-0.2574,-0.1997,-20.7547

PRICE_WINDOW_180_ROW_018=20251126,15.0,15.5,14.6,15.1,357253,14.9,14.7681,14.75,14.75,14.75,2.7211,0.0,,0.4465,2.2473,2.3729,-18.5984

PRICE_WINDOW_180_ROW_019=20251127,15.2,15.35,14.85,14.95,133784,14.86,14.7833,14.7605,14.7605,14.7605,-0.9934,-1.3201,,0.1749,1.1278,1.2837,-19.407

PRICE_WINDOW_180_ROW_020=20251128,15.1,15.3,14.9,15.3,237166,14.97,14.8263,14.7875,14.7875,14.7875,2.3411,3.7288,,0.3211,3.1948,3.4658,-17.5202

PRICE_WINDOW_180_ROW_021=20251201,15.45,15.45,14.8,14.85,297738,14.98,14.8283,14.8275,14.7905,14.7905,-2.9412,0.3378,5.694,0.4003,0.1463,0.1517,-19.9461

PRICE_WINDOW_180_ROW_022=20251202,15.05,15.1,14.85,14.9,186576,15.02,14.8343,14.8875,14.7955,14.7955,0.3367,1.3605,8.7591,0.2508,0.4431,0.084,-19.6765

PRICE_WINDOW_180_ROW_023=20251203,14.9,15.35,14.9,15.15,325142,15.03,14.8606,14.965,14.8109,14.8109,1.6779,0.3311,11.3971,0.4324,1.9475,1.2362,-18.3288

PRICE_WINDOW_180_ROW_024=20251204,15.3,15.55,15.05,15.4,248285,15.12,14.9055,15.045,14.8354,14.8354,1.6502,3.01,11.5942,0.3271,3.3173,2.3596,-16.9811

PRICE_WINDOW_180_ROW_025=20251205,15.5,15.5,14.9,14.95,247891,15.05,14.9092,15.11,14.84,14.84,-2.9221,-2.2876,9.5238,0.3232,0.2734,-1.0589,-19.407

PRICE_WINDOW_180_ROW_026=20251208,14.95,15.15,14.85,15.05,101323,15.09,14.921,15.2075,14.8481,14.8481,0.6689,1.3468,14.8855,0.1339,0.8647,-1.0357,-18.8679

PRICE_WINDOW_180_ROW_027=20251209,14.85,15.0,14.7,15.0,232216,15.11,14.9276,15.2925,14.8537,14.8537,-0.3322,0.6711,12.782,0.3064,0.4853,-1.9127,-19.1375

PRICE_WINDOW_180_ROW_028=20251210,14.95,16.5,14.95,16.5,1985785,15.38,15.0586,15.3875,14.9125,14.9125,10.0,8.9109,13.0137,2.4137,9.572,7.2299,-11.0512

PRICE_WINDOW_180_ROW_029=20251211,17.15,17.2,16.0,16.1,1835640,15.52,15.1454,15.39,14.9534,14.9534,-2.4242,4.5455,0.3115,2.3197,6.3031,4.6134,-13.2075

PRICE_WINDOW_180_ROW_030=20251212,16.1,16.1,15.8,15.8,365893,15.69,15.1999,15.3125,14.9817,14.9817,-1.8634,5.6856,-8.9337,0.5768,3.9478,3.1837,-14.8248

PRICE_WINDOW_180_ROW_031=20251215,15.65,16.2,15.6,16.05,280432,15.89,15.2708,15.2725,15.0161,15.0161,1.5823,6.6445,-4.7478,0.5741,5.1028,5.0908,-13.4771

PRICE_WINDOW_180_ROW_032=20251216,16.0,16.0,15.65,15.8,232693,16.05,15.3149,15.27,15.0406,15.0406,-1.5576,5.3333,-0.3155,0.5297,3.1677,3.4709,-14.8248

PRICE_WINDOW_180_ROW_033=20251217,15.8,16.3,15.8,15.9,365240,15.93,15.3636,15.31,15.0667,15.0667,0.6329,-3.6364,5.298,0.8657,3.4911,3.8537,-14.2857

PRICE_WINDOW_180_ROW_034=20251218,15.9,16.3,15.8,15.95,281864,15.9,15.4125,15.35,15.0926,15.0926,0.3145,-0.9317,5.2805,0.6742,3.4875,3.9088,-14.0162

PRICE_WINDOW_180_ROW_035=20251219,16.05,16.25,15.95,16.05,212937,15.95,15.4656,15.415,15.12,15.12,0.627,1.5823,8.8136,0.5203,3.7786,4.1194,-13.4771

PRICE_WINDOW_180_ROW_036=20251222,16.1,16.55,16.05,16.5,307769,16.04,15.5518,15.5,15.1583,15.1583,2.8037,2.8037,11.4865,0.7312,6.0969,6.4516,-11.0512

PRICE_WINDOW_180_ROW_037=20251223,16.7,16.7,16.25,16.55,295296,16.19,15.635,15.5925,15.1959,15.1959,0.303,4.7468,12.585,0.6923,5.8522,6.1408,-10.7817

PRICE_WINDOW_180_ROW_038=20251224,16.6,18.2,16.6,18.2,2260329,16.65,15.8488,15.7475,15.275,15.275,9.9698,14.4654,20.5298,4.3326,14.8355,15.5739,-1.8868

PRICE_WINDOW_180_ROW_039=20251226,19.4,20.0,19.25,20.0,1883730,17.46,16.1947,16.0,15.3962,15.3962,9.8901,25.3918,33.7793,3.0922,23.4973,25.0,0.0

PRICE_WINDOW_180_ROW_040=20251229,21.5,22.0,21.1,22.0,2165393,18.65,16.6785,16.335,15.5612,15.5612,10.0,37.0717,43.7908,3.0688,31.9066,34.6801,0.0

PRICE_WINDOW_180_ROW_041=20251230,23.3,24.2,22.5,24.2,5329771,20.19,17.3053,16.8025,15.772,15.772,10.0,46.6667,62.963,5.568,39.8419,44.0262,0.0

PRICE_WINDOW_180_ROW_042=20251231,25.0,26.5,24.4,25.6,11119940,22.0,17.9965,17.3375,16.006,16.006,5.7851,54.6828,71.8121,7.3942,42.25,47.6568,-3.3962

