date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260914,006201,元大富櫃50,TPEx,42.7,43.99,42.54,43.8,105000,4531540,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00858,永豐美國500大,TPEx,35.41,35.64,35.41,35.54,280000,9944290,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00877,復華中國5G,TPEx,37.16,37.35,36.53,36.69,1541000,56966960,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00886,永豐美國科技,TPEx,46.51,46.51,46.51,46.51,30000,1395300,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00887,永豐中國科技50大,TPEx,15.34,15.5,15.23,15.34,3272000,50301730,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00888,永豐台灣ESG,TPEx,33.59,34.15,33.4,34.01,3781000,127725280,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00928,中信上櫃ESG 30,TPEx,31.41,32.15,31.15,31.85,308000,9754800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,00955,中信日本商社,TPEx,16.67,16.74,16.6,16.6,5855000,97723500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009806,台新標普500,TPEx,13.46,13.55,13.46,13.55,3000,40470,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009807,台新標普科技精選,TPEx,16.69,16.7,16.69,16.7,6000,100170,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009814,富邦標普500,TPEx,11.24,11.27,11.22,11.26,391000,4396230,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009815,大華美國MAG7+,TPEx,11.37,11.43,11.37,11.41,1229000,14028110,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009822,華南永昌未來金融,TPEx,9.6,9.74,9.6,9.72,727000,7070850,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009823,群益S&P500,TPEx,10.29,10.34,10.29,10.32,1592000,16432780,TPEX_OTC_QUOTES_NO1430_CSV
20260914,009825,聯邦美國金融創新,TPEx,9.9,9.93,9.9,9.92,21000,208220,TPEX_OTC_QUOTES_NO1430_CSV
20260914,020025,統一亞洲半導體N,TPEx,37.51,37.52,37.51,37.52,14000,525270,TPEX_OTC_QUOTES_NO1430_CSV
20260914,020033,統一恒生科期N,TPEx,3.44,3.47,3.44,3.45,15000,51730,TPEX_OTC_QUOTES_NO1430_CSV
20260914,020041,兆豐半導體氣候N,TPEx,19.44,19.79,19.44,19.79,3000,58980,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1240,茂生農經,TPEx,54.9,55.4,54.9,55.4,7000,385600,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1259,安心,TPEx,64.4,65.0,63.5,65.0,18000,1158200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1264,德麥,TPEx,247.5,247.5,246.0,246.5,27000,6663000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1268,漢來美食,TPEx,171.5,172.0,171.0,172.0,36000,6172000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1294,漢田生技,TPEx,52.0,52.0,50.8,50.9,19000,973700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1295,生合,TPEx,44.55,45.0,44.55,45.0,10000,448200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1336,台翰,TPEx,16.45,16.75,16.15,16.7,197000,3265800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1565,精華,TPEx,96.9,96.9,95.9,96.0,76000,7314500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1569,濱川,TPEx,49.6,50.1,48.4,49.0,923000,45174500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1570,力肯,TPEx,32.0,32.0,31.8,32.0,31000,989400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1580,新麥,TPEx,97.5,97.5,96.2,96.7,93000,8990000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1584,精剛,TPEx,17.9,18.0,17.7,18.0,314000,5616800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1586,和勤,TPEx,18.05,18.05,17.9,18.0,184000,3301400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1591,駿吉-KY,TPEx,37.5,41.25,37.0,41.25,1074000,43432200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1593,祺驊,TPEx,31.8,31.8,31.4,31.45,11000,347950,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1595,川寶,TPEx,61.5,62.4,61.2,61.8,98000,6059600,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1599,宏佳騰,TPEx,23.3,23.75,23.3,23.65,38000,890600,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1742,台蠟,TPEx,17.5,17.8,17.4,17.4,49000,857600,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1777,生泰,TPEx,74.5,74.5,73.2,73.2,106000,7796800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1780,立弘,TPEx,24.2,24.8,24.2,24.8,21000,515700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1781,合世,TPEx,10.05,10.2,9.96,10.2,6000,60250,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1784,訊聯,TPEx,58.4,58.6,57.5,58.6,35000,2033400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1785,光洋科,TPEx,95.0,96.2,93.8,95.1,3259000,309776400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1788,杏昌,TPEx,128.0,128.5,128.0,128.0,17000,2177000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1796,金穎生技,TPEx,29.8,29.8,29.5,29.5,3000,88850,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1799,易威,TPEx,29.35,29.6,29.0,29.1,68000,1986650,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1813,寶利徠,TPEx,11.35,11.4,11.25,11.35,21000,237750,TPEX_OTC_QUOTES_NO1430_CSV
20260914,1815,富喬,TPEx,126.0,127.0,119.5,120.0,52185000,6353255000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2061,風青,TPEx,46.6,47.9,46.0,47.2,788000,37099900,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2063,世鎧精密,TPEx,24.3,24.3,24.05,24.05,4000,96450,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2064,晉椿,TPEx,12.3,12.3,12.3,12.3,1000,12300,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2065,世豐,TPEx,35.55,35.55,35.1,35.3,17000,600700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2066,世德,TPEx,51.2,51.2,50.2,50.8,44000,2225900,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2067,嘉鋼,TPEx,4.95,4.95,4.67,4.88,15000,73220,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2070,精湛,TPEx,59.0,59.8,58.3,59.7,28000,1661300,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2073,雄順,TPEx,25.0,25.1,25.0,25.1,2000,50100,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2221,大甲,TPEx,92.8,97.8,89.2,89.9,5239000,487065400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2230,泰茂,TPEx,21.5,22.15,21.35,21.4,30000,648650,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2235,謚源,TPEx,28.0,28.4,28.0,28.4,9000,252400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2596,綠意,TPEx,36.3,36.75,36.0,36.45,333000,12099700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2640,大車隊,TPEx,154.0,154.5,153.5,154.5,13000,2000500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2641,正德,TPEx,17.7,17.7,17.45,17.45,1091000,19140200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2643,捷迅,TPEx,62.5,62.9,62.5,62.9,3000,188200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2718,全心投控,TPEx,39.95,40.5,39.95,40.1,28000,1126900,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2719,燦星旅,TPEx,19.4,19.5,19.3,19.45,7000,135950,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2724,藝舍-KY,TPEx,10.5,10.5,10.5,10.5,1000,10500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2726,雅茗-KY,TPEx,8.15,8.15,7.92,8.04,10000,80250,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2729,瓦城,TPEx,152.5,153.0,152.5,153.0,7000,1068000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2732,六角,TPEx,62.3,62.4,62.1,62.3,42000,2612000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2734,易飛網,TPEx,14.55,14.7,14.55,14.6,42000,615900,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2736,富野,TPEx,11.45,11.45,11.3,11.4,29000,329750,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2740,華軒,TPEx,31.6,32.15,31.6,32.15,5000,160000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2743,山富,TPEx,51.5,51.5,51.1,51.1,47000,2410700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2745,五福,TPEx,85.1,85.1,83.8,84.5,79000,6671500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2751,王座,TPEx,52.8,54.5,52.8,54.5,4000,215200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2752,豆府,TPEx,177.0,177.0,176.5,177.0,7000,1238000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2754,亞洲藏壽司,TPEx,69.4,70.3,69.0,70.3,41000,2861700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2755,揚秦,TPEx,98.3,98.5,98.3,98.5,13000,1279000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2756,聯發國際,TPEx,62.1,62.1,61.2,61.2,80000,4928200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2916,滿心,TPEx,40.1,40.7,40.05,40.7,62000,2504300,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2924,宏太-KY,TPEx,17.05,17.05,17.05,17.05,1000,17050,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2926,誠品生活,TPEx,30.05,30.1,30.05,30.1,2000,60150,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2937,集雅社,TPEx,43.5,43.95,43.5,43.95,7000,305200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2941,米斯特,TPEx,30.75,30.75,30.2,30.7,4000,122250,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2947,振宇五金,TPEx,60.5,60.8,60.5,60.5,10000,605300,TPEX_OTC_QUOTES_NO1430_CSV
20260914,2948,寶陞,TPEx,37.9,37.9,37.3,37.3,2000,75200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3066,李洲,TPEx,23.0,23.7,22.85,23.55,305000,7136500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3071,協禧,TPEx,23.65,23.65,23.25,23.5,61000,1427800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3073,天方能源,TPEx,21.8,22.0,21.5,21.6,24000,519100,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3078,僑威,TPEx,43.9,43.9,43.45,43.8,357000,15602200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3081,聯亞,TPEx,2725.0,2830.0,2685.0,2745.0,2614000,7226945000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3083,網龍,TPEx,22.45,22.45,22.0,22.2,87000,1922500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3086,華義*,TPEx,29.0,29.8,29.0,29.65,42000,1231700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3088,艾訊,TPEx,124.0,125.0,122.5,124.0,284000,35197000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3093,港建*,TPEx,43.55,44.3,43.15,43.6,127000,5575500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3105,穩懋,TPEx,423.0,451.0,420.0,444.0,13412000,5855206500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3114,好德,TPEx,29.85,30.1,29.45,29.85,141000,4211200,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3115,富榮綱,TPEx,8.36,8.37,8.3,8.37,7000,58500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3118,進階,TPEx,31.2,31.7,31.2,31.6,14000,439050,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3122,笙泉,TPEx,23.5,24.1,23.4,24.0,18000,425850,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3128,昇銳,TPEx,20.7,20.85,20.2,20.2,170000,3471700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3131,弘塑,TPEx,2275.0,2345.0,2250.0,2310.0,211000,485970000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3141,晶宏,TPEx,87.4,91.5,87.0,89.0,2225000,198110500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3147,大綜,TPEx,223.5,232.5,222.0,226.0,1190000,270406000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3152,璟德,TPEx,220.5,221.0,218.0,219.5,49000,10766000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3158,嘉實,TPEx,85.9,90.5,85.9,89.2,104000,9170900,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3162,精確,TPEx,69.1,73.6,69.1,73.2,1121000,80749400,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3163,波若威,TPEx,647.0,666.0,645.0,656.0,1145000,751555000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3169,亞信,TPEx,99.6,101.5,99.4,100.0,71000,7112000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3171,炎洲流通,TPEx,59.1,59.6,57.3,59.6,39000,2266700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3176,基亞,TPEx,35.1,36.6,35.1,36.5,621000,22244500,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3178,公準,TPEx,59.3,59.3,56.2,58.9,69000,4024700,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3188,鑫龍騰,TPEx,23.65,23.7,23.5,23.65,73000,1723750,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3191,雲嘉南,TPEx,16.7,16.7,16.5,16.5,10000,166550,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3205,佰研,TPEx,47.3,47.3,46.4,46.4,9000,420800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3206,志豐,TPEx,34.95,35.0,34.05,34.15,42000,1453800,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3207,耀勝,TPEx,36.5,37.2,36.1,36.5,85000,3125900,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3211,順達,TPEx,356.0,372.0,349.0,362.5,2313000,834065000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3213,茂訊,TPEx,120.5,122.5,119.5,121.0,156000,18911000,TPEX_OTC_QUOTES_NO1430_CSV
20260914,3217,優群,TPEx,127.0,127.5,125.0,127.0,247000,31139500,TPEX_OTC_QUOTES_NO1430_CSV
