date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260901,006201,元大富櫃50,TPEx,44.75,46.1,44.75,45.53,241000,10964930,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00858,永豐美國500大,TPEx,36.64,36.64,35.67,35.7,239000,8536110,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00877,復華中國5G,TPEx,37.59,37.8,36.88,37.25,2139000,79602380,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00886,永豐美國科技,TPEx,47.33,47.33,47.2,47.2,6000,283330,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00887,永豐中國科技50大,TPEx,16.22,16.34,16.07,16.13,3611000,58373690,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00888,永豐台灣ESG,TPEx,33.71,34.36,33.67,34.08,10041000,342461560,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00928,中信上櫃ESG 30,TPEx,33.14,33.96,33.14,33.72,822000,27612870,TPEX_OTC_QUOTES_NO1430_JSON
20260901,00955,中信日本商社,TPEx,15.72,15.94,15.72,15.93,8655000,137281490,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009806,台新標普500,TPEx,13.54,13.56,13.54,13.55,14000,189700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009807,台新標普科技精選,TPEx,16.79,16.8,16.78,16.8,25000,419610,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009814,富邦標普500,TPEx,11.36,11.36,11.31,11.33,613000,6943990,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009815,大華美國MAG7+,TPEx,11.41,11.44,11.4,11.42,1412000,16115080,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009822,華南永昌未來金融,TPEx,9.58,9.62,9.54,9.55,82000,783370,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009823,群益S&P500,TPEx,10.42,10.42,10.38,10.4,3166000,32898670,TPEX_OTC_QUOTES_NO1430_JSON
20260901,009825,聯邦美國金融創新,TPEx,9.96,10.05,9.95,10.02,283000,2834650,TPEX_OTC_QUOTES_NO1430_JSON
20260901,020025,統一亞洲半導體N,TPEx,37.99,37.99,37.68,37.82,45000,1703890,TPEX_OTC_QUOTES_NO1430_JSON
20260901,020033,統一恒生科期N,TPEx,3.63,3.64,3.63,3.64,32000,116430,TPEX_OTC_QUOTES_NO1430_JSON
20260901,020041,兆豐半導體氣候N,TPEx,20.14,20.75,20.14,20.72,10000,203990,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1240,茂生農經,TPEx,57.1,58.0,57.1,58.0,48000,2774400,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1259,安心,TPEx,63.5,63.8,63.4,63.8,5000,318000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1264,德麥,TPEx,251.0,254.0,251.0,253.0,21000,5308000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1268,漢來美食,TPEx,182.0,183.0,181.5,182.5,31000,5651000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1294,漢田生技,TPEx,54.1,54.1,53.7,53.9,10000,537600,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1295,生合,TPEx,45.55,45.95,45.5,45.5,21000,957400,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1336,台翰,TPEx,16.8,17.5,16.8,17.0,335000,5718050,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1565,精華,TPEx,98.3,99.6,98.0,99.6,122000,12043800,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1569,濱川,TPEx,46.1,47.1,46.05,46.35,430000,20105950,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1570,力肯,TPEx,33.25,33.35,33.1,33.1,37000,1227700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1580,新麥,TPEx,105.5,105.5,103.5,104.5,200000,20858000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1584,精剛,TPEx,18.0,18.5,18.0,18.25,371000,6787250,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1586,和勤,TPEx,18.1,18.2,18.0,18.05,86000,1552850,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1591,駿吉-KY,TPEx,37.45,37.45,36.35,36.65,120000,4409700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1593,祺驊,TPEx,31.65,31.65,31.65,31.65,3000,94950,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1595,川寶,TPEx,64.7,66.9,64.6,66.4,360000,23774000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1599,宏佳騰,TPEx,23.0,23.0,22.85,22.95,12000,275350,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1742,台蠟,TPEx,17.9,18.0,17.6,17.9,111000,1966450,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1777,生泰,TPEx,74.5,74.5,73.7,74.2,33000,2441300,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1780,立弘,TPEx,24.2,24.6,23.95,24.6,192000,4664700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1781,合世,TPEx,10.6,10.6,10.35,10.4,27000,282750,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1784,訊聯,TPEx,62.2,62.2,60.0,60.5,150000,9107200,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1785,光洋科,TPEx,103.0,104.5,103.0,103.0,2774000,286934500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1788,杏昌,TPEx,130.0,130.0,128.5,129.0,27000,3474000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1796,金穎生技,TPEx,30.2,30.2,29.65,29.9,3000,89750,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1799,易威,TPEx,30.15,31.0,30.15,30.5,163000,4994750,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1813,寶利徠,TPEx,11.5,11.5,11.4,11.5,8000,91500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,1815,富喬,TPEx,126.5,132.5,125.0,129.0,68487000,8759968500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2035,唐榮公司,TPEx,26.2,26.6,26.0,26.6,7000,184000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2061,風青,TPEx,52.5,56.7,51.4,55.0,4469000,244409400,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2063,世鎧精密,TPEx,24.0,24.05,23.85,24.05,18000,431450,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2064,晉椿,TPEx,12.2,12.65,12.2,12.4,298000,3700900,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2065,世豐,TPEx,36.8,36.8,36.5,36.55,24000,878200,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2066,世德,TPEx,54.1,55.0,52.3,54.2,53000,2860200,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2067,嘉鋼,TPEx,4.9,5.0,4.9,4.92,22000,108480,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2070,精湛,TPEx,70.1,71.4,68.1,68.1,312000,21627100,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2221,大甲,TPEx,76.0,80.0,75.7,77.7,1540000,119356700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2230,泰茂,TPEx,22.8,22.8,22.0,22.1,127000,2829150,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2235,謚源,TPEx,28.45,28.7,28.0,28.3,8000,226900,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2596,綠意,TPEx,35.25,35.25,34.8,35.2,94000,3293400,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2640,大車隊,TPEx,157.5,160.5,156.5,156.5,56000,8876000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2641,正德,TPEx,17.95,18.05,17.9,17.9,1472000,26417300,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2643,捷迅,TPEx,62.0,63.3,61.9,63.2,7000,436300,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2718,全心投控,TPEx,42.45,42.45,41.8,41.8,24000,1006600,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2719,燦星旅,TPEx,20.35,20.35,20.3,20.3,3000,61000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2724,藝舍-KY,TPEx,10.85,10.9,10.85,10.9,5000,54450,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2726,雅茗-KY,TPEx,8.33,8.33,8.04,8.21,31000,251990,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2729,瓦城,TPEx,155.5,156.0,155.0,155.0,9000,1398000,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2732,六角,TPEx,64.3,65.2,64.3,65.2,25000,1623600,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2734,易飛網,TPEx,15.05,15.05,15.0,15.0,10000,150050,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2736,富野,TPEx,12.2,12.2,11.7,11.75,105000,1243500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2740,華軒,TPEx,30.85,30.85,30.85,30.85,1000,30850,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2743,山富,TPEx,58.8,59.4,58.7,59.0,59000,3473500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2745,五福,TPEx,88.2,88.9,88.1,88.3,65000,5736300,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2751,王座,TPEx,53.0,53.0,51.5,51.6,8000,414700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2752,豆府,TPEx,179.0,179.0,177.0,177.0,9000,1595500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2754,亞洲藏壽司,TPEx,68.9,69.5,68.9,69.5,11000,761700,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2755,揚秦,TPEx,101.5,102.0,101.5,102.0,22000,2234500,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2756,聯發國際,TPEx,62.3,62.4,62.1,62.3,12000,746800,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2916,滿心,TPEx,40.1,40.1,40.0,40.0,23000,920600,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2924,宏太-KY,TPEx,17.7,17.7,16.45,17.55,7000,118050,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2926,誠品生活,TPEx,30.35,31.3,30.35,30.6,5000,153250,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2937,集雅社,TPEx,44.75,44.75,44.45,44.45,4000,178650,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2941,米斯特,TPEx,30.8,31.8,30.8,31.8,2000,62600,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2947,振宇五金,TPEx,62.7,62.7,61.5,61.5,11000,681300,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2948,寶陞,TPEx,36.65,38.35,36.65,38.3,9000,341050,TPEX_OTC_QUOTES_NO1430_JSON
20260901,2949,欣新網,TPEx,61.1,61.1,61.1,61.1,1000,61100,TPEX_OTC_QUOTES_NO1430_JSON
20260901,3066,李洲,TPEx,25.2,26.45,25.15,25.55,1280000,32834250,TPEX_OTC_QUOTES_NO1430_JSON
20260901,3071,協禧,TPEx,24.45,25.0,24.45,24.7,203000,5018550,TPEX_OTC_QUOTES_NO1430_JSON
