event_date,stock_id,stock_name,event_type,theme_tags,title,summary,source,source_url,catalyst_strength,catalyst_confidence,is_confirmed,is_speculative,related_to_revenue,related_to_eps,related_to_orders,related_to_capacity,related_to_customer,last_updated
20260615,2498,宏達電,new_order,,代子公司HTC Investment (BVI) Corp.公告投資Pinegrove基金,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，
如股息率等）:
Strategic Investors Fund XII Cayman L.P.
2.事實發生日:115/06/15
3.交易單位數量、每單位價格及交易總金額:
交易單位數量：不適用
每單位價格：不適用
交易總金額：美金1,000,000元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司
之關係人者，得免揭露其姓名）:
Strategic Investors Fund XII Cayman L.P.; 非關係人
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及
前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之
關係、前次移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告
關係人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分
債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人
之債權帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表
說明認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要
約定事項:
依合約規定
10.本次交易之決定方式、價格決定之參考依據及決策單位:
依合約規定；依本公司「取得或處分資產處理程序」規範之核決權限辦理
11.取得或處分有價證券標的公司每股淨值:不適用
12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用
13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、
持股比例及權利受限情形（如質押情形）:
累積持有之數量： 不適用
累積持有之金額：美金1,000,000元
持股比例：不適用
權利受限情形：無
14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財
務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
佔總資產比例：4.81%
佔歸屬於母公司業主之權益比例：6.74%
營運資金數額：新台幣 -7,051,317仟元
15.經理人及經紀費用:
無
16.取得或處分之具體目的或用途:
資金運用
17.本次交易表示異議董事之意見:
無
18.本次交易為關係人交易:
否
19.董事會通過日期:
不適用
20.監察人承認或審計委員會同意日期:
不適用
21.本次交易會計師出具非合理性意見:不適用
22.會計師事務所名稱:
不適用
23.會計師姓名:
不適用
24.會計師開業證書字號:
不適用
25.其他敘明事項:
無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,high,high,True,False,True,False,True,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2881,富邦金,new_order,,"富邦金控代富邦人壽公告取得
RedBird Capital Partners Financial 
Services Fund I (Blocked), L.P.","1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，
如股息率等）:
RedBird Capital Partners Financial Services Fund I (Blocked), L.P.私募基金
2.事實發生日:115/06/15
3.交易單位數量、每單位價格及交易總金額:
無交易數量，無單位價格，認購總金額不超過5千萬美元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司
之關係人者，得免揭露其姓名）:
RedBird Capital Partners Management LLC，無
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及
前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之
關係、前次移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告
關係人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分
債權如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人
之債權帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表
說明認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要
約定事項:
交付或付款條件：依據私募基金合約約定
契約限制條款及其他重要約定事項：依據私募基金合約約定
10.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式、價格決定之參考依據：依據私募基金合約約定
決策單位：依本公司核決權限
11.取得或處分有價證券標的公司每股淨值:不適用
12.有價證券標的公司私募參考價格與每股交易金額差距達20%以上:不適用
13.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、
持股比例及權利受限情形（如質押情形）:
金控：無
人壽：無交易數量，不超過5千萬美元，預計約6.67%，無
14.迄目前為止，私募有價證券投資（含本次交易）占公司最近期財
務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
佔金控：29.78%，36.03%，不適用
15.經理人及經紀費用:
不適用
16.取得或處分之具體目的或用途:
依保險法之規定，為壽險資金之運用
17.本次交易表示異議董事之意見:
不適用
18.本次交易為關係人交易:
否
19.董事會通過日期:
不適用
20.監察人承認或審計委員會同意日期:
不適用
21.本次交易會計師出具非合理性意見:否
22.會計師事務所名稱:
宏維會計師事務所
23.會計師姓名:
賴佳誼
24.會計師開業證書字號:
台財證登(六)字第4408號
25.其他敘明事項:
無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,high,high,True,False,True,False,True,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2881,富邦金,shareholder_meeting,,"富邦金控代富邦保險經紀人(菲律賓)股份有限公司
公告股東會重要決議事項","1.股東常會日期:115/06/15
2.重要決議事項一、盈餘分配或盈虧撥補:通過2025年盈餘分配暨盈餘轉增資案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認2025年簽證財務報告案
5.重要決議事項四、董監事選舉:通過2026年董事會董事選舉案
6.重要決議事項五、其他事項:無
7.其他應敘明事項:股東會授權董事長另訂增資配股基準日及辦理相關事宜",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2881,富邦金,material_information,,"富邦金控代富邦保險經紀人(菲律賓)股份有限公司公告董事
選任事宜","1.發生變動日期:115/06/15
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:自然人董事、獨立董事
3.舊任者職稱及姓名:
(1)江嘉哲/富邦保險經紀人(菲律賓)董事長
(2)吳明凱/富邦保險經紀人(菲律賓)董事
(3)牛奎越/富邦保險經紀人(菲律賓)董事
(4)Evelyn Tan Uy/富邦保險經紀人(菲律賓)董事
(5)顏順志/富邦保險經紀人(菲律賓)獨立董事
4.舊任者簡歷:
(1)江嘉哲/富邦產險 資深副總經理
(2)吳明凱/富邦保險經紀人(泰國)總經理
(3)牛奎越/富邦保險經紀人(菲律賓)總經理
(4)Evelyn Tan Uy/富邦保險經紀人(菲律賓)董事
(5)顏順志/前富邦產險 資深副總經理
5.新任者職稱及姓名:
(1)江嘉哲/富邦保險經紀人(菲律賓)董事
(2)牛奎越/富邦保險經紀人(菲律賓)董事
(3)胡宏傑/富邦保險經紀人(菲律賓)董事
(4)Evelyn Tan Uy/富邦保險經紀人(菲律賓)董事
(5)顏順志/富邦保險經紀人(菲律賓)獨立董事
6.新任者簡歷:
(1)江嘉哲/富邦產險 資深副總經理
(2)牛奎越/富邦保險經紀人(菲律賓)總經理
(3)胡宏傑/富邦保險經紀人(菲律賓)副總經理
(4)Evelyn Tan Uy/富邦保險經紀人(菲律賓)董事
(5)顏順志/前富邦產險 資深副總經理
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿
8.異動原因:任期屆滿
9.新任者選任時持股數:
(1)江嘉哲:1股
(2)牛奎越:1股
(3)胡宏傑:1股
(4)Evelyn Tan Uy:1股
(5)顏順志:1股
10.原任期（例xx/xx/xx ~ xx/xx/xx）:114/07/04~115/07/03
11.新任生效日期:115/07/04
12.同任期董事變動比率:不適用
13.同任期獨立董事變動比率:不適用
14.同任期監察人變動比率:不適用
15.屬三分之一以上董事發生變動（請輸入是或否）:否
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2881,富邦金,material_information,,富邦金控代富邦納閩再保公告現金增資認股基準日,"1.董事會決議或公司決定日期:115/06/15
2.發行股數:2,000,000 股
3.每股面額:每股1美元
4.發行總金額:美金2,000,000元
5.發行價格:每股1美元
6.員工認股股數:不適用
7.原股東認購比率:100%
8.公開銷售方式及股數:不適用
9.畸零股及逾期未認購股份之處理方式:視本公司策略而定
10.本次發行新股之權利義務:與原股份相同
11.本次增資資金用途:因應營運發展並強化資本結構
12.現金增資認股基準日:115/06/16
13.最後過戶日:不適用
14.停止過戶起始日期:不適用
15.停止過戶截止日期:不適用
16.股款繳納期間:115/06/23前
17.與代收及專戶存儲價款行庫訂約日期:不適用
18.委託代收存款機構:不適用
19.委託存儲款項機構:台中商銀
20.其他應敘明事項:無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2882,國泰金,shareholder_meeting,,代子公司國泰世華銀行公告除權息基準日,"1.董事會、股東會決議或公司決定日期:115/06/15
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除權息
3.發放股利種類及金額:現金股利新臺幣22,851,056,611元及股票股利
新臺幣9,405,184,420元，共計新臺幣32,256,241,031元。
4.除權（息）交易日:115/06/17
5.最後過戶日:115/06/18
6.停止過戶起始日期:115/06/19
7.停止過戶截止日期:115/06/23
8.除權（息）基準日:115/06/23
9.其他應敘明事項:無。",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2882,國泰金,material_information,,代子公司國泰投信公告代理發言人異動,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、
行銷長及策略長等)、財務主管、會計主管、公司治理主管、資訊安全長、研發主管、
內部稽核主管或訴訟及非訟代理人）:代理發言人
2.發生變動日期:115/06/15
3.舊任者姓名、級職及簡歷:陳麗萍、國泰投信副總經理
4.新任者姓名、級職及簡歷:粟耀儀、國泰投信資深副總經理
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新
任」或「解任」）:職務調整
6.異動原因:職務調整
7.生效日期:115/06/16
8.其他應敘明事項:無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2882,國泰金,material_information,,代子公司國泰投信公告董事會決議總公司遷址案,"1.事實發生日:115/06/15
2.公司名稱:國泰證券投資信託股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:不適用
5.發生緣由:國泰證券投資信託股份有限公司經董事會決議總公司將於115年8月10日遷址
原地址:臺北市大安區敦化南路二段39號6樓
新地址:臺北市松山區民生東路三段132號17樓
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2882,國泰金,shareholder_meeting,,代子公司國泰產險公告除息基準日,"1.董事會、股東會決議或公司決定日期:115/06/15
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:「除息」
3.發放股利種類及金額:本公司114年度盈餘分派案，
業經115年4月28日董事會（代行股東會）通過，
分配現金股利新台幣2,306,588,648元。
4.除權（息）交易日:115/06/16
5.最後過戶日:115/06/17
6.停止過戶起始日期:115/06/18
7.停止過戶截止日期:115/06/22
8.除權（息）基準日:115/06/22
9.其他應敘明事項:無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2882,國泰金,material_information,,代子公司國泰綜合證券公告向國泰人壽保險股份有限公司取得使用權資產,"1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
國泰人壽保險股份有限公司
台南市中西區永福路一段189號10樓B2室
2.事實發生日:115/6/15~115/6/15
3.董事會通過日期: 不適用
4.其他核決日期:
核決層級:總經理核決
民國115年06月15日
5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
1.交易單位數量：辦公室60.47/坪
2.每單位使用權資產價格：NT$27,030.03元
3.使用權資產總金額：NT$1,634,506元
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：國泰人壽保險股份有限公司
其與公司之關係：關係人
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：場地符合公司營運需求條件
前次移轉之所有人：不適用
前次移轉日期：不適用
前次移轉金額：不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件:
1.租金每個月支付一次
2.總金額NT$1,959,972元
3.租期:3年
4.契約限制條款及其他重要約定:無
11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
本次交易之決定方式：租約的價格
價格決定之參考依據：參考專業估價機構估價資料
決策單位：依公司核決權限
12.專業估價者事務所或公司名稱及其估價金額:
不適用
13.專業估價師姓名:
不適用
14.專業估價師開業證書字號:
不適用
15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
16.是否尚未取得估價報告:否或不適用
17.尚未取得估價報告之原因:
不適用
18.估價結果有重大差異時，其差異原因及會計師意見:
不適用
19.會計師事務所名稱:
不適用
20.會計師姓名:
不適用
21.會計師開業證書字號:
不適用
22.經紀人及經紀費用:
不適用
23.取得或處分之具體目的或用途:
本公司向「國泰人壽保險股份有限公司」取得不動產使用權資產，
係作為經營證券業務之府城分公司辦公營業場所使用。
24.本次交易表示異議之董事之意見:
不適用
25.本次交易為關係人交易:是
26.監察人承認或審計委員會同意日期:
不適用，依「公開發行公司取得或處分資產處理準則」第2條、「金融控股公司法」第45條及本公司「對利害關係人為授信以外交易之管理政策與內部作業規範」之規定辦理。
27.本次交易係向關係人取得不動產或其使用權資產:
是
28.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
29.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
30.前已就同一件事件發布重大訊息日期: 不適用
31.其他敘明事項:
無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2883,凱基金,shareholder_meeting,,"代子公司凱基證券所屬之PT KGI Sekuritas Indonesia
公告股東會重要決議事項","1.股東常會日期:115/06/15
2.重要決議事項一、盈餘分配或盈虧撥補:無
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:照案承認114年度財務報表。
5.重要決議事項四、董監事選舉:重新選任董事、董事長、Commissioners以及
President Commissioner，任期直至118年6月30日召開股東常會前。
6.重要決議事項五、其他事項:
(1) 照案通過董事114年獎金。
(2) 照案通過董事115年薪酬。
(3) 照案通過Commissioners 115年薪酬。
(4) 照案通過聘任Mr. Santanu Chandra, SE, Ak, CPA, CA 與 Public Accounting
Firm Tanubrata Sutanto Fahmi Bambang 及 Partners為本公司115年查核會計師及
外部審計人員。
(5) 照案通過114年年報。
(6) 照案通過董事Mr. Antony及Commissioner Mr. Wang, Chao-Lin之辭任。
7.其他應敘明事項:無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2883,凱基金,material_information,,"代子公司凱基證券所屬之PT KGI Sekuritas Indonesia
公告董事及Commissioner變動","1.發生變動日期:115/06/15
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、自然人董事
  或自然人監察人）:自然人董事/自然人Commissioner
3.舊任者職稱及姓名:
 (1) Low Chung Kiat / PT KGI Sekuritas Indonesia 董事
 (2) Robby Winindo / PT KGI Sekuritas Indonesia 董事
 (3) 丁紹曾/ PT KGI Sekuritas Indonesia President Commissioner
 (4) 王昭麟/ PT KGI Sekuritas Indonesia Commissioner
 (5) Hery Adriawan Zainal / PT KGI Sekuritas Indonesia Independent
     Commissioner
4.舊任者簡歷:
 (1) Low Chung Kiat / PT KGI Sekuritas Indonesia 董事
 (2) Robby Winindo / PT KGI Sekuritas Indonesia 董事
 (3) 丁紹曾/ PT KGI Sekuritas Indonesia President Commissioner
 (4) 王昭麟/ PT KGI Sekuritas Indonesia Commissioner
 (5) Hery Adriawan Zainal / PT KGI Sekuritas Indonesia Independent
     Commissioner
5.新任者職稱及姓名:
 (1) Robby Winindo / PT KGI Sekuritas Indonesia President Director (董事長)
 (2) Low Chung Kiat / PT KGI Sekuritas Indonesia 董事
 (3) 丁紹曾/ PT KGI Sekuritas Indonesia President Commissioner
 (4) Hery Adriawan Zainal / PT KGI Sekuritas Indonesia Independent
     Commissioner
6.新任者簡歷:
 (1) Robby Winindo / PT KGI Sekuritas Indonesia President Director (董事長)
 (2) Low Chung Kiat / PT KGI Sekuritas Indonesia 董事
 (3) 丁紹曾/ PT KGI Sekuritas Indonesia President Commissioner
 (4) Hery Adriawan Zainal / PT KGI Sekuritas Indonesia Independent
     Commissioner
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿
8.異動原因:任期屆滿
9.新任者選任時持股數:不適用
10.原任期（例xx/xx/xx ~ xx/xx/xx）:112/03/26~115/06/30
11.新任生效日期:115/06/15
12.同任期董事變動比率:1/3
13.同任期獨立董事變動比率:不適用
14.同任期監察人變動比率:1/3
15.屬三分之一以上董事發生變動（請輸入是或否）:是
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
  無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2884,玉山金,material_information,,玉山金控代子公司玉山銀行公告捐贈予玉山志工基金會,"1.事實發生日:115/06/15
2.捐贈原由:依據玉山銀行97.3.3第6屆第16次及104.1.30第9屆第6次董事會決議，捐贈予
玉山志工基金會，運用於玉山黃金種子計畫，協助偏遠地區學校建置「玉山圖書館」。
3.捐贈金額:新臺幣 5,768,188 元
4.受贈對象:財團法人玉山志工社會福利慈善事業基金會
5.與公司關係:關係人
6.表示反對或保留意見之獨立董事姓名及簡歷:無
7.前揭獨立董事表示反對或保留之意見:無
8.其他應敘明事項:無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2885,元大金,material_information,,"元大金控代子公司元大商業銀行股份有限公司公告
發行115年度第二期次順位金融債券新臺幣壹佰伍拾億元整
(補充115/2/26公告)","1.董事會決議日期:NA
2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:元大商業銀行股份有限公司
115年度第二期次順位金融債券
3.是否採總括申報發行公司債(是/否):否
4.發行總額:新臺幣壹佰伍拾億元整，按發行條件不同分為甲乙共二券；
甲券發行金額為新臺幣壹佰億元，乙券發行金額為新臺幣伍拾億元
5.每張面額:新臺幣壹仟萬元整
6.發行價格:按債券面額十足發行
7.發行期間:甲券發行十年(115/07/09~125/07/09)，
乙券自民國115年7月9日發行，無到期日
8.發行利率:甲券票面利率為固定利率年息2.45%；乙券票面利率為固定利率年息4.8%
9.擔保品之種類、名稱、金額及約定事項:不適用
10.募得價款之用途及運用計畫:為提升資本適足率及充實中長期營運資金
11.承銷方式:未委託證券承銷商對外公開承銷
12.公司債受託人:無
13.承銷或代銷機構:無
14.發行保證人:無
15.代理還本付息機構:元大商業銀行營業部
16.簽證機構:無
17.能轉換股份者，其轉換辦法:無
18.賣回條件:無
19.買回條件:乙券發行屆滿5年1個月後，在符合下列條件之一，
且經主管機關事前核准前提下，提前贖回或自市場買回
(一)計算提前贖回後銀行自有資本與風險性資產之比率仍符合
「銀行資本適足性及資本等級管理辦法」第二條第一項第五款
規定之法定資本適足比率
(二)以同等或更高品質之資本工具替換原資本工具。
本行若欲行使提前贖回權，將於預定贖回日前30日公告，按面額加計應付利息，
全數贖回，如與主管機關核准條件不同，則依主管機關核准條件為準。
本行行使贖回權者，乙券於贖回日到期。
20.附有轉換、交換或認股者，其換股基準日:無
21.附有轉換、交換或認股者，對股權可能稀釋情形:無
22.現金減資後再行募資之合理性及必要性
(募資當年度及前一年度有辦理現金減資者適用):不適用
23.其他應敘明事項:無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2885,元大金,product_certification,,元大金控代子公司元大證券公告取得元大商業銀行115年度第二期次順位金融債券,"1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
元大商業銀行股份有限公司115年度第二期次順位金融債券
2.事實發生日:115/6/15~115/6/15
3.董事會通過日期: 民國115年3月26日
4.其他核決日期: 不適用
5.交易單位數量、每單位價格及交易總金額:
交易數量：1445張							
單位價格：依票面金額均為新台幣10,000仟元				
交易總金額：新台幣144.5億元整
6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：元大商業銀行股份有限公司
與公司關係：利害關係人
7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
選定關係人為交易對象之原因：為本公司長期往來客戶
前次移轉資訊：不適用
8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
10.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明
認列情形）:
不適用
11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
交付或付款條件：一次付清/現金交割
契約限制條款及其他重要約定事項：無
12.本次交易之決定方式、價格決定之參考依據及決策單位:
本次交易之決定方式：議價               
價格決定之參考依據：依議價結果             
決策單位：依元大證券核決權限核決
13.取得或處分有價證券標的公司每股淨值:
不適用
14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
數量：1445張
金額：新台幣144.5億元整
持股比例：不適用
權利受限情形：無
15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額:
1.佔總資產比例：28.66%                
2.佔股東權益比例：170.23%                     
3.營運資金：新台幣110,442,192,032元
16.經紀人及經紀費用:
不適用
17.取得或處分之具體目的或用途:
執行一般業務
18.本次交易表示異議董事之意見:
不適用
19.本次交易為關係人交易:是
20.監察人承認或審計委員會同意日期:
民國115年3月17日
21.本次交易會計師出具非合理性意見:不適用
22.會計師事務所名稱:
不適用
23.會計師姓名:
不適用
24.會計師開業證書字號:
不適用
25.是否涉及營運模式變更:否
26.營運模式變更說明:
不適用
27.過去一年及預計未來一年內與交易相對人交易情形:
不適用
28.資金來源:
營運資金
29.前已就同一件事件發布重大訊息日期: 不適用
30.其他敘明事項:
無",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,medium,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2887,台新新光金,shareholder_meeting,,"本公司代子公司元富保代公告名稱由「元富保險代理人
股份有限公司」更名為「台新證保險代理人股份有限公司」","1.事實發生日:115/06/15
2.公司名稱:台新證保險代理人股份有限公司
3.與公司關係(請輸入本公司或子公司):子公司
4.相互持股比例:不適用
5.發生緣由:
(1)公司名稱變更生效日期：民國115年06月10日
(2)公司名稱變更核淮文號：府產業商字第11549466430號函
(3)更名案董事會代行股東臨時會決議通過日期：民國115年05月14日
(4)變更前公司名稱：元富保險代理人股份有限公司
(5)變更前公司名稱：台新證保險代理人股份有限公司
(6)變更前公司簡稱：元富保代
(7)變更後公司簡稱：台新證保代
6.因應措施:不適用
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):
保代子公司於民國115年06月10日更名生效，並於民國115年06月15日收到台北市政府
商業司變更登記核淮函",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 18:05:32 Asia/Taipei
20260615,2889,國票金,material_information,,"代子公司國際票券金融股份有限公司公告
第十七屆董事長申請退休","1.董事會決議日期或發生變動日期:115/06/15
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名:董事長 魏啟林
4.舊任者簡歷:國票金融控股股份有限公司 董事長
5.新任者姓名:NA
6.新任者簡歷:NA
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」、「資遣」、
「退休」、「逝世」或「新任」）:退休
8.異動原因:申請退休
9.新任生效日期:NA
10.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時
   符合證券交易法施行細則第7條第6款所定對股東權益或證券價格有重大影響之事項):
預定第17屆董事會第37次會議改選董事長",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2890,永豐金,shareholder_meeting,,永豐金控代子公司京城證券公告114年度股利配發基準日,"1.董事會、股東會決議或公司決定日期:115/06/15
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:現金股利新台幣17,873,976元。
4.除權（息）交易日:NA
5.最後過戶日:NA
6.停止過戶起始日期:NA
7.停止過戶截止日期:NA
8.除權（息）基準日:115/06/16
9.其他應敘明事項:
現金股利發放日:115/06/17",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
20260615,2890,永豐金,shareholder_meeting,,"永豐金控代子公司京城證券公告董事會代行股東會重要決議
事項","1.股東常會日期:115/06/15
2.重要決議事項一、盈餘分配或盈虧撥補:承認114年度盈餘分派案
3.重要決議事項二、章程修訂:無
4.重要決議事項三、營業報告書及財務報表:承認114年度營業報告書及財務報表案
5.重要決議事項四、董監事選舉:無
6.重要決議事項五、其他事項:無
7.其他應敘明事項:以上議案為董事會代行股東會職權之決議",TWSE material information OpenAPI,https://openapi.twse.com.tw/v1/opendata/t187ap04_L,low,high,True,False,False,False,False,False,False,2026-06-16 21:33:03 Asia/Taipei
