日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260814,自營商,109328,157794,126734244,850131,106800,157553,115654976,749935,2528,241,11079268,100196.0,148399,42781,119853924,1514152,426197,43227,309031088,1329319,-277798,-446,-189177164,184833
20260814,投信,7803,0,62963953,0,9781,550,81112018,45975,-1978,-550,-18148065,-45975.0,97847,0,786038076,0,3836,1910,32072112,141851,94011,-1910,753965964,-141851
20260814,外資及陸資,767682,193770,1050696821,968909,766700,205679,1039943449,1045902,982,-11909,10753372,-76993.0,271739,24427,299454613,587568,774699,23981,1297635406,771559,-502960,446,-998180793,-183991
