日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260908,自營商,74273,84026,93618219,553876,80845,87773,79240150,611452,-6572,-3747,14378069,-57576,127162,60908,89043713,1722819,389560,56399,301360580,1323854,-262398,4509,-212316867,398965
20260908,投信,1688,0,15880129,0,2537,1,23744600,128,-849,-1,-7864471,-128,93485,2,752228141,210,3530,4523,29815867,349519,89955,-4521,722412274,-349309
20260908,外資及陸資,474831,89548,645201399,738407,511565,93320,693941062,785297,-36734,-3772,-48739663,-46890,235657,16709,280676214,450772,759847,22879,1284572689,890808,-524190,-6170,-1003896475,-440036
