日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260724,自營商,82708,191995,114589482,1246498,100902,202563,112624034,1160424,-18194,-10568,1965448,86074.0,108179,35891,91960171,1482883,430470,35381,300585650,1487960,-322291,510,-208625479,-5077
20260724,投信,1155,0,2221196,0,3798,1190,16234940,90677,-2643,-1190,-14013744,-90677.0,93550,11,714326266,700,6744,2133,56168889,120451,86806,-2122,658157377,-119751
20260724,外資及陸資,733738,238050,1221913709,1491434,741311,238842,1243006211,1498242,-7573,-792,-21092502,-6808.0,222583,15871,216611480,723426,687192,18243,1062821466,849527,-464609,-2372,-846209986,-126101
