日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260918,自營商,69359,178526,73562469,1087657,77507,166665,102690001,818453,-8148,11861,-29127532,269204,89445,35261,55472954,1215232,322933,29870,297588374,961703,-233488,5391,-242115420,253529
20260918,投信,1222,0,11279955,0,295,4140,1045472,239693,927,-4140,10234483,-239693,91548,5,759841131,515,3358,6703,28332309,480143,88190,-6698,731508822,-479628
20260918,外資及陸資,478972,200119,734162343,946237,464971,196482,688015562,917591,14001,3637,46146781,28646,196589,10963,261983554,485815,626591,14327,1149957720,670179,-430002,-3364,-887974166,-184364
