日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260820,自營商,70238,89631,71658459,896962,62000,94319,72359027,1110851,8238,-4688,-700568,-213889.0,94329,37065,84942802,1264134,314916,36405,254563566,1119669,-220587,660,-169620764,144465
20260820,投信,1116,6,10018483,389,113,746,860277,57117,1003,-740,9158206,-56728.0,93833,6,731327599,381,3896,3521,31929178,223614,89937,-3515,699398421,-223233
20260820,外資及陸資,616705,116645,956189325,1145488,639797,115896,971365885,1143575,-23092,749,-15176560,1913.0,168920,9011,202757654,391285,629301,10776,1129415388,624407,-460381,-1765,-926657734,-233122
