日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260728,自營商,95372,109734,142872998,1318384,115814,116860,142378046,1594511,-20442,-7126,494952,-276127.0,122201,51462,103147498,1765288,457362,62863,295761248,2154373,-335161,-11401,-192613750,-389085
20260728,投信,2127,1641,17460539,32988,1581,1180,11427337,72520,546,461,6033202,-39532.0,87642,11,669434695,303,4900,1962,37908271,69772,82742,-1951,631526424,-69469
20260728,外資及陸資,720611,115067,1270586955,1416260,722522,115548,1295372541,1430459,-1911,-481,-24785586,-14199.0,242612,24079,219874857,1117582,688748,27827,1046708851,1255908,-446136,-3748,-826833994,-138326
