日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260924,自營商,48383,65327,71096262,592223,59002,65911,63270570,624849,-10619,-584,7825692,-32626,87926,50220,63060658,1414618,368677,44284,327329880,1246887,-280751,5936,-264269222,167731
20260924,投信,236,0,2522751,0,821,650,7896182,44191,-585,-650,-5373431,-44191,92237,0,753380357,0,3282,6853,28370478,505187,88955,-6853,725009879,-505187
20260924,外資及陸資,436164,76734,698986371,768950,451512,77466,723257774,766954,-15348,-732,-24271403,1996,201480,15184,258114404,726980,681015,18502,1210116333,929976,-479535,-3318,-952001929,-202996
