日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260717,自營商,152347,195973,227619326,1477467,142392,217115,187535742,1783827,9955,-21142,40083584,-306360,93334,29697,103880690,1359072,445777,37199,288954498,1789618,-352443,-7502,-185073808,-430546
20260717,投信,756,507,5535010,10337,1686,1171,14347957,76213,-930,-664,-8812947,-65876,96443,6,703556287,216,6535,1949,52704484,79960,89908,-1943,650851803,-79744
20260717,外資及陸資,938768,243102,1595640018,1666130,925748,249285,1590156982,1777671,13020,-6183,5483036,-111541,187439,10239,200826844,748179,677960,14710,1118470035,964344,-490521,-4471,-917643191,-216165
