日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260831,自營商,75412,87373,91011074,866730,95632,88109,88459720,863990,-20220,-736,2551354,2740,107523,46916,88655575,1279768,371207,41800,285660901,1105857,-263684,5116,-197005326,173911
20260831,投信,164,375,185971,2960,1126,1157,8502773,42410,-962,-782,-8316802,-39450,95182,5,750353618,358,3670,4483,30627395,207335,91512,-4478,719726223,-206977
20260831,外資及陸資,622286,90920,949544785,999244,641014,91065,957817374,999814,-18728,-145,-8272589,-570,212826,10896,238235154,348613,700744,15466,1216004282,633503,-487918,-4570,-977769128,-284890
