日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260811,自營商,83195,70045,79195569,617916,84791,67395,79934655,667927,-1596,2650,-739086,-50011,150545,61079,121514910,1654566,429585,60256,306377141,1448558,-279040,823,-184862231,206008
20260811,投信,2622,250,23315116,28985,3402,1,26817886,95,-780,249,-3502770,28890,99303,2,799685569,188,3910,2745,32319379,271042,95393,-2743,767366190,-270854
20260811,外資及陸資,658154,81640,899376426,902414,655541,82774,895293461,887006,2613,-1134,4082965,15408,250544,26708,257277470,677221,757493,29217,1270540887,761940,-506949,-2509,-1013263417,-84719
