日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260810,自營商,80884,62381,82346412,771572,87111,60141,94228324,685477,-6227,2240,-11881912,86095,147723,51950,116931901,1754146,425196,53778,299791428,1476910,-277473,-1828,-182859527,277236
20260810,投信,3740,0,29775443,0,2602,202,23202002,3070,1138,-202,6573441,-3070,100087,3,801485499,282,3914,2995,32251240,290593,96173,-2992,769234259,-290311
20260810,外資及陸資,655627,55339,969496713,754545,661555,56624,989751460,762653,-5928,-1285,-20254747,-8108,249016,25559,255471749,721366,758534,26934,1269042846,806129,-509518,-1375,-1013571097,-84763
