日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260911,自營商,115925,188420,140330082,1134469,124957,184497,130518590,1008499,-9032,3923,9811492,125970,138648,52399,116641666,1459987,426388,41718,307877017,1214113,-287740,10681,-191235351,245874
20260911,投信,7166,0,57506209,0,7233,3100,55742079,186306,-67,-3100,1764130,-186306,93249,2,740709159,134,3542,5157,29339435,273558,89707,-5155,711369724,-273424
20260911,外資及陸資,657998,186045,1029973442,937707,666467,183496,1040412966,937868,-8469,2549,-10439524,-161,237798,13331,254344735,356313,784867,17688,1276068822,719928,-547069,-4357,-1021724087,-363615
