日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260828,自營商,70644,158213,74023882,759778,69850,157927,71039573,655020,794,286,2984309,104758,102217,38467,77427067,1396352,345657,32619,278514249,1146203,-243440,5848,-201087182,250149
20260828,投信,118,0,404174,0,165,1960,1186542,90191,-47,-1960,-782368,-90191,96140,5,765167182,443,3666,3701,30850347,221428,92474,-3696,734316835,-220985
20260828,外資及陸資,557802,191359,796413944,932912,561693,195530,785176323,928971,-3891,-4171,11237621,3941,216457,9088,251826998,364538,686468,13513,1228856153,717522,-470011,-4425,-977029155,-352984
