日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260803,自營商,93316,74757,122003537,1061727,112079,72100,99180224,1065282,-18763,2657,22823313,-3555.0,146340,51509,100535202,1858316,423484,49077,292405628,1717757,-277144,2432,-191870426,140559
20260803,投信,1333,363,3920980,1363,1650,520,14245134,13426,-317,-157,-10324154,-12063.0,97126,9,764868550,413,3497,2785,27401041,299005,93629,-2776,737467509,-298592
20260803,外資及陸資,864116,61710,1369170796,1007326,910310,63568,1453687263,1005791,-46194,-1858,-84516467,1535.0,262356,22575,261180429,923043,729530,26594,1191051845,993119,-467174,-4019,-929871416,-70076
