日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260902,自營商,64019,163205,106778095,981592,105545,174118,105411136,945923,-41526,-10913,1366959,35669,113804,45482,92744380,1368586,403015,38372,301987069,1152749,-289211,7110,-209242689,215837
20260902,投信,362,0,1247548,0,1144,2904,9695942,132643,-782,-2904,-8448394,-132643,94048,4,745326927,322,3626,4607,30233150,201219,90422,-4603,715093777,-200897
20260902,外資及陸資,497649,209438,829736300,1193394,549459,215065,920379801,1214352,-51810,-5627,-90643501,-20958,215171,9741,229829054,335300,730931,13511,1244796739,668407,-515760,-3770,-1014967685,-333107
