日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260720,自營商,149161,92399,131948911,1177110,106196,91203,132361826,1296043,42965,1196,-412915,-118933.0,97570,41018,91844525,1367778,407157,47309,275211169,1866484,-309587,-6291,-183366644,-498706
20260720,投信,1278,5,2963665,415,5808,6,27193392,471,-4530,-1,-24229727,-56.0,91959,11,680478441,545,6581,1955,53141879,67558,85378,-1944,627336562,-67013
20260720,外資及陸資,1045992,80429,1664216986,1152033,1001565,79891,1578972563,1145291,44427,538,85244423,6742.0,215696,13260,243505626,766113,666687,17193,1073530472,970907,-450991,-3933,-830024846,-204794
