日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260629,自營商,121449,71376,130486958,1043563,95447,69752,139180844,1017409,26002,1624,-8693886,26154,104985,47961,99778281,1879056,469925,52482,331162996,2093524,-364940,-4521,-231384715,-214468
20260629,投信,1976,1,17369320,50,247,80,1746929,2362,1729,-79,15622391,-2312,86440,6,642084929,366,6551,1880,56418845,97518,79889,-1874,585666084,-97152
20260629,外資及陸資,942373,53792,1545310013,863371,905668,52469,1531407011,852053,36705,1323,13903002,11318,216309,20680,246539984,882853,749759,24878,1185591948,1161120,-533450,-4198,-939051964,-278267
