日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260901,自營商,100909,103037,109387143,866766,86729,96351,122996815,820590,14180,6686,-13609672,46176,112990,59149,78821749,1860279,361140,47347,294685393,1415293,-248150,11802,-215863644,444986
20260901,投信,702,0,4882124,0,1010,41,3870413,349,-308,-41,1011711,-349,94763,4,770078004,486,3559,4523,30253883,417326,91204,-4519,739824121,-416840
20260901,外資及陸資,586328,119322,903954409,1030750,570209,119871,847611485,1036385,16119,-549,56342924,-5635,239411,13795,278835136,513185,710705,18914,1225648689,950571,-471294,-5119,-946813553,-437386
