日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260702,自營商,94113,93262,136898123,1060927,123036,98485,133142697,1163839,-28923,-5223,3755426,-102912,107255,50284,117467927,1808068,510233,59115,369510259,2132864,-402978,-8831,-252042332,-324796
20260702,投信,180,0,1497771,0,958,150,8769349,6543,-778,-150,-7271578,-6543,87280,6,685868993,468,6319,1678,55604005,111236,80961,-1672,630264988,-110768
20260702,外資及陸資,779683,65813,1355362518,811588,805701,66772,1376769297,839606,-26018,-959,-21406779,-28018,218648,20375,224216411,768141,819753,26591,1305565499,1166567,-601105,-6216,-1081349088,-398426
