日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
20260921,自營商,51736,88696,66790709,738923,75046,87857,78821963,749943,-23310,839,-12031254,-11020,87071,44149,56632230,1532183,343925,37902,316325032,1150554,-256854,6247,-259692802,381629
20260921,投信,1034,0,1660757,0,1209,42,11614518,337,-175,-42,-9953761,-337,91345,3,759663127,374,3330,6743,28450369,652219,88015,-6740,731212758,-651845
20260921,外資及陸資,436320,89025,652180995,815020,425632,89419,628876320,806725,10688,-394,23304675,8295,211904,14372,276953549,593727,631031,18130,1153260921,816832,-419127,-3758,-876307372,-223105
