as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,3178,1,1-999,1109,157652,0.34
20260709,3178,2,"1,000-5,000",2732,5029700,11.16
20260709,3178,3,"5,001-10,000",265,2061727,4.57
20260709,3178,4,"10,001-15,000",74,967412,2.14
20260709,3178,5,"15,001-20,000",54,987251,2.19
20260709,3178,6,"20,001-30,000",29,726461,1.61
20260709,3178,7,"30,001-40,000",12,426000,0.94
20260709,3178,8,"40,001-50,000",10,444000,0.98
20260709,3178,9,"50,001-100,000",11,821000,1.82
20260709,3178,10,"100,001-200,000",14,1885101,4.18
20260709,3178,11,"200,001-400,000",8,1918013,4.25
20260709,3178,12,"400,001-600,000",3,1372000,3.04
20260709,3178,13,"600,001-800,000",1,633000,1.4
20260709,3178,14,"800,001-1,000,000",0,0,0.0
20260709,3178,15,"1,000,001以上",7,27620683,61.31
20260709,3178,16,合　計,4329,45050000,100.0
