as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8926,1,1-999,15341,3441033,0.41
20260709,8926,2,"1,000-5,000",31370,62108450,7.48
20260709,8926,3,"5,001-10,000",5513,40230439,4.84
20260709,8926,4,"10,001-15,000",2301,28675807,3.45
20260709,8926,5,"15,001-20,000",997,17657137,2.12
20260709,8926,6,"20,001-30,000",1066,26489736,3.19
20260709,8926,7,"30,001-40,000",471,16385459,1.97
20260709,8926,8,"40,001-50,000",318,14287547,1.72
20260709,8926,9,"50,001-100,000",654,45355984,5.46
20260709,8926,10,"100,001-200,000",272,37389141,4.5
20260709,8926,11,"200,001-400,000",134,36641536,4.41
20260709,8926,12,"400,001-600,000",45,22073561,2.65
20260709,8926,13,"600,001-800,000",19,13261632,1.59
20260709,8926,14,"800,001-1,000,000",12,10432934,1.25
20260709,8926,15,"1,000,001以上",60,455851604,54.9
20260709,8926,16,合　計,58573,830282000,100.0
