as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,1340,1,1-999,51110,1805930,1.18
20260709,1340,2,"1,000-5,000",7036,15989095,10.45
20260709,1340,3,"5,001-10,000",1755,12862502,8.41
20260709,1340,4,"10,001-15,000",689,8493123,5.55
20260709,1340,5,"15,001-20,000",374,6656260,4.35
20260709,1340,6,"20,001-30,000",359,8823401,5.76
20260709,1340,7,"30,001-40,000",157,5373137,3.51
20260709,1340,8,"40,001-50,000",110,4996593,3.26
20260709,1340,9,"50,001-100,000",209,14369608,9.39
20260709,1340,10,"100,001-200,000",75,10884221,7.11
20260709,1340,11,"200,001-400,000",35,9330478,6.1
20260709,1340,12,"400,001-600,000",12,5659000,3.7
20260709,1340,13,"600,001-800,000",1,661000,0.43
20260709,1340,14,"800,001-1,000,000",3,2676000,1.74
20260709,1340,15,"1,000,001以上",8,44342507,28.99
20260709,1340,16,合　計,61933,152922855,100.0
