as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4532,1,1-999,4760,835357,0.16
20260709,4532,2,"1,000-5,000",10767,23171049,4.68
20260709,4532,3,"5,001-10,000",2015,16397202,3.31
20260709,4532,4,"10,001-15,000",696,8885063,1.79
20260709,4532,5,"15,001-20,000",487,9103479,1.83
20260709,4532,6,"20,001-30,000",406,10335717,2.08
20260709,4532,7,"30,001-40,000",215,7820530,1.58
20260709,4532,8,"40,001-50,000",137,6336324,1.28
20260709,4532,9,"50,001-100,000",314,22018041,4.44
20260709,4532,10,"100,001-200,000",140,20143370,4.07
20260709,4532,11,"200,001-400,000",73,20495924,4.14
20260709,4532,12,"400,001-600,000",16,8439421,1.7
20260709,4532,13,"600,001-800,000",10,6979165,1.41
20260709,4532,14,"800,001-1,000,000",8,7485000,1.51
20260709,4532,15,"1,000,001以上",56,326449463,65.96
20260709,4532,16,合　計,20100,494895105,100.0
