as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6474,1,1-999,352,32870,0.06
20260709,6474,2,"1,000-5,000",865,1610193,3.06
20260709,6474,3,"5,001-10,000",129,962187,1.83
20260709,6474,4,"10,001-15,000",56,719522,1.36
20260709,6474,5,"15,001-20,000",37,662031,1.26
20260709,6474,6,"20,001-30,000",40,998124,1.9
20260709,6474,7,"30,001-40,000",20,688077,1.3
20260709,6474,8,"40,001-50,000",14,629797,1.19
20260709,6474,9,"50,001-100,000",35,2481307,4.72
20260709,6474,10,"100,001-200,000",26,3330360,6.34
20260709,6474,11,"200,001-400,000",17,4887283,9.3
20260709,6474,12,"400,001-600,000",9,4415377,8.4
20260709,6474,13,"600,001-800,000",6,4040019,7.69
20260709,6474,14,"800,001-1,000,000",4,3641894,6.93
20260709,6474,15,"1,000,001以上",10,23427158,44.6
20260709,6474,16,合　計,1620,52526199,100.0
