as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2355,1,1-999,29504,2966913,0.74
20260709,2355,2,"1,000-5,000",42947,83393399,20.97
20260709,2355,3,"5,001-10,000",4849,38609483,9.71
20260709,2355,4,"10,001-15,000",1283,16330388,4.1
20260709,2355,5,"15,001-20,000",781,14592161,3.67
20260709,2355,6,"20,001-30,000",562,14520892,3.65
20260709,2355,7,"30,001-40,000",258,9312301,2.34
20260709,2355,8,"40,001-50,000",161,7540388,1.89
20260709,2355,9,"50,001-100,000",282,20567987,5.17
20260709,2355,10,"100,001-200,000",114,16533833,4.15
20260709,2355,11,"200,001-400,000",60,17394061,4.37
20260709,2355,12,"400,001-600,000",32,16113704,4.05
20260709,2355,13,"600,001-800,000",15,10701730,2.69
20260709,2355,14,"800,001-1,000,000",6,5337681,1.34
20260709,2355,15,"1,000,001以上",47,123580499,31.08
20260709,2355,16,合　計,80901,397495420,100.0
