as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8084,1,1-999,740,98938,0.14
20260709,8084,2,"1,000-5,000",1584,3229453,4.64
20260709,8084,3,"5,001-10,000",246,1948263,2.8
20260709,8084,4,"10,001-15,000",94,1214084,1.74
20260709,8084,5,"15,001-20,000",50,916892,1.31
20260709,8084,6,"20,001-30,000",62,1609148,2.31
20260709,8084,7,"30,001-40,000",38,1340188,1.92
20260709,8084,8,"40,001-50,000",18,836706,1.2
20260709,8084,9,"50,001-100,000",53,3726816,5.36
20260709,8084,10,"100,001-200,000",19,2955000,4.25
20260709,8084,11,"200,001-400,000",23,6591961,9.48
20260709,8084,12,"400,001-600,000",6,2819510,4.05
20260709,8084,13,"600,001-800,000",4,2807512,4.03
20260709,8084,14,"800,001-1,000,000",1,900000,1.29
20260709,8084,15,"1,000,001以上",9,38519678,55.41
20260709,8084,16,合　計,2947,69514149,100.0
