as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6968,1,1-999,1266,175482,0.35
20260709,6968,2,"1,000-5,000",1637,3089844,6.24
20260709,6968,3,"5,001-10,000",251,1749844,3.53
20260709,6968,4,"10,001-15,000",98,1148790,2.32
20260709,6968,5,"15,001-20,000",56,963842,1.94
20260709,6968,6,"20,001-30,000",60,1433082,2.89
20260709,6968,7,"30,001-40,000",37,1276619,2.58
20260709,6968,8,"40,001-50,000",26,1207195,2.44
20260709,6968,9,"50,001-100,000",44,3061824,6.19
20260709,6968,10,"100,001-200,000",17,2434013,4.92
20260709,6968,11,"200,001-400,000",14,3847552,7.78
20260709,6968,12,"400,001-600,000",4,2049021,4.14
20260709,6968,13,"600,001-800,000",5,3399034,6.87
20260709,6968,14,"800,001-1,000,000",2,1763040,3.56
20260709,6968,15,"1,000,001以上",7,21848151,44.18
20260709,6968,16,合　計,3524,49447333,100.0
