as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,5272,1,1-999,37862,279752,0.5
20260709,5272,2,"1,000-5,000",6219,12686777,22.95
20260709,5272,3,"5,001-10,000",905,7151082,12.93
20260709,5272,4,"10,001-15,000",248,3134109,5.66
20260709,5272,5,"15,001-20,000",145,2690124,4.86
20260709,5272,6,"20,001-30,000",115,2957413,5.35
20260709,5272,7,"30,001-40,000",62,2202822,3.98
20260709,5272,8,"40,001-50,000",37,1724103,3.11
20260709,5272,9,"50,001-100,000",51,3525601,6.37
20260709,5272,10,"100,001-200,000",23,3485016,6.3
20260709,5272,11,"200,001-400,000",8,2229612,4.03
20260709,5272,12,"400,001-600,000",6,2817109,5.09
20260709,5272,13,"600,001-800,000",3,2117429,3.83
20260709,5272,14,"800,001-1,000,000",3,2601202,4.7
20260709,5272,15,"1,000,001以上",3,5673967,10.26
20260709,5272,16,合　計,45690,55276118,100.0
