as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4580,1,1-999,1368,210478,0.44
20260709,4580,2,"1,000-5,000",2932,5627565,12.02
20260709,4580,3,"5,001-10,000",362,2754543,5.88
20260709,4580,4,"10,001-15,000",134,1669365,3.56
20260709,4580,5,"15,001-20,000",69,1267619,2.7
20260709,4580,6,"20,001-30,000",64,1547819,3.3
20260709,4580,7,"30,001-40,000",24,854007,1.82
20260709,4580,8,"40,001-50,000",24,1091686,2.33
20260709,4580,9,"50,001-100,000",53,3500747,7.47
20260709,4580,10,"100,001-200,000",19,2523269,5.39
20260709,4580,11,"200,001-400,000",10,2725511,5.82
20260709,4580,12,"400,001-600,000",2,909000,1.94
20260709,4580,13,"600,001-800,000",1,690000,1.47
20260709,4580,14,"800,001-1,000,000",4,3825000,8.17
20260709,4580,15,"1,000,001以上",10,17606500,37.61
20260709,4580,16,合　計,5076,46803109,100.0
