as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,8367,1,1-999,772,122444,0.13
20260709,8367,2,"1,000-5,000",2012,3993835,4.33
20260709,8367,3,"5,001-10,000",309,2390652,2.59
20260709,8367,4,"10,001-15,000",119,1496654,1.62
20260709,8367,5,"15,001-20,000",68,1214817,1.31
20260709,8367,6,"20,001-30,000",75,1856418,2.01
20260709,8367,7,"30,001-40,000",32,1144988,1.24
20260709,8367,8,"40,001-50,000",26,1161965,1.26
20260709,8367,9,"50,001-100,000",45,3238466,3.51
20260709,8367,10,"100,001-200,000",26,3807774,4.13
20260709,8367,11,"200,001-400,000",23,6621251,7.18
20260709,8367,12,"400,001-600,000",10,4933574,5.35
20260709,8367,13,"600,001-800,000",4,2718751,2.94
20260709,8367,14,"800,001-1,000,000",1,892312,0.96
20260709,8367,15,"1,000,001以上",18,56578130,61.38
20260709,8367,16,合　計,3540,92172031,100.0
