as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6526,1,1-999,13467,1757449,1.04
20260709,6526,2,"1,000-5,000",6682,10773467,6.43
20260709,6526,3,"5,001-10,000",363,2802915,1.67
20260709,6526,4,"10,001-15,000",124,1585441,0.94
20260709,6526,5,"15,001-20,000",78,1449437,0.86
20260709,6526,6,"20,001-30,000",73,1853973,1.1
20260709,6526,7,"30,001-40,000",26,919789,0.54
20260709,6526,8,"40,001-50,000",20,907896,0.54
20260709,6526,9,"50,001-100,000",55,3893005,2.32
20260709,6526,10,"100,001-200,000",37,5063391,3.02
20260709,6526,11,"200,001-400,000",18,5205541,3.1
20260709,6526,12,"400,001-600,000",3,1351959,0.8
20260709,6526,13,"600,001-800,000",2,1482032,0.88
20260709,6526,14,"800,001-1,000,000",1,957838,0.57
20260709,6526,15,"1,000,001以上",9,127501421,76.11
20260709,6526,16,合　計,20958,167505554,100.0
