as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,7747,1,1-999,534,45729,0.16
20260709,7747,2,"1,000-5,000",300,508353,1.85
20260709,7747,3,"5,001-10,000",23,183883,0.67
20260709,7747,4,"10,001-15,000",9,113655,0.41
20260709,7747,5,"15,001-20,000",4,80000,0.29
20260709,7747,6,"20,001-30,000",8,210000,0.76
20260709,7747,7,"30,001-40,000",4,142465,0.51
20260709,7747,8,"40,001-50,000",4,175551,0.64
20260709,7747,9,"50,001-100,000",13,951093,3.46
20260709,7747,10,"100,001-200,000",18,2345251,8.55
20260709,7747,11,"200,001-400,000",5,1324849,4.83
20260709,7747,12,"400,001-600,000",0,0,0.0
20260709,7747,13,"600,001-800,000",0,0,0.0
20260709,7747,14,"800,001-1,000,000",2,1953370,7.12
20260709,7747,15,"1,000,001以上",2,19391801,70.7
20260709,7747,16,合　計,926,27426000,100.0
