as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9955,1,1-999,6513,1153733,1.1
20260709,9955,2,"1,000-5,000",7313,13459581,12.88
20260709,9955,3,"5,001-10,000",709,5528886,5.29
20260709,9955,4,"10,001-15,000",181,2245921,2.15
20260709,9955,5,"15,001-20,000",125,2326754,2.22
20260709,9955,6,"20,001-30,000",95,2416850,2.31
20260709,9955,7,"30,001-40,000",45,1617953,1.54
20260709,9955,8,"40,001-50,000",29,1322421,1.26
20260709,9955,9,"50,001-100,000",41,3018798,2.89
20260709,9955,10,"100,001-200,000",16,2256380,2.16
20260709,9955,11,"200,001-400,000",15,4647854,4.45
20260709,9955,12,"400,001-600,000",7,3529990,3.38
20260709,9955,13,"600,001-800,000",2,1355000,1.29
20260709,9955,14,"800,001-1,000,000",2,1801131,1.72
20260709,9955,15,"1,000,001以上",10,57754577,55.3
20260709,9955,16,合　計,15103,104435829,100.0
