as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,4402,1,1-999,39315,294846,0.43
20260709,4402,2,"1,000-5,000",1308,2959554,4.35
20260709,4402,3,"5,001-10,000",274,2222706,3.26
20260709,4402,4,"10,001-15,000",110,1410308,2.07
20260709,4402,5,"15,001-20,000",59,1090140,1.6
20260709,4402,6,"20,001-30,000",77,1949938,2.86
20260709,4402,7,"30,001-40,000",46,1624907,2.38
20260709,4402,8,"40,001-50,000",23,1070210,1.57
20260709,4402,9,"50,001-100,000",48,3495154,5.14
20260709,4402,10,"100,001-200,000",33,4737920,6.96
20260709,4402,11,"200,001-400,000",8,2010000,2.95
20260709,4402,12,"400,001-600,000",6,2998038,4.4
20260709,4402,13,"600,001-800,000",0,0,0.0
20260709,4402,14,"800,001-1,000,000",1,871000,1.28
20260709,4402,15,"1,000,001以上",10,41257109,60.67
20260709,4402,16,合　計,41318,67991830,100.0
