as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,9942,1,1-999,3062,492929,0.59
20260709,9942,2,"1,000-5,000",5521,10534239,12.66
20260709,9942,3,"5,001-10,000",612,4717567,5.67
20260709,9942,4,"10,001-15,000",170,2161086,2.59
20260709,9942,5,"15,001-20,000",81,1468663,1.76
20260709,9942,6,"20,001-30,000",92,2320806,2.79
20260709,9942,7,"30,001-40,000",51,1847580,2.22
20260709,9942,8,"40,001-50,000",37,1702896,2.04
20260709,9942,9,"50,001-100,000",58,3877486,4.66
20260709,9942,10,"100,001-200,000",32,4689531,5.63
20260709,9942,11,"200,001-400,000",23,6267599,7.53
20260709,9942,12,"400,001-600,000",5,2210926,2.65
20260709,9942,13,"600,001-800,000",10,7030366,8.45
20260709,9942,14,"800,001-1,000,000",2,1763568,2.12
20260709,9942,15,"1,000,001以上",8,32076078,38.57
20260709,9942,16,合　計,9764,83161320,100.0
