as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,6141,1,1-999,8437,857733,0.75
20260709,6141,2,"1,000-5,000",6192,12573086,11.09
20260709,6141,3,"5,001-10,000",766,6185866,5.45
20260709,6141,4,"10,001-15,000",231,2958320,2.6
20260709,6141,5,"15,001-20,000",143,2656352,2.34
20260709,6141,6,"20,001-30,000",143,3711196,3.27
20260709,6141,7,"30,001-40,000",66,2423342,2.13
20260709,6141,8,"40,001-50,000",45,2097091,1.85
20260709,6141,9,"50,001-100,000",97,6854478,6.04
20260709,6141,10,"100,001-200,000",48,7065530,6.23
20260709,6141,11,"200,001-400,000",27,7340080,6.47
20260709,6141,12,"400,001-600,000",10,4984378,4.39
20260709,6141,13,"600,001-800,000",5,3274000,2.88
20260709,6141,14,"800,001-1,000,000",3,2750563,2.42
20260709,6141,15,"1,000,001以上",21,47621990,42.01
20260709,6141,16,合　計,16234,113354005,100.0
