as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20251121,5306,1,1-999,6433,1270598,1.0
20251121,5306,2,"1,000-5,000",5541,10724792,8.51
20251121,5306,3,"5,001-10,000",600,4513318,3.58
20251121,5306,4,"10,001-15,000",220,2775422,2.2
20251121,5306,5,"15,001-20,000",107,1932591,1.53
20251121,5306,6,"20,001-30,000",105,2648951,2.1
20251121,5306,7,"30,001-40,000",39,1365689,1.08
20251121,5306,8,"40,001-50,000",27,1217813,0.96
20251121,5306,9,"50,001-100,000",57,3918149,3.1
20251121,5306,10,"100,001-200,000",25,3463056,2.74
20251121,5306,11,"200,001-400,000",16,4846794,3.84
20251121,5306,12,"400,001-600,000",7,3244292,2.57
20251121,5306,13,"600,001-800,000",2,1279000,1.01
20251121,5306,14,"800,001-1,000,000",1,827000,0.65
20251121,5306,15,"1,000,001以上",12,81973307,65.05
20251121,5306,16,合　計,13192,126000772,100.0
20251128,5306,1,1-999,6423,1268916,1.0
20251128,5306,2,"1,000-5,000",5516,10673483,8.47
20251128,5306,3,"5,001-10,000",593,4458155,3.53
20251128,5306,4,"10,001-15,000",217,2740016,2.17
20251128,5306,5,"15,001-20,000",111,1994260,1.58
20251128,5306,6,"20,001-30,000",101,2555462,2.02
20251128,5306,7,"30,001-40,000",43,1520504,1.2
20251128,5306,8,"40,001-50,000",25,1132813,0.89
20251128,5306,9,"50,001-100,000",55,3713274,2.94
20251128,5306,10,"100,001-200,000",26,3502496,2.77
20251128,5306,11,"200,001-400,000",17,5117794,4.06
20251128,5306,12,"400,001-600,000",7,3244292,2.57
20251128,5306,13,"600,001-800,000",2,1279000,1.01
20251128,5306,14,"800,001-1,000,000",1,827000,0.65
20251128,5306,15,"1,000,001以上",12,81973307,65.05
20251128,5306,16,合　計,13149,126000772,100.0
20251205,5306,1,1-999,6414,1265108,1.0
20251205,5306,2,"1,000-5,000",5530,10700141,8.49
20251205,5306,3,"5,001-10,000",595,4473540,3.55
20251205,5306,4,"10,001-15,000",216,2725554,2.16
20251205,5306,5,"15,001-20,000",113,2030587,1.61
20251205,5306,6,"20,001-30,000",104,2637696,2.09
20251205,5306,7,"30,001-40,000",44,1559504,1.23
20251205,5306,8,"40,001-50,000",26,1178813,0.93
20251205,5306,9,"50,001-100,000",53,3582274,2.84
20251205,5306,10,"100,001-200,000",26,3478162,2.76
20251205,5306,11,"200,001-400,000",17,5045794,4.0
20251205,5306,12,"400,001-600,000",7,3244292,2.57
20251205,5306,13,"600,001-800,000",2,1279000,1.01
20251205,5306,14,"800,001-1,000,000",1,827000,0.65
20251205,5306,15,"1,000,001以上",12,81973307,65.05
20251205,5306,16,合　計,13160,126000772,100.0
20251212,5306,1,1-999,6396,1263602,1.0
20251212,5306,2,"1,000-5,000",5551,10768770,8.54
20251212,5306,3,"5,001-10,000",593,4456208,3.53
20251212,5306,4,"10,001-15,000",215,2709257,2.15
20251212,5306,5,"15,001-20,000",113,2027639,1.6
20251212,5306,6,"20,001-30,000",102,2589150,2.05
20251212,5306,7,"30,001-40,000",41,1444504,1.14
20251212,5306,8,"40,001-50,000",26,1169813,0.92
20251212,5306,9,"50,001-100,000",57,3848192,3.05
20251212,5306,10,"100,001-200,000",25,3357244,2.66
20251212,5306,11,"200,001-400,000",17,5027794,3.99
20251212,5306,12,"400,001-600,000",7,3259292,2.58
20251212,5306,13,"600,001-800,000",2,1279000,1.01
20251212,5306,14,"800,001-1,000,000",1,827000,0.65
20251212,5306,15,"1,000,001以上",12,81973307,65.05
20251212,5306,16,合　計,13158,126000772,100.0
20251219,5306,1,1-999,6403,1268018,1.0
20251219,5306,2,"1,000-5,000",5536,10744880,8.52
20251219,5306,3,"5,001-10,000",594,4462714,3.54
20251219,5306,4,"10,001-15,000",218,2759812,2.19
20251219,5306,5,"15,001-20,000",116,2085399,1.65
20251219,5306,6,"20,001-30,000",100,2543563,2.01
20251219,5306,7,"30,001-40,000",37,1308744,1.03
20251219,5306,8,"40,001-50,000",24,1083813,0.86
20251219,5306,9,"50,001-100,000",59,3974192,3.15
20251219,5306,10,"100,001-200,000",24,3285444,2.6
20251219,5306,11,"200,001-400,000",17,5135594,4.07
20251219,5306,12,"400,001-600,000",7,3269292,2.59
20251219,5306,13,"600,001-800,000",2,1279000,1.01
20251219,5306,14,"800,001-1,000,000",1,827000,0.65
20251219,5306,15,"1,000,001以上",12,81973307,65.05
20251219,5306,16,合　計,13150,126000772,100.0
20251226,5306,1,1-999,6386,1262438,1.0
20251226,5306,2,"1,000-5,000",5566,10825903,8.59
20251226,5306,3,"5,001-10,000",605,4553123,3.61
20251226,5306,4,"10,001-15,000",216,2727907,2.16
20251226,5306,5,"15,001-20,000",116,2089686,1.65
20251226,5306,6,"20,001-30,000",102,2581329,2.04
20251226,5306,7,"30,001-40,000",38,1341744,1.06
20251226,5306,8,"40,001-50,000",26,1174813,0.93
20251226,5306,9,"50,001-100,000",59,3949779,3.13
20251226,5306,10,"100,001-200,000",24,3289657,2.61
20251226,5306,11,"200,001-400,000",16,4799794,3.8
20251226,5306,12,"400,001-600,000",7,3289292,2.61
20251226,5306,13,"600,001-800,000",2,1279000,1.01
20251226,5306,14,"800,001-1,000,000",1,827000,0.65
20251226,5306,15,"1,000,001以上",12,82009307,65.08
20251226,5306,16,合　計,13176,126000772,100.0
20260102,5306,1,1-999,6389,1263080,1.0
20260102,5306,2,"1,000-5,000",5503,10681047,8.47
20260102,5306,3,"5,001-10,000",607,4551171,3.61
20260102,5306,4,"10,001-15,000",213,2688907,2.13
20260102,5306,5,"15,001-20,000",115,2072686,1.64
20260102,5306,6,"20,001-30,000",100,2535495,2.01
20260102,5306,7,"30,001-40,000",39,1374744,1.09
20260102,5306,8,"40,001-50,000",27,1221813,0.96
20260102,5306,9,"50,001-100,000",60,4046779,3.21
20260102,5306,10,"100,001-200,000",23,3134657,2.48
20260102,5306,11,"200,001-400,000",17,5002794,3.97
20260102,5306,12,"400,001-600,000",7,3289292,2.61
20260102,5306,13,"600,001-800,000",2,1279000,1.01
20260102,5306,14,"800,001-1,000,000",1,827000,0.65
20260102,5306,15,"1,000,001以上",12,82032307,65.1
20260102,5306,16,合　計,13115,126000772,100.0
20260109,5306,1,1-999,6362,1261464,1.0
20260109,5306,2,"1,000-5,000",5446,10567808,8.38
20260109,5306,3,"5,001-10,000",594,4450425,3.53
20260109,5306,4,"10,001-15,000",219,2752507,2.18
20260109,5306,5,"15,001-20,000",117,2113687,1.67
20260109,5306,6,"20,001-30,000",99,2513495,1.99
20260109,5306,7,"30,001-40,000",42,1476744,1.17
20260109,5306,8,"40,001-50,000",27,1226813,0.97
20260109,5306,9,"50,001-100,000",60,4048779,3.21
20260109,5306,10,"100,001-200,000",23,3151657,2.5
20260109,5306,11,"200,001-400,000",17,4997794,3.96
20260109,5306,12,"400,001-600,000",7,3291292,2.61
20260109,5306,13,"600,001-800,000",2,1279000,1.01
20260109,5306,14,"800,001-1,000,000",1,827000,0.65
20260109,5306,15,"1,000,001以上",12,82042307,65.11
20260109,5306,16,合　計,13028,126000772,100.0
20260116,5306,1,1-999,6366,1258953,0.99
20260116,5306,2,"1,000-5,000",5390,10469587,8.3
20260116,5306,3,"5,001-10,000",581,4346800,3.44
20260116,5306,4,"10,001-15,000",221,2784054,2.2
20260116,5306,5,"15,001-20,000",111,2010937,1.59
20260116,5306,6,"20,001-30,000",99,2512495,1.99
20260116,5306,7,"30,001-40,000",41,1444744,1.14
20260116,5306,8,"40,001-50,000",27,1226373,0.97
20260116,5306,9,"50,001-100,000",61,4140192,3.28
20260116,5306,10,"100,001-200,000",24,3284244,2.6
20260116,5306,11,"200,001-400,000",17,5044794,4.0
20260116,5306,12,"400,001-600,000",7,3294292,2.61
20260116,5306,13,"600,001-800,000",2,1279000,1.01
20260116,5306,14,"800,001-1,000,000",1,857000,0.68
20260116,5306,15,"1,000,001以上",12,82047307,65.11
20260116,5306,16,合　計,12960,126000772,100.0
20260123,5306,1,1-999,6357,1259424,0.99
20260123,5306,2,"1,000-5,000",5346,10359259,8.22
20260123,5306,3,"5,001-10,000",589,4398468,3.49
20260123,5306,4,"10,001-15,000",214,2698243,2.14
20260123,5306,5,"15,001-20,000",112,2020937,1.6
20260123,5306,6,"20,001-30,000",100,2518650,1.99
20260123,5306,7,"30,001-40,000",38,1328589,1.05
20260123,5306,8,"40,001-50,000",29,1327813,1.05
20260123,5306,9,"50,001-100,000",62,4288752,3.4
20260123,5306,10,"100,001-200,000",24,3285244,2.6
20260123,5306,11,"200,001-400,000",17,5037794,3.99
20260123,5306,12,"400,001-600,000",7,3294292,2.61
20260123,5306,13,"600,001-800,000",2,1279000,1.01
20260123,5306,14,"800,001-1,000,000",1,857000,0.68
20260123,5306,15,"1,000,001以上",12,82047307,65.11
20260123,5306,16,合　計,12910,126000772,100.0
20260130,5306,1,1-999,6330,1251342,0.99
20260130,5306,2,"1,000-5,000",5332,10326809,8.19
20260130,5306,3,"5,001-10,000",587,4385500,3.48
20260130,5306,4,"10,001-15,000",216,2717593,2.15
20260130,5306,5,"15,001-20,000",112,2017937,1.6
20260130,5306,6,"20,001-30,000",100,2509650,1.99
20260130,5306,7,"30,001-40,000",38,1341589,1.06
20260130,5306,8,"40,001-50,000",28,1282813,1.01
20260130,5306,9,"50,001-100,000",63,4312502,3.42
20260130,5306,10,"100,001-200,000",25,3351644,2.66
20260130,5306,11,"200,001-400,000",17,5025794,3.98
20260130,5306,12,"400,001-600,000",7,3294292,2.61
20260130,5306,13,"600,001-800,000",2,1279000,1.01
20260130,5306,14,"800,001-1,000,000",1,857000,0.68
20260130,5306,15,"1,000,001以上",12,82047307,65.11
20260130,5306,16,合　計,12870,126000772,100.0
20260206,5306,1,1-999,6311,1249800,0.99
20260206,5306,2,"1,000-5,000",5295,10245343,8.13
20260206,5306,3,"5,001-10,000",578,4318198,3.42
20260206,5306,4,"10,001-15,000",215,2703903,2.14
20260206,5306,5,"15,001-20,000",110,1980092,1.57
20260206,5306,6,"20,001-30,000",102,2551495,2.02
20260206,5306,7,"30,001-40,000",36,1256589,0.99
20260206,5306,8,"40,001-50,000",30,1375813,1.09
20260206,5306,9,"50,001-100,000",65,4391702,3.48
20260206,5306,10,"100,001-200,000",25,3445444,2.73
20260206,5306,11,"200,001-400,000",16,4857794,3.85
20260206,5306,12,"400,001-600,000",7,3294292,2.61
20260206,5306,13,"600,001-800,000",2,1279000,1.01
20260206,5306,14,"800,001-1,000,000",1,859000,0.68
20260206,5306,15,"1,000,001以上",12,82192307,65.23
20260206,5306,16,合　計,12805,126000772,100.0
20260213,5306,1,1-999,6292,1239684,0.98
20260213,5306,2,"1,000-5,000",5281,10209221,8.1
20260213,5306,3,"5,001-10,000",576,4305033,3.41
20260213,5306,4,"10,001-15,000",209,2631923,2.08
20260213,5306,5,"15,001-20,000",111,1993937,1.58
20260213,5306,6,"20,001-30,000",103,2569495,2.03
20260213,5306,7,"30,001-40,000",35,1231589,0.97
20260213,5306,8,"40,001-50,000",31,1416731,1.12
20260213,5306,9,"50,001-100,000",62,4186784,3.32
20260213,5306,10,"100,001-200,000",26,3537982,2.8
20260213,5306,11,"200,001-400,000",16,4900794,3.88
20260213,5306,12,"400,001-600,000",7,3294292,2.61
20260213,5306,13,"600,001-800,000",2,1279000,1.01
20260213,5306,14,"800,001-1,000,000",1,859000,0.68
20260213,5306,15,"1,000,001以上",12,82345307,65.35
20260213,5306,16,合　計,12764,126000772,100.0
20260226,5306,1,1-999,6300,1239342,0.98
20260226,5306,2,"1,000-5,000",5266,10181516,8.08
20260226,5306,3,"5,001-10,000",584,4383179,3.47
20260226,5306,4,"10,001-15,000",213,2685723,2.13
20260226,5306,5,"15,001-20,000",109,1960936,1.55
20260226,5306,6,"20,001-30,000",100,2501495,1.98
20260226,5306,7,"30,001-40,000",38,1322690,1.04
20260226,5306,8,"40,001-50,000",32,1460731,1.15
20260226,5306,9,"50,001-100,000",63,4328323,3.43
20260226,5306,10,"100,001-200,000",24,3298444,2.61
20260226,5306,11,"200,001-400,000",16,4860794,3.85
20260226,5306,12,"400,001-600,000",7,3294292,2.61
20260226,5306,13,"600,001-800,000",2,1279000,1.01
20260226,5306,14,"800,001-1,000,000",1,859000,0.68
20260226,5306,15,"1,000,001以上",12,82345307,65.35
20260226,5306,16,合　計,12767,126000772,100.0
20260306,5306,1,1-999,6245,1227768,0.97
20260306,5306,2,"1,000-5,000",5257,10187721,8.08
20260306,5306,3,"5,001-10,000",589,4432811,3.51
20260306,5306,4,"10,001-15,000",211,2657830,2.1
20260306,5306,5,"15,001-20,000",112,2015936,1.59
20260306,5306,6,"20,001-30,000",102,2544524,2.01
20260306,5306,7,"30,001-40,000",37,1283886,1.01
20260306,5306,8,"40,001-50,000",33,1505373,1.19
20260306,5306,9,"50,001-100,000",62,4247886,3.37
20260306,5306,10,"100,001-200,000",24,3303644,2.62
20260306,5306,11,"200,001-400,000",16,4797794,3.8
20260306,5306,12,"400,001-600,000",7,3294292,2.61
20260306,5306,13,"600,001-800,000",2,1279000,1.01
20260306,5306,14,"800,001-1,000,000",1,859000,0.68
20260306,5306,15,"1,000,001以上",12,82363307,65.36
20260306,5306,16,合　計,12710,126000772,100.0
20260313,5306,1,1-999,6220,1221469,0.96
20260313,5306,2,"1,000-5,000",5274,10225720,8.11
20260313,5306,3,"5,001-10,000",601,4516519,3.58
20260313,5306,4,"10,001-15,000",214,2682913,2.12
20260313,5306,5,"15,001-20,000",116,2087611,1.65
20260313,5306,6,"20,001-30,000",103,2584017,2.05
20260313,5306,7,"30,001-40,000",34,1188830,0.94
20260313,5306,8,"40,001-50,000",34,1551814,1.23
20260313,5306,9,"50,001-100,000",61,4173927,3.31
20260313,5306,10,"100,001-200,000",22,3078057,2.44
20260313,5306,11,"200,001-400,000",17,4917296,3.9
20260313,5306,12,"400,001-600,000",8,3900292,3.09
20260313,5306,13,"600,001-800,000",1,613000,0.48
20260313,5306,14,"800,001-1,000,000",1,859000,0.68
20260313,5306,15,"1,000,001以上",12,82400307,65.39
20260313,5306,16,合　計,12718,126000772,100.0
20260320,5306,1,1-999,6195,1217580,0.96
20260320,5306,2,"1,000-5,000",5273,10228948,8.11
20260320,5306,3,"5,001-10,000",606,4566876,3.62
20260320,5306,4,"10,001-15,000",211,2658913,2.11
20260320,5306,5,"15,001-20,000",113,2040046,1.61
20260320,5306,6,"20,001-30,000",108,2710677,2.15
20260320,5306,7,"30,001-40,000",37,1292212,1.02
20260320,5306,8,"40,001-50,000",29,1318814,1.04
