as_of_date,stock_id,序,持股/單位數分級,人數,股數/單位數,占集保庫存數比例 (%)
20260709,2103,1,1-999,47883,3862907,0.46
20260709,2103,2,"1,000-5,000",24433,54957305,6.65
20260709,2103,3,"5,001-10,000",5757,44161810,5.34
20260709,2103,4,"10,001-15,000",2070,26055302,3.15
20260709,2103,5,"15,001-20,000",1382,25373480,3.07
20260709,2103,6,"20,001-30,000",1179,29983242,3.63
20260709,2103,7,"30,001-40,000",547,19733975,2.38
20260709,2103,8,"40,001-50,000",389,18128641,2.19
20260709,2103,9,"50,001-100,000",723,51834045,6.27
20260709,2103,10,"100,001-200,000",291,40811913,4.94
20260709,2103,11,"200,001-400,000",159,43836683,5.3
20260709,2103,12,"400,001-600,000",40,18779232,2.27
20260709,2103,13,"600,001-800,000",12,8118404,0.98
20260709,2103,14,"800,001-1,000,000",14,12312719,1.49
20260709,2103,15,"1,000,001以上",52,427760320,51.8
20260709,2103,16,合　計,84931,825709978,100.0
